DATE,PS,T2M,RH2M,WD2M,WS2M,GWETPROF,PRECTOTCORR_SUM,SPI6
1982-09-30,0.285714285714306,-0.19201228878648324,0.812508591065292,0.4386077472130885,-0.806451612903226,-0.125,-0.26028678304239405,1.1616888139437584
1982-10-31,0.07142857142858361,-0.16897081413210469,0.6959450171821304,0.4591386638864383,-0.717741935483871,-0.1875,-0.506857855361596,1.3309274590937257
1982-11-30,0.095238095238102,-0.3794162826420897,0.013608247422680408,-0.5293126954848023,-0.556451612903226,-0.43750000000000044,-1.0,0.9924180734694702
1982-12-31,0.1428571428571388,-0.4193548387096784,-0.4520962199312716,-0.7553933755714171,-0.08064516129032295,-0.625,-1.0,0.5184985145306483
1983-01-31,0.714285714285694,-0.8156682027649773,-0.738831615120275,-0.7478546796054214,0.9999999999999998,-0.75,-1.0,-0.0231100834032957
1983-02-28,-0.07142857142858361,0.2334869431643618,-0.7440549828178694,-0.6776806480070575,0.1451612903225803,-0.8125,-1.0,-0.7001288546518064
1983-03-31,-0.2142857142857224,0.3732718894009208,-0.8540206185567011,-0.659635897024621,0.6290322580645158,-0.9375,-1.0,-1.1571020823486062
1983-04-30,-0.595238095238102,0.7434715821812592,-0.07903780068728539,0.4746972491779613,-0.18548387096774221,-0.9375,-0.862998753117207,-1.3771155305759952
1983-05-31,-0.4523809523809348,0.5284178187403992,0.2646048109965635,0.5398187505012431,0.12096774193548332,-0.9375,-0.424667497921862,-1.02169190903404
1983-06-30,0.2619047619047592,-0.07219662058371767,0.7902405498281788,0.5609110594273798,-0.33064516129032295,-0.49999999999999956,0.20547589359933505,-0.2769840987904068
1983-07-31,0.285714285714306,-0.18279569892473146,0.8471477663230238,0.5763894458256476,-0.467741935483871,-0.25000000000000044,-0.06847464671654191,0.2984850663032596
1983-08-31,0.5714285714285836,-0.22273425499232014,0.7938144329896906,0.5002004972331382,-0.5725806451612905,-0.31250000000000044,-0.397236076475478,0.6708550190872371
1983-09-30,0.3571428571428612,-0.2580645161290329,0.812508591065292,0.3107707113641831,-0.7096774193548387,-0.1875,-0.06847464671654191,1.2463241841809032
1983-10-31,0.1904761904761756,-0.08909370199692823,0.27312714776632285,-0.1774801507739192,-0.5080645161290323,-0.31250000000000044,-1.0,1.1616888139437591
1983-11-30,0.285714285714306,-0.033794162826421115,-0.2423367697594503,-0.3879220466757559,-0.42741935483870996,-0.5624999999999996,-1.0,0.8062651924018038
1983-12-31,0.16666666666668561,-0.11367127496159757,-0.39711340206185575,-0.5809607827411981,-0.3870967741935485,-0.75,-1.0,0.0615573821581707
1984-01-31,0.07142857142858361,-0.3794162826420897,-0.6838487972508591,-0.6435961183735665,0.08064516129032229,-0.8125,-1.0,-0.5139117829354956
1984-02-29,-0.404761904761898,-0.015360983102919334,-0.8042611683848798,-0.7754430988852353,0.16935483870967727,-0.875,-1.0,-0.886281735719473
1984-03-31,-0.714285714285694,0.5007680491551456,-0.30584192439862545,0.6877055096639666,0.01612903225806428,-0.9375,-1.0,-1.4617509008131393
1984-04-30,-0.6428571428571388,0.48387096774193505,0.11670103092783513,0.5864945063758118,0.40322580645161277,-0.9375,-0.643859102244389,-1.2417374525857503
1984-05-31,-0.3809523809523796,0.04608294930875534,0.6563573883161511,0.47116849787472925,0.040322580645161255,-0.75,-0.397236076475478,-0.869367499801773
1984-06-30,0.07142857142858361,0.004608294930875445,0.6115463917525772,0.5308364744566525,-0.1693548387096775,-0.75,-0.506857855361596,-0.5647186813372398
1984-07-31,0.1190476190476204,-0.16589861751152135,0.6907216494845358,0.40147565963589704,-0.39516129032258074,-0.6875,-0.12328553615960092,-0.0231100834032956
1984-08-31,0.2619047619047592,-0.19354838709677447,0.750927835051546,0.4045232175795974,-0.5725806451612905,-0.5624999999999996,-0.424667497921862,0.3323135381386596
1984-09-30,0.1190476190476204,-0.3010752688172049,0.8831615120274914,0.45961985724597,-0.5967741935483872,-0.37500000000000044,0.09590606816292602,1.0093323093871704
1984-10-31,-0.023809523809518396,-0.1597542242703538,0.620068728522337,0.30924693239233303,-0.6774193548387097,-0.31250000000000044,-0.7534289276807979,0.9416432703920484
1984-11-30,-0.04761904761903679,0.007680491551458779,-0.09965635738831624,-0.2536690993664287,-0.5483870967741937,-0.5624999999999996,-1.0,0.5692733176080711
1984-12-31,-0.04761904761903679,-0.40706605222734327,-0.5051546391752578,-0.654663565642794,-0.14516129032258096,-0.75,-1.0,0.2646244991435376
1985-01-31,-0.2142857142857224,-0.06758832565284223,-0.5895532646048111,-0.7854679605421444,-0.08870967741935498,-0.8125,-1.0,-0.2769840987904067
1985-02-28,0.07142857142858361,-0.29493087557603737,-1.0,-0.6942016200176437,0.4999999999999998,-0.875,-1.0,-0.6324077203323621
1985-03-31,-0.7380952380952408,0.557603686635944,-0.5070790378006874,0.3779773839121019,0.06451612903225779,-0.9375,-1.0,-1.3094264915808729
1985-04-30,-0.5714285714285552,0.589861751152073,-0.18378006872852226,0.5067768064800704,-0.12096774193548399,-1.0,-0.945189110556941,-1.4278903336534172
1985-05-31,-0.3809523809523796,0.36405529953916993,0.33140893470790367,0.5889806720667254,0.3387096774193543,-1.0,-0.7534289276807979,-1.2755659244211506
1985-06-30,0.3333333333333428,0.01689708141320967,0.5601374570446733,0.46667735985243386,-0.04838709677419373,-0.875,-0.397236076475478,-0.9031959716371732
1985-07-31,0.404761904761898,-0.3440860215053769,0.8589690721649483,0.5087817788114524,-0.5645161290322582,-0.5624999999999996,0.23285536159601006,-0.1415739254758401
1985-08-31,0.309523809523796,-0.3855606758832568,0.9518900343642609,0.5172828614965113,-0.6612903225806452,-0.125,0.3972880299251871,0.7216298221646591
1985-09-30,0.1428571428571388,-0.35483870967741993,0.9276975945017183,0.43010666452802937,-0.7903225806451613,0.31249999999999956,-0.15066500415627604,1.2463241841809032
1985-10-31,0.023809523809546818,-0.23809523809523903,0.6184192439862541,-0.11781217419199619,-0.8225806451612905,0.12500000000000044,-0.890430174563591,1.2801526560163037
1985-11-30,-0.04761904761903679,-0.16589861751152135,0.18213058419243966,-0.31173309808324645,-0.6048387096774195,-0.31250000000000044,-1.0,1.1278282467840368
1985-12-31,0.095238095238102,-0.5929339477726581,-0.35065292096219935,-0.77095196086294,-0.04838709677419373,-0.5624999999999996,-1.0,0.7554582940000595
1986-01-31,0.16666666666668561,-0.4823348694316443,-0.6736769759450173,-0.7714331542224717,-0.08064516129032295,-0.75,-1.0,-0.0061637521612737
1986-02-28,-0.3809523809523796,0.2949308755760365,-0.5430927835051548,-0.5533723634613842,-0.14516129032258096,-0.8125,-1.0,-0.869367499801773
1986-03-31,-0.404761904761898,0.3917050691244235,-0.16343642611683862,0.5107867511428341,-0.14516129032258096,-0.875,-0.917809642560266,-1.343287058740595
1986-04-30,-0.6666666666666572,0.4792626728110596,0.2351890034364259,0.5999679204426978,0.24999999999999978,-0.875,-0.862998753117207,-1.3263407274985728
1986-05-31,-0.2142857142857224,0.37634408602150504,0.2714776632302405,0.5563397225118294,0.040322580645161255,-0.875,-0.6164276807980049,-1.089380948029162
1986-06-30,0.07142857142858361,0.1904761904761898,0.4312027491408934,0.5544149490737027,-2.220446049250313e-16,-0.875,-0.5342373233582709,-0.8016463654823287
1986-07-31,0.5476190476190652,-0.2718894009216597,0.8023367697594499,0.6365386157671025,-0.370967741935484,-0.625,0.17809642560266004,-0.0738527911563958
1986-08-31,0.3333333333333428,-0.29493087557603737,0.8298281786941581,0.4847221108348705,-0.7096774193548387,-0.43750000000000044,0.013715710723191998,0.5523911770146926
1986-09-30,0.3809523809523796,-0.31643625192012337,0.9002061855670105,0.4119817146523377,-0.7419354838709677,0.06250000000000044,0.3150457190357441,1.3140132231760255
1986-10-31,0.23809523809526922,-0.18740399385560735,0.6013745704467353,0.19351992942497387,-0.7903225806451613,0.06250000000000044,-0.5616167913549459,1.5001981995680145
1986-11-30,0.04761904761903679,-0.29800307219662114,0.19230240549828181,-0.570935921084289,-0.5725806451612905,-0.25000000000000044,-1.0,1.2632384200986035
1986-12-31,0.5000000000000284,-0.6973886328725043,-0.3041924398625431,-0.6917154543267302,0.07258064516128981,-0.5624999999999996,-1.0,0.9755038375517704
1987-01-31,0.285714285714306,-0.24116743471582236,-0.5568384879725087,-0.6044590584649931,0.024193548387096753,-0.6875,-1.0,0.2477102632258376
1987-02-28,-0.09523809523807358,0.19354838709677402,-0.7303092783505155,-0.6265939530034484,-0.1370967741935485,-0.75,-1.0,-0.378533704945251
1987-03-31,-0.4285714285714164,0.4116743471582174,-0.4449484536082474,0.2450878177881144,0.03225806451612878,-0.875,-0.972620532003325,-1.1740163182663064
1987-04-30,-0.404761904761898,0.6697388632872494,-0.5362199312714777,-0.28622985002806955,-0.08064516129032295,-0.9375,-0.917809642560266,-1.3940618618180172
1987-05-31,-0.595238095238102,0.8540706605222725,-0.10652920962199319,0.45817627716737497,0.1451612903225803,-0.9375,-0.917809642560266,-1.343287058740595
1987-06-30,0.2619047619047592,0.1904761904761898,0.48096219931271467,0.488732055497634,-0.22580645161290325,-0.875,-0.31504571903574397,-0.9201423028791952
1987-07-31,0.07142857142858361,0.003072196620583334,0.6665292096219932,0.45312374689229284,-0.37903225806451624,-0.75,-0.12328553615960092,-0.378533704945251
1987-08-31,0.095238095238102,-0.18740399385560735,0.8589690721649483,0.4997193038736065,-0.5806451612903227,-0.625,-0.06847464671654191,0.1969354601484153
1987-09-30,0.2142857142857224,-0.15207373271889413,0.8281786941580753,0.38896463228807443,-0.685483870967742,-0.37500000000000044,-0.0959060681629259,0.7385440580823595
1987-10-31,0.04761904761903679,-0.05529953917050712,0.5257731958762886,0.30579837998235626,-0.7419354838709677,-0.37500000000000044,-0.6986180382377389,0.8739542313969257
1987-11-30,0.023809523809546818,0.004608294930875445,-0.2423367697594503,-0.38896463228807443,-0.5,-0.625,-1.0,0.8231794283195037
1987-12-31,0.23809523809526922,-0.1612903225806459,-0.5895532646048111,-0.6426337316545031,-0.08064516129032295,-0.75,-1.0,0.400034672458104
1988-01-31,0.07142857142858361,-0.07834101382488523,-0.6959450171821306,-0.6846579517202662,0.03225806451612878,-0.8125,-1.0,-0.1415739254758399
1988-02-29,-0.404761904761898,0.1812596006144389,-0.8661168384879726,-0.6962065923490256,0.24999999999999978,-0.875,-1.0,-0.7170430905695063
1988-03-31,-0.3809523809523796,0.6635944700460827,-0.603298969072165,-0.33531157270029677,-0.11290322580645196,-0.9375,-0.972620532003325,-1.2586516885034509
1988-04-30,-0.619047619047592,0.6144393241167432,0.10652920962199297,0.5654021974496752,0.16129032258064524,-0.9375,-0.643859102244389,-1.2248232166680504
1988-05-31,-0.309523809523796,0.5883256528417817,0.1890034364261166,0.4551287192236746,0.3306451612903223,-0.9375,-0.890430174563591,-1.157134177672928
1988-06-30,0.1190476190476204,0.019969278033793003,0.6527835051546393,0.48817066324484726,-0.1370967741935485,-0.8125,-0.31504571903574397,-0.7339894218115285
1988-07-31,0.309523809523796,-0.19201228878648324,0.7971134020618558,0.6340524500761888,-0.2903225806451615,-0.75,-0.04109517871986701,-0.1416060208001621
1988-08-31,0.095238095238102,-0.3225806451612909,0.9450171821305839,0.6821717860293528,-0.5,-0.43750000000000044,0.26028678304239405,0.6369623566031931
1988-09-30,0.1190476190476204,-0.24884792626728203,0.8779381443298968,0.5188066404683616,-0.7419354838709677,-0.0625,-0.23285536159600995,1.093967679624315
1988-10-31,-0.09523809523807358,-0.03686635944700534,0.4465979381443299,-0.20202101211003276,-0.653225806451613,-0.25000000000000044,-0.972620532003325,0.8908684673146258
1988-11-30,0.095238095238102,-0.06298003072196678,-0.07381443298969081,-0.39594193600128325,-0.39516129032258074,-0.5624999999999996,-1.0,0.8231794283195037
1988-12-31,0.04761904761903679,-0.34254992319508526,-0.4347766323024056,-0.7523458176277167,-0.016129032258064724,-0.6875,-1.0,0.400034672458104
1989-01-31,0.5476190476190652,-0.7250384024577579,-0.7132646048109966,-0.6792044269789076,0.7338709677419353,-0.75,-1.0,-0.1923487285532621
1989-02-28,0.23809523809526922,-0.21044546850998547,-0.8487972508591065,-0.683695565001203,0.6693548387096773,-0.875,-1.0,-0.9709171059566172
1989-03-31,-0.5714285714285552,0.34408602150537604,-0.39711340206185575,-0.45713369155505656,-0.1370967741935485,-0.875,-0.890430174563591,-1.377147625900317
1989-04-30,-0.8095238095238244,0.7173579109062977,-0.14969072164948471,0.48119335953163844,0.06451612903225779,-0.9375,-0.890430174563591,-1.3263728228228948
1989-05-31,-0.2142857142857224,0.5422427035330255,0.14941580756013728,0.3584088539578154,0.09677419354838679,-0.9375,-0.643859102244389,-1.1063593745955058
1989-06-30,0.1428571428571388,0.15053763440860113,0.46886597938144337,0.3989894939449834,-0.06451612903225845,-0.9375,-0.424667497921862,-0.7509357530535504
1989-07-31,0.4285714285714448,-0.2857142857142865,0.8452233676975944,0.5548961424332344,-0.5161290322580645,-0.5624999999999996,0.09590606816292602,-0.0739169818050397
1989-08-31,0.2619047619047592,-0.36559139784946293,0.9433676975945016,0.628518726441575,-0.532258064516129,-0.125,0.4246674979218623,0.8062010017531598
1989-09-30,0.04761904761903679,-0.29953917050691325,0.8949828178694159,0.3473414066885876,-0.75,0.18750000000000044,-0.0959060681629259,1.2970347966096816
1989-10-31,0.16666666666668561,-0.2672811059907838,0.6734020618556702,0.009062474937845844,-0.782258064516129,0.25000000000000044,-0.6164276807980049,1.4663055370839706
1989-11-30,0.023809523809546818,-0.33640552995391726,0.20109965635738836,-0.46162482957735185,-0.4838709677419355,-0.1875,-1.0,1.2462920888565816
1989-12-31,0.23809523809526922,-0.5299539170506917,-0.03257731958762888,-0.5803993904884113,-0.27419354838709675,-0.49999999999999956,-0.972620532003325,0.907782703232326
1990-01-31,-0.07142857142858361,-0.17357910906298102,-0.3437800687285224,-0.5809607827411981,-0.10483870967741948,-0.625,-1.0,0.2307639319838156
1990-02-28,0.07142857142858361,-0.04608294930875623,-0.6874226804123712,-0.6491298420081802,0.2741935483870963,-0.75,-1.0,-0.649354051574384
1990-03-31,-0.07142857142858361,0.2780337941628259,-0.860893470790378,-0.6210602293688346,0.4516129032258063,-0.8125,-1.0,-1.2078768854260282
1990-04-30,-0.6666666666666572,0.7265745007680486,-0.01223367697594524,0.6160076990937524,0.2983870967741933,-0.875,-0.835619285120532,-1.3432870587405945
1990-05-31,-0.1666666666666572,0.3486943164362515,0.3916151202749141,0.4636298019087337,0.03225806451612878,-0.875,-0.506857855361596,-1.0386382402760614
1990-06-30,0.1904761904761756,0.17357910906297924,0.5120274914089347,0.5217739995188067,-0.22580645161290325,-0.8125,-0.506857855361596,-0.7509036577292283
1990-07-31,0.309523809523796,-0.18433179723502358,0.7542268041237112,0.5869756997353435,-0.49193548387096775,-0.75,-0.15066500415627604,-0.2262092957129843
1990-08-31,0.4761904761904816,-0.2918586789554536,0.8883848797250855,0.5869756997353435,-0.685483870967742,-0.31250000000000044,0.15066500415627604,0.4846379473709263
1990-09-30,0.2619047619047592,-0.21044546850998547,0.8213058419243984,0.3624187986205789,-0.7903225806451613,-0.125,-0.23285536159600995,0.9585575063097486
1990-10-31,0.023809523809546818,0.030721966205836004,0.45182130584192426,0.21453203945785537,-0.6612903225806452,-0.31250000000000044,-1.0,0.8570079001549038
1990-11-30,-0.1190476190476204,0.13210445468509935,0.02405498281786933,-0.16087897987007782,-0.5241935483870968,-0.5624999999999996,-1.0,0.5523590816903704
1990-12-31,-0.1190476190476204,0.06912442396313256,-0.36247422680412367,-0.6857005373325847,-0.41129032258064524,-0.75,-1.0,0.2477102632258376
1991-01-31,0.1428571428571388,-0.15207373271889413,-0.7270103092783505,-0.6736707033442938,-0.008064516129032251,-0.8125,-1.0,-0.2769840987904065
1991-02-28,-0.3333333333333428,0.5821812596006133,-0.5499656357388317,-0.5528911701018525,-0.47580645161290325,-0.875,-1.0,-0.9878313418743172
1991-03-31,-0.619047619047592,0.5913978494623651,-0.283573883161512,0.5589060870959981,-0.25806451612903225,-0.9375,-0.890430174563591,-1.394061861818017
1991-04-30,-0.595238095238102,0.6682027649769582,0.001512027491408885,0.6836955650012029,0.2661290322580643,-0.9375,-0.8082398171238571,-1.2755980197454724
1991-05-31,-0.2142857142857224,0.11827956989247213,0.6272164948453605,0.5303552810971208,-0.23387096774193572,-0.8125,-0.20547589359933494,-0.7847642248889505
1991-06-30,0.16666666666668561,0.053763440860215006,0.6665292096219932,0.5378137781698613,-0.338709677419355,-0.6875,-0.424667497921862,-0.429340603346995
1991-07-31,0.4285714285714448,-0.2795698924731189,0.8949828178694159,0.6626834549683214,-0.5403225806451615,-0.43750000000000044,0.09590606816292602,0.2476781679015156
1991-08-31,0.4285714285714448,-0.38709677419354893,1.0,0.7157751223033122,-0.5080645161290323,-0.0625,0.3698566084788031,1.0939355842999932
1991-09-30,0.404761904761898,-0.19047619047619113,0.8092096219931273,0.5012430828454566,-0.838709677419355,0.12500000000000044,-0.8082398171238571,1.1447103873774152
1991-10-31,0.095238095238102,-0.15514592933947835,0.6750515463917526,0.5593872804555295,-0.7903225806451613,-0.125,-0.726049459684123,1.1954851904548376
1991-11-30,0.1190476190476204,-0.22887864823348725,0.010309278350515427,-0.413505493624188,-0.5403225806451615,-0.37500000000000044,-1.0,0.7046513955983158
1991-12-31,0.309523809523796,-0.5084485407066057,-0.35230240549828173,-0.6150453123746892,-0.04838709677419373,-0.625,-1.0,0.3492277740563604
1992-01-31,0.404761904761898,-0.5852534562211988,-0.6599312714776633,-0.797978987889967,0.43548387096774177,-0.75,-1.0,-0.3277909971921506
1992-02-29,0.23809523809526922,-0.09523809523809579,-0.9037800687285223,-0.6671745929906167,0.6370967741935483,-0.8125,-1.0,-1.1740484135906282
1992-03-31,-0.4999999999999716,0.5668202764976957,-0.8094845360824743,-0.9869275803993904,-0.19354838709677424,-0.9375,-1.0,-1.2925122556631723
1992-04-30,-0.4999999999999716,0.6267281105990783,0.025704467353951932,0.45817627716737497,0.09677419354838679,-0.9375,-0.780808395677473,-1.3263407274985726
1992-05-31,-0.23809523809521238,0.36712749615975326,0.32288659793814434,0.5899430587857888,0.22580645161290325,-0.9375,-0.6986180382377389,-1.1401557511065838
1992-06-30,0.1190476190476204,0.23195084485407058,0.42268041237113385,0.49218060790761076,-0.04838709677419373,-0.9375,-0.726049459684123,-0.9709171059566172
1992-07-31,0.4761904761904816,-0.20583717357910958,0.769621993127148,0.5458336674953885,-0.5161290322580645,-0.75,0.04109517871986701,-0.3277589018678287
1992-08-31,0.5476190476190652,-0.37327188940092215,0.9037800687285222,0.6034966717459298,-0.5161290322580645,-0.49999999999999956,0.20547589359933505,0.4169489083758044
1992-09-30,0.16666666666668561,-0.2795698924731189,0.8075601374570445,0.03055577833025902,-0.717741935483871,-0.1875,-0.397236076475478,0.7893188611597818
1992-10-31,0.095238095238102,-0.003072196620584222,0.398487972508591,0.292244767022215,-0.588709677419355,-0.37500000000000044,-0.972620532003325,0.6708229237629151
1992-11-30,0.095238095238102,-0.18279569892473146,-0.20109965635738836,-0.5538535568209159,-0.2500000000000002,-0.625,-1.0,0.4846379473709263
1992-12-31,0.1904761904761756,-0.44239631336405605,-0.5136769759450173,-0.6391049803512711,-0.25806451612903225,-0.75,-1.0,0.31539930222096
1993-01-31,0.5714285714285836,-0.6328725038402467,-0.769896907216495,-0.7974977945304353,0.5564516129032253,-0.8125,-1.0,-0.3277589018678287
1993-02-28,-0.09523809523807358,0.09216589861751068,-0.8556701030927835,-0.7734381265538535,0.21774193548387077,-0.875,-1.0,-1.0724667121114615
1993-03-31,-0.2142857142857224,0.3947772657450068,-0.47243986254295534,-0.21052209479509187,0.1290322580645158,-0.9375,-1.0,-1.4448366648954392
1993-04-30,-0.6904761904761756,0.7880184331797224,-0.34872852233676976,0.5603496671745929,0.23387096774193528,-1.0,-0.917809642560266,-1.4109760977357169
1993-05-31,-0.4285714285714164,0.3932411674347156,0.4174570446735395,0.6330900633571255,0.18548387096774177,-0.9375,-0.5616167913549459,-1.1401557511065838
1993-06-30,0.23809523809526922,0.23195084485407058,0.41058419243986255,0.42401154864062884,-0.18548387096774221,-0.9375,-0.5616167913549459,-0.8693354044774508
1993-07-31,0.3333333333333428,-0.1382488479262678,0.7404810996563573,0.5162402758841929,-0.5161290322580645,-0.75,-0.0959060681629259,-0.3108125706258065
1993-08-31,0.4285714285714448,-0.23809523809523903,0.8452233676975944,0.5007618894859249,-0.75,-0.49999999999999956,0.09590606816292602,0.366206200622704
1993-09-30,0.23809523809526922,-0.2258064516129039,0.8314776632302405,0.44614644317908403,-0.7419354838709677,-0.31250000000000044,-0.369856608478803,0.7554903893243817
1993-10-31,0.0,0.10906298003072123,0.43807560137457036,0.3263292966557061,-0.6370967741935485,-0.49999999999999956,-0.945189110556941,0.7385761534066814
1993-11-30,-0.3333333333333428,0.26113671274961536,-0.11340206185567014,0.048119335953163755,-0.5080645161290323,-0.6875,-1.0,0.4677558067775483
1993-12-31,0.07142857142858361,-0.19969278033794247,-0.5156013745704469,-0.721308845937926,-0.024193548387096753,-0.75,-1.0,0.1969354601484156
1994-01-31,-0.04761904761903679,-0.19969278033794247,-0.6890721649484537,-0.7523458176277167,0.21774193548387077,-0.875,-1.0,-0.3615873737032288
1994-02-28,0.0,-0.03072196620583778,-0.9106529209621993,-0.6947630122704306,0.3387096774193543,-0.9375,-1.0,-1.0386061449517396
1994-03-31,-0.5238095238095184,0.7235023041474653,-0.4056357388316151,0.31277568369556485,-0.19354838709677424,-0.9375,-0.972620532003325,-1.4109760977357169
1994-04-30,-0.714285714285694,0.7880184331797224,-0.17525773195876293,0.5763894458256476,0.3387096774193543,-1.0,-0.862998753117207,-1.3602012946582949
1994-05-31,-0.1666666666666572,0.3579109062980024,0.3709965635738832,0.644077311733098,-0.024193548387096753,-0.9375,-0.5342373233582709,-1.0724667121114615
1994-06-30,0.2142857142857224,0.0844854070660519,0.5342955326460481,0.5654021974496752,-0.1370967741935485,-0.875,-0.452046965918537,-0.7339573264872062
1994-07-31,0.3571428571428612,-0.15514592933947835,0.7371821305841921,0.6004491138022294,-0.27419354838709675,-0.75,-0.12328553615960092,-0.1923487285532621
1994-08-31,0.23809523809526922,-0.37634408602150593,0.9741580756013746,0.6411099526826529,-0.42741935483870996,-0.31250000000000044,0.6712385702410641,0.8400936642372038
1994-09-30,0.23809523809526922,-0.26420890937020003,0.9260481099656355,0.4140668858769747,-0.7338709677419355,0.31249999999999956,0.26028678304239405,1.601747805722859
1994-10-31,0.07142857142858361,-0.22887864823348725,0.8213058419243984,0.21806079076108742,-0.9758064516129032,0.37499999999999956,-0.5342373233582709,1.804847018032548
1994-11-30,0.309523809523796,-0.5115207373271895,0.25773195876288657,-0.5117491378618975,-0.49193548387096775,0.0,-1.0,1.5171124354857146
1994-12-31,0.6190476190476204,-0.9278033794162832,-0.11505154639175252,-0.6912342609671986,0.20967741935483875,-0.31250000000000044,-1.0,1.1786030498614593
1995-01-31,0.4761904761904816,-0.6344086021505384,-0.4743642611683848,-0.8055176838559628,0.07258064516128981,-0.5624999999999996,-1.0,0.636994451927515
1995-02-28,0.285714285714306,-0.2626728110599088,-0.6995189003436426,-0.721308845937926,0.15322580645161277,-0.75,-1.0,-0.3954479408629509
1995-03-31,-0.5476190476190652,0.6298003072196616,-0.35065292096219935,0.06464030796375009,-0.12096774193548399,-0.8125,-1.0,-1.174016318266306
1995-04-30,-0.7857142857142776,0.5714285714285712,0.13237113402061862,0.5814419761007297,0.024193548387096753,-0.8125,-0.6986180382377389,-1.2755659244211504
1995-05-31,-0.285714285714306,0.32258064516129004,0.40893470790377995,0.5042104418959019,-0.04838709677419373,-0.8125,-0.6164276807980049,-1.0386061449517396
1995-06-30,0.07142857142858361,0.1490015360983099,0.5428178694158075,0.536851391450798,-0.11290322580645196,-0.8125,-0.643859102244389,-0.8185926967243506
1995-07-31,-0.04761904761903679,-0.10138248847926334,0.7198625429553265,0.5909856443981072,-0.2983870967741937,-0.75,-0.23285536159600995,-0.3446731377855289
1995-08-31,0.1428571428571388,-0.29800307219662114,0.9725085910652917,0.6310850910257437,-0.620967741935484,-0.1875,0.835619285120532,0.7893188611597818
1995-09-30,0.285714285714306,-0.21658986175115258,0.8949828178694159,0.334830379340765,-0.7983870967741937,0.18750000000000044,-0.4794264339152119,1.1109140108663371
1995-10-31,-0.04761904761903679,-0.1290322580645169,0.738831615120275,0.427059106584329,-0.7096774193548387,0.0,-0.8082398171238571,1.043192876546893
1995-11-30,0.1428571428571388,-0.35483870967741993,0.12027491408934687,-0.44061271954447023,-0.44354838709677447,-0.31250000000000044,-1.0,0.8062330970774818
1995-12-31,0.23809523809526922,-0.2764976958525356,-0.14089347079037817,-0.45609110594273805,-0.27419354838709675,-0.5624999999999996,-1.0,0.586219648850093
1996-01-31,-0.23809523809521238,-0.15821812596006168,-0.5103780068728523,-0.6065442296896302,-0.25806451612903225,-0.75,-1.0,0.1123000899112711
1996-02-29,-0.4999999999999716,0.24270353302611358,-0.47079037800687296,-0.4987569171545432,-0.1370967741935485,-0.8125,-1.0,-1.0216919090340393
1996-03-31,-0.6666666666666572,0.6251920122887862,-0.3127147766323026,0.2716336514556099,-0.25806451612903225,-0.875,-1.0,-1.3432870587405945
1996-04-30,-0.714285714285694,0.7173579109062977,-0.039725085910653046,0.6666933996310849,0.07258064516128981,-0.9375,-0.835619285120532,-1.3602012946582949
