DATE,PS,T2M,RH2M,WS2M,GWETPROF,PRECTOTCORR_SUM,SPI6
1984-08-31,0.18279569892476388,-0.16679021497405477,0.6947412238101847,-0.4678111587982834,-0.5555555555555549,-0.3114896791842825,0.5115288861843815
1984-09-30,0.07526881720428946,-0.2868791697553741,0.8540308033855974,-0.5450643776824033,-0.3333333333333326,0.11477244466550607,1.168613336004881
1984-10-31,-0.05376344086019458,-0.16085989621942165,0.571527681420841,-0.6137339055793993,-0.25925925925925863,-0.7049241482218354,1.2265892199767734
1984-11-30,-0.032258064516128115,-0.09117865085248322,-0.15526571388927413,-0.5107296137339055,-0.5555555555555549,-1.0,0.7434324220719509
1984-12-31,0.010752688172061653,-0.5463306152705707,-0.4743998889968086,-0.0729613733905583,-0.7037037037037033,-1.0,0.3376012342687043
1985-01-31,-0.1397849462365457,-0.19792438843587856,-0.6184265297627307,-0.0386266094420602,-0.8518518518518512,-1.0,-0.184181721478327
1985-02-28,0.11827956989247923,-0.4232765011119346,-1.0,0.5965665236051505,-0.8518518518518512,-1.0,-0.5900129092815735
1985-03-31,-0.6989247311827853,0.492957746478873,-0.5837380324684335,0.0815450643776825,-0.9259259259259256,-1.0,-1.247097359102073
1985-04-30,-0.5698924731182728,0.5700518902891032,-0.38420979603163585,-0.14163090128755385,-0.9259259259259256,-0.934406863964188,-1.3823622059669622
1985-05-31,-0.4408602150537604,0.49147516679021575,0.1777438601359791,0.6309012875536482,-0.9259259259259256,-0.7049241482218354,-1.2084345540512853
1985-06-30,0.22580645161292523,0.030392883617494704,0.5160260857499654,0.10729613733905552,-0.8518518518518512,-0.24589654314847054,-0.7639405611972506
1985-07-31,0.31182795698927634,-0.33728687916975497,0.8473706119050926,-0.4248927038626611,-0.407407407407407,0.3114896791842825,0.0090956565670335
1985-08-31,0.24731182795702011,-0.36842105263157876,0.9461634521992508,-0.6909871244635193,0.1111111111111116,0.6393310121860234,0.9753726051680992
1985-09-30,0.11827956989247923,-0.37879911045218684,0.9564312473983629,-0.759656652360515,0.6296296296296306,0.08194478985327036,1.6131073288589155
1985-10-31,0.010752688172061653,-0.276501111934766,0.5698626335507146,-0.8540772532188843,0.40740740740740833,-0.9016413827406118,1.63242040778002
1985-11-30,-0.032258064516128115,-0.26019273535952525,0.0980990703482727,-0.5879828326180259,-0.11111111111110983,-1.0,1.4584927558643428
1985-12-31,0.1397849462365457,-0.7212750185322458,-0.3356458998196197,-0.012875536480686733,-0.407407407407407,-1.0,1.013998763010308
1986-01-31,0.18279569892476388,-0.6308376575240917,-0.639239628139309,-0.09012875536480713,-0.6296296296296293,-1.0,0.2409625452460242
1986-02-28,-0.3333333333333144,0.12676056338028197,-0.6306368808103232,-0.04721030042918439,-0.7777777777777772,-1.0,-0.7253144033550417
1986-03-31,-0.4193548387096655,0.408450704225352,-0.35978909393645053,-0.0386266094420602,-0.8518518518518512,-0.9672345187764237,-1.3437360481247531
1986-04-30,-0.7204301075268518,0.5700518902891032,0.08588871930067987,0.3562231759656651,-0.8518518518518512,-0.8360482467047998,-1.3050732430739655
1986-05-31,-0.26881720430105815,0.35952557449962974,0.25738864992368526,0.15021459227467826,-0.8518518518518512,-0.44261377766724697,-0.9765310181637156
1986-06-30,-0.010752688172033231,0.19940696812453673,0.3894824476203693,0.15879828326180245,-0.7777777777777772,-0.4753792588908232,-0.6673018721745704
1986-07-31,0.46236559139785527,-0.2438843587842845,0.7691133620091581,-0.24463519313304705,-0.48148148148148096,0.2786620243720468,0.0863846194600303
1986-08-31,0.2688172043010866,-0.29873980726464033,0.8473706119050926,-0.665236051502146,-0.18518518518518423,0.44261377766724697,0.9367098001173116
1986-09-30,0.31182795698927634,-0.3135656041512229,0.9148050506452061,-0.7339055793991416,0.3333333333333339,0.5082069137030589,1.806384706904276
1986-10-31,0.20430107526883035,-0.2127501853224607,0.557652282503122,-0.7768240343347639,0.3333333333333339,-0.5082069137030589,1.9996254377410576
1986-11-30,0.053763440860223,-0.35656041512231296,0.15859580962952702,-0.553648068669528,-0.03703703703703631,-1.0,1.6710832128308075
1986-12-31,0.5268817204301115,-0.8517420311341737,-0.2646038573608991,0.06437768240343322,-0.3333333333333326,-1.0,1.3618540668416623
1987-01-31,0.31182795698927634,-0.4173461823573019,-0.5160260857499652,-0.0386266094420602,-0.6296296296296293,-1.0,0.6081675752070614
1987-02-28,-0.05376344086019458,0.03780578206078555,-0.7641182183987789,-0.12446351931330502,-0.7037037037037033,-1.0,-0.2421576054502195
1987-03-31,-0.4193548387096655,0.3654558932542624,-0.5315665325378104,0.09012875536480669,-0.8518518518518512,-1.0,-1.1311455911582884
1987-04-30,-0.37634408602150415,0.6634544106745741,-0.6808658248924656,0.10729613733905552,-0.8518518518518512,-1.0,-1.4210250110177505
1987-05-31,-0.6344086021505291,0.8606375092661231,-0.21076730956014966,0.22746781115879822,-0.9259259259259256,-0.9016413827406118,-1.3630491270458578
1987-06-30,0.18279569892476388,0.22609340252038557,0.4066879422783407,-0.0386266094420602,-0.8518518518518512,-0.3114896791842825,-0.9572179392426112
1987-07-31,0.010752688172061653,0.06449221645663439,0.5540446787845152,-0.1673819742489271,-0.7037037037037033,-0.21313106192489428,-0.4934108674674722
1987-08-31,0.053763440860223,-0.1489992587101554,0.7985292077147221,-0.553648068669528,-0.6296296296296293,0.04917930862969411,0.1250107773022393
1987-09-30,0.161290322580669,-0.11489992587101483,0.7569030109615653,-0.5965665236051503,-0.407407407407407,-0.24589654314847054,0.5695047701562737
1987-10-31,-0.010752688172033231,0.011119347664936718,0.359789093936451,-0.5793991416309012,-0.48148148148148096,-0.7376896294454116,0.7241193431508465
1987-11-30,0.053763440860223,-0.04077094143810189,-0.37366449285416947,-0.4163090128755367,-0.7037037037037033,-1.0,0.666143459178954
1987-12-31,0.24731182795702011,-0.2661230541141584,-0.6286943249618425,-0.030042918454935563,-0.7777777777777772,-1.0,0.2603122713757075
1988-01-31,0.11827956989247923,-0.20385470719051124,-0.7502428194810601,0.1673819742489271,-0.8518518518518512,-1.0,-0.2034948003994314
1988-02-29,-0.3333333333333144,0.04225352112676095,-0.9114749549049534,0.3819742489270386,-0.9259259259259256,-1.0,-0.821916445169143
1988-03-31,-0.35483870967738085,0.5759822090437368,-0.8074094630220618,0.030042918454935563,-0.9259259259259256,-1.0,-1.2664104380231775
1988-04-30,-0.6559139784945955,0.6931060044477393,-0.06341057305397513,0.3047210300429182,-0.9259259259259256,-0.8360482467047998,-1.32438632199507
1988-05-31,-0.37634408602150415,0.7064492216456637,0.016511724712085618,0.6137339055793993,-0.9999999999999996,-0.9016413827406118,-1.2664104380231775
1988-06-30,0.032258064516128115,0.03928836174944461,0.6078812265852644,0.09012875536480669,-0.8518518518518512,-0.11477244466550618,-0.7446274822761463
1988-07-31,0.22580645161292523,-0.16530763528539616,0.7621756625502987,-0.11587982832618016,-0.6296296296296293,0.08194478985327036,-0.10689275858533
1988-08-31,0.053763440860223,-0.33432171979243863,0.9669765505758292,-0.5107296137339055,-0.11111111111110983,0.8360482467047998,0.9753359579595204
1988-09-30,0.07526881720428946,-0.2587101556708675,0.8870542528097687,-0.7854077253218885,0.40740740740740833,-0.08194478985327036,1.516468639836235
1988-10-31,-0.07526881720428946,-0.10303928836174947,0.4136256417372002,-0.6909871244635193,0.1111111111111116,-0.9672345187764237,1.439143029734659
1988-11-30,0.11827956989247923,-0.21868050407709427,-0.04592757041764939,-0.4163090128755367,-0.3333333333333326,-1.0,1.3811671457627666
1988-12-31,0.09677419354838435,-0.5092661230541138,-0.38420979603163585,-0.06437768240343322,-0.5555555555555549,-1.0,0.8593841900157352
1989-01-31,0.5913978494623677,-0.8947368421052633,-0.6600527265158873,0.7339055793991416,-0.7037037037037033,-1.0,0.2216494663249194
1989-02-28,0.29032258064518146,-0.35507783543365434,-0.8315526571388927,0.7253218884120174,-0.8518518518518512,-1.0,-0.860579250219931
1989-03-31,-0.548387096774178,0.22164566345441106,-0.5229637852088247,0.07296137339055786,-0.8518518518518512,-0.8688759015170355,-1.3244229692036489
1989-04-30,-0.784946236559108,0.6560415122312824,-0.24878590259469946,0.11587982832618016,-0.8518518518518512,-0.8360482467047998,-1.247097359102073
1989-05-31,-0.26881720430105815,0.5389177168272798,0.09449146662966568,0.27038626609442096,-0.8518518518518512,-0.5082069137030589,-0.9572179392426112
1989-06-30,0.07526881720428946,0.1727205337286879,0.4100180380185934,0.09012875536480669,-0.8518518518518512,-0.34425516040785875,-0.5706998303604691
1989-07-31,0.3548387096774377,-0.2661230541141584,0.817677258221174,-0.36480686695278974,-0.5555555555555549,0.14753792588908232,0.1056976983811349
1989-08-31,0.20430107526883035,-0.34766493699036305,0.9356181490217845,-0.459227467811159,-0.11111111111110983,0.7705172842576473,1.1493002570837765
1989-09-30,0.010752688172061653,-0.2853965900667159,0.8870542528097687,-0.7510729613733906,0.3333333333333339,-0.08194478985327036,1.6131439760674942
1989-10-31,0.1397849462365457,-0.2661230541141584,0.6181490217843768,-0.811158798283262,0.40740740740740833,-0.4753792588908232,1.825734433033959
1989-11-30,0.032258064516128115,-0.36100815418828747,0.08755376717080621,-0.4678111587982834,-0.11111111111110983,-1.0,1.5358550131744977
1989-12-31,0.2688172043010866,-0.5997034840622679,-0.10142916608852492,-0.24463519313304705,-0.3333333333333326,-1.0,1.1493369042923554
1990-01-31,-0.032258064516128115,-0.2779836916234246,-0.3875398917718883,-0.030042918454935563,-0.6296296296296293,-1.0,0.4729393755507512
1990-02-28,0.11827956989247923,-0.16679021497405477,-0.7241570695157485,0.3562231759656651,-0.7037037037037033,-1.0,-0.5706631831518902
1990-03-31,-0.032258064516128115,0.17123795404002973,-0.8870542528097682,0.5536480686695278,-0.8518518518518512,-1.0,-1.1117958650286048
1990-04-30,-0.6989247311827853,0.774647887323944,-0.14666296656028854,0.4763948497854078,-0.8518518518518512,-0.9016413827406118,-1.3630491270458578
1990-05-31,-0.24731182795696327,0.3802816901408459,0.3164978493131678,0.2618025751072959,-0.8518518518518512,-0.5082069137030589,-1.073169707186396
1990-06-30,0.09677419354838435,0.18606375092661231,0.45358679062023044,0.02145922746781137,-0.7037037037037033,-0.34425516040785875,-0.6866515983042539
1990-07-31,0.22580645161292523,-0.14306893995552228,0.6894685722214513,-0.35622317596566555,-0.6296296296296293,-0.04917930862969411,-0.1262058375064346
1990-08-31,0.39784946236559904,-0.27353595255744967,0.883724157069516,-0.6223175965665237,-0.11111111111110983,0.4098482964436707,0.7048062642297421
1990-09-30,0.20430107526883035,-0.1994069681245363,0.803801859303455,-0.7768240343347639,0.0370370370370372,-0.18030340711265858,1.1879630621345645
1990-10-31,-0.010752688172033231,0.020014825796886626,0.37199944498404336,-0.5965665236051503,-0.18518518518518423,-1.0,1.1299871781626716
1990-11-30,-0.11827956989245081,0.09266123054114139,-0.08588871930067987,-0.553648068669528,-0.48148148148148096,-1.0,0.8401077583032102
1990-12-31,-0.11827956989245081,-0.005189028910304039,-0.43804634383238505,-0.4420600858369099,-0.6296296296296293,-1.0,0.4535896494210679
1991-01-31,0.18279569892476388,-0.2868791697553741,-0.7344248647148606,0.0386266094420602,-0.7777777777777772,-1.0,-0.1068561113767511
1991-02-28,-0.3118279569892195,0.45292809488510066,-0.6234216733731095,-0.4334763948497855,-0.8518518518518512,-1.0,-0.9378682131129278
1991-03-31,-0.6129032258064342,0.5537435137138624,-0.4327736922436519,-0.2618025751072961,-0.8518518518518512,-0.8688759015170355,-1.3437360481247531
1991-04-30,-0.6344086021505291,0.7064492216456637,-0.15887331760788115,0.39055793991416277,-0.9259259259259256,-0.8360482467047998,-1.247097359102073
1991-05-31,-0.24731182795696327,0.14306893995552272,0.5748577771610937,-0.15879828326180245,-0.7777777777777772,0.08194478985327036,-0.6093626354112569
1991-06-30,0.07526881720428946,0.09710896960711679,0.5887331760788126,-0.1673819742489271,-0.5555555555555549,-0.44261377766724697,-0.2808204105010072
1991-07-31,0.3548387096774377,-0.2453669384729431,0.8437630081864858,-0.4849785407725322,-0.3333333333333326,0.11477244466550607,0.3762640393194925
1991-08-31,0.3548387096774377,-0.39065974796145264,1.0,-0.5278969957081545,0.1111111111111116,0.21313106192489428,1.0913243731118842
1991-09-30,0.31182795698927634,-0.1445515196441809,0.7396975163035937,-0.7768240343347639,0.1111111111111116,-0.8688759015170355,1.091324373111884
1991-10-31,0.032258064516128115,-0.06745737583395073,0.5229637852088249,-0.6738197424892705,-0.18518518518518423,-0.7376896294454116,1.1493002570837765
1991-11-30,0.11827956989247923,-0.2572275759822089,-0.12584986818371013,-0.45064377682403456,-0.48148148148148096,-1.0,0.5115655333929605
1991-12-31,0.3333333333333428,-0.5893254262416607,-0.43443874011377825,0.02145922746781137,-0.6296296296296293,-1.0,0.1830233084827108
1992-01-31,0.4408602150537604,-0.6693847294292068,-0.6894685722214513,0.45064377682403434,-0.7777777777777772,-1.0,-0.4740611413377889
1992-02-29,0.29032258064518146,-0.2083024462564862,-0.9253503538226724,0.7424892703862662,-0.8518518518518512,-1.0,-1.1891214751301806
1992-03-31,-0.48387096774192173,0.48109710896960767,-0.8593034549743305,-0.10729613733905596,-0.9259259259259256,-1.0,-1.2664104380231775
1992-04-30,-0.5268817204300831,0.6590066716085996,-0.1449979186901622,0.27038626609442096,-0.9259259259259256,-0.8360482467047998,-1.32438632199507
1992-05-31,-0.3118279569892195,0.4647887323943669,0.18468155959483856,0.4763948497854078,-0.9259259259259256,-0.7376896294454116,-1.1697717490004973
1992-06-30,0.053763440860223,0.25129725722757623,0.3633966976550578,0.09871244635193133,-0.8518518518518512,-0.6721586669982591,-0.9765310181637156
1992-07-31,0.39784946236559904,-0.1682727946627125,0.7119467184681563,-0.4420600858369099,-0.6296296296296293,0.04917930862969411,-0.3581093733940042
1992-08-31,0.4408602150537604,-0.35656041512231296,0.9009296517274876,-0.502145922746781,-0.3333333333333326,0.5082069137030589,0.5308786123140649
1992-09-30,0.11827956989247923,-0.2631578947368416,0.7899264603857366,-0.7768240343347639,0.0370370370370372,-0.3114896791842825,0.9367098001173116
1992-10-31,0.032258064516128115,0.04077094143810189,0.2695990009712781,-0.502145922746781,-0.25925925925925863,-0.9672345187764237,0.8593841900157356
1992-11-30,0.11827956989247923,-0.276501111934766,-0.22103510475926158,-0.2618025751072961,-0.5555555555555549,-1.0,0.7047696170211633
1992-12-31,0.22580645161292523,-0.5997034840622679,-0.4830026363257943,-0.296137339055794,-0.7037037037037033,-1.0,0.5115288861843815
1993-01-31,0.5913978494623677,-0.7642698295033359,-0.7416400721520743,0.5278969957081547,-0.7777777777777772,-1.0,-0.10689275858533
1993-02-28,-0.05376344086019458,-0.022979985174202966,-0.8490356597752186,0.23605150214592285,-0.8518518518518512,-1.0,-0.9958807442933992
1993-03-31,-0.20430107526880192,0.37286879169755416,-0.5890106840571666,0.296137339055794,-0.8518518518518512,-1.0,-1.4017119320966458
1993-04-30,-0.6989247311827853,0.7598220904373614,-0.4866102400444011,0.27038626609442096,-0.9259259259259256,-0.9016413827406118,-1.3630491270458578
1993-05-31,-0.5053763440860166,0.5107487027427728,0.2540585541834328,0.5536480686695278,-0.9259259259259256,-0.6393310121860234,-1.1504586700793928
1993-06-30,0.1397849462365457,0.31208302446256475,0.28347439988899703,0.04721030042918439,-0.8518518518518512,-0.5738000497388709,-0.8992420552707189
1993-07-31,0.2688172043010866,-0.1208302446256484,0.6997363674205634,-0.4420600858369099,-0.6296296296296293,0.18030340711265858,-0.2035314476080103
1993-08-31,0.3333333333333428,-0.2083024462564862,0.7985292077147221,-0.742489270386266,-0.407407407407407,-0.04917930862969411,0.3569143131898087
1993-09-30,0.18279569892476388,-0.17123795404002973,0.7535729152213126,-0.7081545064377681,-0.3333333333333326,-0.3114896791842825,0.7627455009930554
1993-10-31,-0.05376344086019458,0.25426241660489257,0.20382961010129041,-0.4420600858369099,-0.5555555555555549,-1.0,0.7047696170211628
1993-11-30,-0.3333333333333144,0.2290585618977028,-0.24878590259469946,-0.502145922746781,-0.7037037037037033,-1.0,0.4921791600546978
1993-12-31,0.11827956989247923,-0.29280948851000765,-0.5490495351741362,-0.02145922746781137,-0.8518518518518512,-1.0,0.240962545246024
1994-01-31,-0.010752688172033231,-0.30318754633061484,-0.7172193700568891,0.23605150214592285,-0.8518518518518512,-1.0,-0.4547480624166845
1994-02-28,0.053763440860223,-0.1578947368421053,-0.9270154016927986,0.36480686695278974,-0.9259259259259256,-1.0,-1.0151938232145037
1994-03-31,-0.5053763440860166,0.6501111934766497,-0.5454419314555292,-0.21030042918454916,-0.9259259259259256,-0.9672345187764237,-1.4017119320966458
1994-04-30,-0.7419354838709467,0.7968865826538183,-0.2698765089496322,0.37339055793991394,-0.9999999999999996,-0.8032827654812236,-1.2857601641528609
1994-05-31,-0.24731182795696327,0.4692364714603414,0.20715970584154308,0.14163090128755362,-0.9259259259259256,-0.5082069137030589,-0.9958807442933992
1994-06-30,0.11827956989247923,0.18902891030392865,0.3894824476203693,0.13304721030042943,-0.8518518518518512,-0.5082069137030589,-0.7060013244339374
1994-07-31,0.2688172043010866,-0.1282431430689397,0.6894685722214513,-0.12446351931330502,-0.6296296296296293,0.04917930862969411,-0.0875796796642256
1994-08-31,0.18279569892476388,-0.38917716827279447,0.9877896489524076,-0.4334763948497855,-0.11111111111110983,0.8360482467047998,0.9946490368806248
1994-09-30,0.18279569892476388,-0.25574499629355074,0.9114749549049534,-0.7510729613733906,0.40740740740740833,0.08194478985327036,1.6130706816503364
1994-10-31,0.010752688172061653,-0.18606375092661187,0.7657832662689055,-0.9656652360515021,0.2592592592592595,-0.7376896294454116,1.6517334867011244
1994-11-30,0.31182795698927634,-0.492957746478873,0.1047592618287776,-0.40772532188841204,-0.11111111111110983,-1.0,1.3618540668416623
1994-12-31,0.6559139784946524,-0.9792438843587843,-0.20216456223116408,0.27896995708154515,-0.407407407407407,-1.0,1.071974646982201
1995-01-31,0.48387096774195015,-0.7227575982209045,-0.5229637852088247,0.10729613733905552,-0.6296296296296293,-1.0,0.453553002212489
1995-02-28,0.29032258064518146,-0.35359525574499573,-0.7241570695157485,0.2017167381974252,-0.7037037037037033,-1.0,-0.6286757143323615
1995-03-31,-0.5268817204300831,0.5863602668643448,-0.47800749271541554,-0.0386266094420602,-0.8518518518518512,-1.0,-1.2664104380231775
1995-04-30,-0.7634408602150131,0.5641215715344705,0.054530317746635415,0.0815450643776825,-0.8518518518518512,-0.5409723949266352,-1.1504586700793928
1995-05-31,-0.3333333333333144,0.41586360266864375,0.26793395310115176,0.1673819742489271,-0.7777777777777772,-0.7049241482218354,-0.9765310181637156
1995-06-30,-0.010752688172033231,0.2631578947368425,0.38060219231302916,0.2103004291845494,-0.8518518518518512,-0.5738000497388709,-0.7253144033550417
1995-07-31,-0.09677419354838435,-0.020014825796885738,0.6062161787151381,-0.17596566523605128,-0.7037037037037033,-0.21313106192489428,-0.2615073315799028
1995-08-31,0.09677419354838435,-0.2794662713120828,0.9478285000693774,-0.6223175965665237,-0.18518518518518423,0.8688759015170353,0.8400711110946312
1995-09-30,0.22580645161292523,-0.20237212750185263,0.8559733592340781,-0.8283261802575108,0.1111111111111116,-0.4753792588908232,1.1493002570837765
1995-10-31,-0.09677419354838435,-0.018532246108228456,0.5540446787845152,-0.6223175965665237,-0.11111111111110983,-0.8688759015170355,0.956022879038416
1995-11-30,0.161290322580669,-0.33432171979243863,-0.04426252254752305,-0.33047210300429186,-0.407407407407407,-1.0,0.782095227122739
1995-12-31,0.24731182795702011,-0.33728687916975497,-0.28874705147772994,-0.14163090128755385,-0.6296296296296293,-1.0,0.5308786123140649
1996-01-31,-0.18279569892470704,-0.2750185322461083,-0.6078812265852642,-0.19313304721030033,-0.7777777777777772,-1.0,0.0670715405389259
1996-02-29,-0.4408602150537604,0.14306893995552272,-0.6114888303038712,-0.1673819742489271,-0.8518518518518512,-1.0,-1.034506902135608
1996-03-31,-0.6344086021505291,0.5908080059303193,-0.5751352851394477,-0.2618025751072961,-0.8518518518518512,-1.0,-1.3437360481247531
1996-04-30,-0.7419354838709467,0.785025945144552,-0.2662689052310252,0.1673819742489271,-0.9259259259259256,-0.9016413827406118,-1.3630491270458578
1996-05-31,-0.39784946236559904,0.492957746478873,0.2229776606077427,0.4163090128755367,-0.8518518518518512,-0.4753792588908232,-1.0538199810567126
1996-06-30,0.09677419354838435,0.008154188287620379,0.649507423338421,-0.15879828326180245,-0.6296296296296293,-0.08194478985327036,-0.5126872991799979
1996-07-31,0.3548387096774377,-0.18902891030392865,0.7621756625502987,-0.27896995708154493,-0.48148148148148096,0.11477244466550607,0.1443971506405015
1996-08-31,0.22580645161292523,-0.2942920681986654,0.9095323990564732,-0.5107296137339055,-0.25925925925925863,0.4098482964436707,0.975409252376678
1996-09-30,0.07526881720428946,-0.26019273535952525,0.9009296517274876,-0.7768240343347639,0.185185185185186,0.21313106192489428,1.69046958616907
1996-10-31,0.07526881720428946,-0.22757598220904374,0.5956708755376718,-0.6909871244635193,0.1111111111111116,-0.8360482467047998,1.7291323912198575
1996-11-30,0.11827956989247923,-0.5670867309117864,-0.09449146662966545,-0.32188841201716767,-0.3333333333333326,-1.0,1.4199032452307123
1996-12-31,0.1397849462365457,-0.5063009636767974,-0.304287498265575,-0.3476394849785407,-0.5555555555555549,-1.0,0.8787705633539978
1997-01-31,0.07526881720428946,-0.4099332839140102,-0.6200915776328569,-0.15021459227467826,-0.7037037037037033,-1.0,0.2216861135334985
1997-02-28,0.39784946236559904,-0.4870274277242399,-0.8473706119050923,0.6566523605150212,-0.8518518518518512,-1.0,-0.609325988202678
1997-03-31,-0.2903225806451246,0.2483320978502599,-0.4033578465380878,0.0042918454935625405,-0.8518518518518512,-0.7705172842576473,-1.1891214751301806
1997-04-30,-0.3333333333333144,0.4707190511489996,0.0215068683224644,0.5364806866952789,-0.8518518518518512,-0.934406863964188,-1.247097359102073
1997-05-31,0.032258064516128115,0.17568569310600424,0.47439988899680885,-0.04721030042918439,-0.7777777777777772,-0.4753792588908232,-0.937868213112928
1997-06-30,0.053763440860223,0.07635285396590064,0.5837380324684336,-0.3819742489270388,-0.7037037037037033,-0.1475379258890822,-0.435398336287001
1997-07-31,0.31182795698927634,-0.10303928836174947,0.7535729152213126,-0.32188841201716767,-0.5555555555555549,-0.08194478985327036,0.1057343455897138
