DATE,SPI6(t),PS(t-1),T2M(t),RH2M(t-2),WS2M(t-1),GWETPROF(t),PRECTOTCORR_SUM(t-3),SPI6(t-1),WD2M(t-3)
2004-12-31,0.1514963474287057,97.95,25.6,71.0,1.66,0.48,163.48,0.6083161672557479,210.69
2005-01-31,-0.3868741323647515,97.95,23.48,51.25,1.82,0.45,10.55,0.1514963474287057,197.38
2005-02-28,-0.8763018412678946,98.08,30.32,30.25,2.68,0.43,0.0,-0.3868741323647515,114.44
2005-03-31,-1.349425605632987,97.76,32.31,27.06,2.56,0.42,0.0,-0.8763018412678946,68.12
2005-04-30,-1.382064431985251,97.76,33.19,25.81,2.21,0.41,0.0,-1.349425605632987,47.0
2005-05-31,-1.186293348423994,97.7,30.43,37.5,2.53,0.41,0.0,-1.382064431985251,40.81
2005-06-30,-0.664226813168587,97.89,27.69,43.06,2.21,0.44,10.55,-1.186293348423994,160.81
2005-07-31,0.1841351737809695,98.03,26.03,59.12,1.98,0.5,0.0,-0.664226813168587,221.38
2005-08-31,0.9998583343782624,98.18,25.73,74.5,1.71,0.6,63.28,0.1841351737809695,203.25
2005-09-30,1.5382288141717195,98.11,26.41,82.69,1.66,0.66,168.75,0.9998583343782624,220.25
2005-10-31,1.6524183004903987,98.09,26.39,84.94,1.27,0.65,274.22,1.5382288141717195,229.19
2005-11-30,1.4566472169291411,98.06,25.4,82.5,1.34,0.57,263.67,1.6524183004903987,235.75
2005-12-31,0.9345806816737348,97.97,24.96,74.31,1.48,0.52,184.57,1.4566472169291411,194.69
2006-01-31,0.0862186947241777,97.91,26.82,48.31,1.98,0.48,36.91,0.9345806816737348,176.88
2006-02-28,-0.7295044658731149,97.84,29.44,37.44,1.88,0.45,0.0,0.0862186947241777,66.88
2006-03-31,-1.3005137720188362,97.77,31.08,32.88,2.3,0.43,0.0,-0.7295044658731149,47.38
2006-04-30,-1.365760487447201,97.79,31.9,25.88,1.93,0.42,0.0,-1.3005137720188362,46.94
2006-05-31,-1.1699894038859435,97.67,29.92,27.38,2.2,0.42,0.0,-1.365760487447201,20.94
2006-06-30,-0.9905222648627366,97.93,28.73,34.38,2.37,0.43,0.0,-1.1699894038859435,93.62
2006-07-31,-0.3053234723983366,98.03,27.31,62.06,2.13,0.45,15.82,-0.9905222648627366,190.62
2006-08-31,0.5430385145512199,98.12,25.48,67.06,1.84,0.55,63.28,-0.3053234723983366,212.06
2006-09-30,1.1303517652349917,98.08,25.57,75.5,1.38,0.63,58.01,0.5430385145512199,217.31
2006-10-31,1.3098189042581982,98.12,26.91,85.94,1.34,0.63,221.48,1.1303517652349917,223.56
2006-11-30,1.1140478206969413,97.98,24.56,84.62,1.27,0.57,274.22,1.3098189042581982,227.88
2006-12-31,0.9345806816737344,98.04,21.91,78.0,1.67,0.52,189.84,1.1140478206969413,205.94
2007-01-31,0.2493818892093346,98.19,21.42,48.81,2.05,0.48,73.83,0.9345806816737344,196.12
2007-02-28,-0.5989800977402223,98.22,26.66,39.38,2.61,0.45,0.0,0.2493818892093346,67.31
2007-03-31,-1.186293348423994,97.96,29.91,33.06,2.3,0.43,0.0,-0.5989800977402223,57.25
2007-04-30,-1.3005137720188362,97.77,31.52,24.56,2.45,0.42,0.0,-1.186293348423994,56.44
2007-05-31,-1.039465035753051,97.7,29.69,25.44,2.7,0.43,0.0,-1.3005137720188362,52.12
2007-06-30,-0.5663412713879583,97.86,27.03,54.88,2.29,0.48,0.0,-1.039465035753051,76.56
2007-07-31,0.0046680347577627,98.05,26.38,67.06,2.2,0.48,36.91,-0.5663412713879583,227.56
2007-08-31,1.3098498415343616,98.1,25.12,77.69,1.93,0.6,84.38,0.0046680347577627,211.38
2007-09-30,1.73403083500914,98.04,25.89,78.56,1.66,0.73,152.93,1.3098498415343616,214.38
2007-10-31,1.6361452932285114,98.12,26.45,86.44,1.33,0.67,184.57,1.73403083500914,228.88
2007-11-30,1.3750965569627265,97.99,25.68,83.69,1.27,0.6,421.88,1.6361452932285114,239.06
2007-12-31,0.9019727925976336,97.94,23.66,78.62,1.39,0.54,137.11,1.3750965569627265,193.56
2008-01-31,0.3309634864519125,98.04,21.48,59.5,1.77,0.5,5.27,0.9019727925976336,186.5
2008-02-29,-0.9742183203246864,98.12,24.51,47.25,2.85,0.47,0.0,0.3309634864519125,90.81
2008-03-31,-1.3983993137994648,98.08,30.45,35.5,2.81,0.44,0.0,-0.9742183203246864,67.12
2008-04-30,-1.3494565429091503,97.7,31.69,28.5,2.05,0.43,0.0,-1.3983993137994648,42.75
2008-05-31,-1.3005137720188362,97.65,31.15,31.75,2.29,0.42,0.0,-1.3494565429091503,63.25
2008-06-30,-0.925275549434372,97.8,29.13,39.06,2.45,0.42,0.0,-1.3005137720188362,78.0
2008-07-31,-0.4358478405312292,97.99,26.15,53.25,2.28,0.47,21.09,-0.925275549434372,159.88
2008-08-31,0.3798753200660633,98.13,25.41,64.56,1.85,0.51,15.82,-0.4358478405312292,200.06
2008-09-30,1.0161313416401494,98.02,25.69,79.06,1.62,0.6,121.29,0.3798753200660633,200.62
2008-10-31,1.0650741125304637,98.09,26.43,83.31,1.25,0.6,158.2,1.0161313416401494,222.62
2008-11-30,1.0161313416401494,98.04,25.93,84.5,1.38,0.54,263.67,1.0650741125304637,217.38
2008-12-31,0.6408931190556852,97.99,25.38,72.81,1.67,0.49,205.66,1.0161313416401494,192.31
2009-01-31,0.1514654101525424,97.97,26.16,46.81,2.02,0.46,36.91,0.6408931190556852,135.44
2009-02-28,-0.6642577504447503,97.98,28.99,41.75,1.92,0.44,0.0,0.1514654101525424,82.31
2009-03-31,-1.3005137720188362,97.8,31.01,33.5,1.98,0.42,0.0,-0.6642577504447503,73.25
2009-04-30,-1.414703258337515,97.7,32.16,31.75,2.27,0.41,0.0,-1.3005137720188362,45.81
2009-05-31,-1.3494565429091503,97.76,30.63,30.19,2.71,0.41,0.0,-1.414703258337515,101.56
2009-06-30,-0.8763327785440578,97.84,28.85,47.81,2.47,0.42,0.0,-1.3494565429091503,114.38
2009-07-31,-0.3216274169363867,98.05,26.42,58.19,2.23,0.47,0.0,-0.8763327785440578,223.69
2009-08-31,0.6246201117937985,98.14,25.55,67.31,1.8,0.55,21.09,-0.3216274169363867,195.56
2009-09-30,1.1303827025111552,98.09,25.86,80.0,1.34,0.65,152.93,0.6246201117937985,203.0
2009-10-31,1.4240393278530408,98.16,26.33,85.44,1.27,0.63,179.3,1.1303827025111552,224.94
2009-11-30,1.358792612424676,97.99,24.83,84.75,1.52,0.59,305.86,1.4240393278530408,209.75
2009-12-31,0.8856688480595836,98.03,24.3,81.5,1.64,0.53,163.48,1.358792612424676,192.81
2010-01-31,0.3309634864519125,98.09,24.72,61.5,1.79,0.48,94.92,0.8856688480595836,199.88
2010-02-28,-0.6152840422782727,98.06,29.16,42.44,2.0,0.45,0.0,0.3309634864519125,83.5
2010-03-31,-1.1210466329956292,97.87,30.52,31.25,2.0,0.44,0.0,-0.6152840422782727,74.88
2010-04-30,-1.3983993137994648,97.89,32.16,31.31,2.52,0.42,0.0,-1.1210466329956292,48.75
2010-05-31,-1.039465035753051,97.75,29.35,30.38,2.47,0.45,0.0,-1.3983993137994648,67.19
2010-06-30,-0.4684557296073297,97.88,27.47,47.75,2.35,0.48,0.0,-1.039465035753051,126.31
2010-07-31,0.0373068611100267,98.11,25.82,70.56,1.99,0.51,5.27,-0.4684557296073297,209.81
2010-08-31,0.9998583343782624,98.1,25.43,77.75,1.98,0.59,116.02,0.0373068611100267,214.62
2010-09-30,1.5871715850620338,98.09,25.33,82.44,1.56,0.68,184.57,0.9998583343782624,213.06
2010-10-31,1.9134670367561837,98.05,26.1,86.25,1.37,0.7,163.48,1.5871715850620338,226.44
2010-11-30,1.55453275870977,97.98,26.09,85.88,1.41,0.66,311.13,1.9134670367561837,228.94
2010-12-31,0.9835234525640484,97.9,23.33,83.31,1.26,0.58,189.84,1.55453275870977,200.25
2011-01-31,0.4777608618466922,97.96,22.62,66.69,1.65,0.54,110.74,0.9835234525640484,204.12
2011-02-28,-0.4847906114215434,97.96,28.03,46.31,2.2,0.49,0.0,0.4777608618466922,132.0
2011-03-31,-1.072103862105315,97.82,30.4,42.12,2.17,0.46,0.0,-0.4847906114215434,72.44
2011-04-30,-1.414703258337515,97.72,31.41,45.81,2.02,0.44,0.0,-1.072103862105315,74.88
2011-05-31,-1.186293348423994,97.68,29.85,44.25,2.39,0.44,0.0,-1.414703258337515,113.5
2011-06-30,-1.039465035753051,97.86,28.36,43.19,2.42,0.45,0.0,-1.186293348423994,143.5
2011-07-31,-0.4521517850692794,98.03,26.87,64.19,2.21,0.45,0.0,-1.039465035753051,198.0
2011-08-31,0.3799062573422266,98.07,25.43,69.31,1.76,0.53,73.83,-0.4521517850692794,210.0
2011-09-30,0.8367260771692692,98.11,25.94,76.44,1.52,0.58,47.46,0.3799062573422266,210.62
2011-10-31,0.9672504453021616,98.14,26.8,84.0,1.4,0.56,189.84,0.8367260771692692,210.19
2011-11-30,0.7388405353886403,97.92,26.03,81.44,1.42,0.51,268.95,0.9672504453021616,217.12
2011-12-31,0.5920122227176976,97.99,23.13,74.06,1.62,0.47,147.66,0.7388405353886403,187.44
2012-01-31,0.0046989720339259,98.13,24.64,42.81,2.13,0.45,42.19,0.5920122227176976,156.44
2012-02-29,-0.8110551258395299,98.08,28.67,33.19,2.28,0.43,0.0,0.0046989720339259,107.62
2012-03-31,-1.267874945666572,97.79,29.94,29.56,2.12,0.41,0.0,-0.8110551258395299,63.25
2012-04-30,-1.365760487447201,97.87,31.54,28.38,2.45,0.41,0.0,-1.267874945666572,51.5
2012-05-31,-1.0557689802911014,97.74,28.87,24.62,2.93,0.42,5.27,-1.365760487447201,70.38
2012-06-30,-0.5989491604640592,97.96,27.33,50.75,2.44,0.45,0.0,-1.0557689802911014,93.19
2012-07-31,0.0862496320003409,98.12,25.68,67.88,1.87,0.51,10.55,-0.5989491604640592,218.25
2012-08-31,0.967250445302162,98.11,25.2,74.31,1.58,0.59,100.2,0.0862496320003409,209.44
2012-09-30,1.4730130360195182,98.16,25.44,82.94,1.53,0.67,147.66,0.967250445302162,219.44
2012-10-31,1.5382597514478826,98.17,26.65,84.94,1.48,0.65,221.48,1.4730130360195182,229.69
2012-11-30,1.2282682442917834,98.0,26.52,84.81,1.33,0.58,290.04,1.5382597514478826,229.44
2012-12-31,0.7714484244647408,97.98,23.7,79.38,1.54,0.52,163.48,1.2282682442917834,227.12
2013-01-31,0.0862496320003411,98.07,25.3,60.25,2.02,0.48,31.64,0.7714484244647408,172.81
2013-02-28,-0.81105512583953,98.1,27.91,47.81,2.18,0.45,0.0,0.0862496320003411,123.19
2013-03-31,-1.3168177165568866,97.88,32.55,41.38,2.18,0.44,0.0,-0.81105512583953,82.12
2013-04-30,-1.365760487447201,97.75,31.44,36.81,2.45,0.42,0.0,-1.3168177165568866,63.44
2013-05-31,-1.186293348423994,97.84,30.34,44.94,2.48,0.42,0.0,-1.365760487447201,94.25
2013-06-30,-0.7621123549492157,97.95,28.08,53.56,2.37,0.43,0.0,-1.186293348423994,194.75
2013-07-31,-0.4195129587170156,98.06,26.3,60.56,2.16,0.48,15.82,-0.7621123549492157,206.81
2013-08-31,0.2493818892093339,98.17,25.37,70.75,1.59,0.51,58.01,-0.4195129587170156,205.5
2013-09-30,0.5267345700131696,98.09,26.13,78.62,1.53,0.53,137.11,0.2493818892093339,208.94
2013-10-31,0.5593733963654335,98.13,27.66,83.31,1.2,0.52,110.74,0.5267345700131696,223.25
2013-11-30,0.3799062573422266,98.05,28.42,80.94,1.46,0.47,216.21,0.5593733963654335,231.88
2013-12-31,-0.0442747361325517,97.88,26.07,62.5,1.66,0.45,89.65,0.3799062573422266,196.62
2014-01-31,-0.3868741323647518,98.06,26.47,38.69,2.19,0.43,26.37,-0.0442747361325517,133.06
2014-02-28,-1.0557689802911014,98.02,28.49,28.62,2.3,0.41,0.0,-0.3868741323647518,83.0
2014-03-31,-1.333121661094937,97.9,31.44,24.75,2.88,0.41,0.0,-1.0557689802911014,54.81
2014-04-30,-1.2352361193143084,97.79,31.88,18.06,2.23,0.41,0.0,-1.333121661094937,61.88
2014-05-31,-1.0068262094007874,97.81,29.98,30.06,2.54,0.42,0.0,-1.2352361193143084,51.25
2014-06-30,-0.7621123549492157,97.89,29.57,50.12,2.29,0.42,0.0,-1.0068262094007874,259.94
2014-07-31,-0.4684557296073301,98.04,27.97,62.56,2.2,0.43,58.01,-0.7621123549492157,202.62
2014-08-31,0.3472674309899628,98.21,25.62,63.56,1.89,0.48,73.83,-0.4684557296073301,191.56
2014-09-30,1.032466223454363,98.16,25.46,69.44,1.65,0.58,79.1,0.3472674309899628,199.81
2014-10-31,0.9019418553214704,98.15,26.86,83.38,1.37,0.57,94.92,1.032466223454363,213.81
2014-11-30,0.673531945407949,98.06,27.19,84.0,1.54,0.51,263.67,0.9019418553214704,224.75
2014-12-31,0.4288180909563774,98.02,25.04,73.0,1.76,0.48,221.48,0.673531945407949,192.69
2015-01-31,0.135161465614492,98.15,23.19,49.5,2.02,0.45,15.82,0.4288180909563774,153.56
2015-02-28,-0.6805616949828008,98.26,29.3,32.5,2.59,0.43,0.0,0.135161465614492,123.06
2015-03-31,-1.333121661094937,97.91,30.57,25.56,2.29,0.41,0.0,-0.6805616949828008,65.94
2015-04-30,-1.3820644319852513,97.84,31.44,26.25,2.39,0.41,0.0,-1.333121661094937,57.12
2015-05-31,-1.2515400638523586,97.91,31.51,31.31,2.3,0.41,0.0,-1.3820644319852513,53.81
2015-06-30,-1.1699584666097804,97.91,30.15,31.12,2.58,0.41,10.55,-1.2515400638523586,71.31
2015-07-31,-0.6641958758924239,98.09,27.65,53.5,2.63,0.42,0.0,-1.1699584666097804,117.62
2015-08-31,0.2331088819474472,98.14,25.65,58.94,1.84,0.51,42.19,-0.6641958758924239,208.06
2015-09-30,1.097774813435055,98.13,26.2,73.06,1.45,0.64,26.37,0.2331088819474472,204.0
2015-10-31,1.2609070706440475,98.12,27.5,85.62,1.3,0.63,163.48,1.097774813435055,213.44
2015-11-30,1.1303827025111548,98.07,25.6,84.06,1.27,0.56,290.04,1.2609070706440475,211.06
2015-12-31,1.0488011052685766,98.1,20.73,76.69,1.73,0.51,290.04,1.1303827025111548,177.19
2016-01-31,0.5430385145512199,98.43,22.4,52.31,2.78,0.48,52.73,1.0488011052685766,195.12
2016-02-29,-0.3542662432886507,98.29,26.25,41.0,2.84,0.45,0.0,0.5430385145512199,77.88
2016-03-31,-1.2352670565904715,98.06,32.48,30.5,2.46,0.43,0.0,-0.3542662432886507,58.81
2016-04-30,-1.3005137720188362,97.87,32.92,23.44,1.93,0.42,0.0,-1.2352670565904715,57.31
2016-05-31,-1.1699894038859435,97.78,31.7,33.81,2.63,0.42,0.0,-1.3005137720188362,57.0
2016-06-30,-0.8763327785440578,97.98,28.79,50.38,2.83,0.42,5.27,-1.1699894038859435,289.31
2016-07-31,-0.3705701878267012,98.17,26.5,56.12,2.22,0.45,31.64,-0.8763327785440578,209.0
2016-08-31,0.2656858337473845,98.14,25.97,66.38,1.7,0.52,42.19,-0.3705701878267012,208.94
2016-09-30,0.901972792597634,98.15,25.84,79.31,1.38,0.59,94.92,0.2656858337473845,209.25
2016-10-31,0.8856688480595836,98.17,27.21,82.44,1.22,0.59,163.48,0.901972792597634,211.56
2016-11-30,0.7551444799266909,97.99,27.08,83.69,1.48,0.52,205.66,0.8856688480595836,216.25
2016-12-31,0.4614878545848052,98.0,25.97,70.06,1.71,0.48,210.94,0.7551444799266909,196.12
2017-01-31,-0.0442747361325515,98.05,26.3,50.5,2.1,0.45,26.37,0.4614878545848052,148.75
2017-02-28,-0.6805307577066373,98.03,27.05,40.25,2.23,0.43,0.0,-0.0442747361325515,94.31
2017-03-31,-1.3331216610949368,98.01,31.12,29.06,2.82,0.42,0.0,-0.6805307577066373,83.31
2017-04-30,-1.2841788902046225,97.79,32.51,18.62,2.19,0.41,0.0,-1.3331216610949368,55.88
2017-05-31,-0.9905222648627366,97.76,29.54,22.94,2.53,0.43,0.0,-1.2841788902046225,68.44
2017-06-30,-0.4032090141789652,97.95,27.56,44.25,2.41,0.46,0.0,-0.9905222648627366,87.69
2017-07-31,0.4125141464183275,98.07,26.2,66.12,1.87,0.54,42.19,-0.4032090141789652,198.31
2017-08-31,1.5382288141717195,98.21,25.55,76.19,1.57,0.66,94.92,0.4125141464183275,206.0
2017-09-30,2.109238120317441,98.12,26.01,82.38,1.57,0.76,189.84,1.5382288141717195,208.69
2017-10-31,2.076599293965177,98.13,25.87,85.31,1.24,0.74,263.67,2.109238120317441,221.19
2017-11-30,1.7829426686232914,98.07,24.51,84.25,1.24,0.66,363.87,2.076599293965177,217.31
2017-12-31,1.1956294179395195,98.04,23.33,71.31,1.48,0.59,184.57,1.7829426686232914,208.19
2018-01-31,0.379906257342227,98.09,21.26,57.94,1.86,0.54,31.64,1.1956294179395195,131.69
2018-02-28,-0.7458084104111653,98.17,27.65,53.5,2.25,0.5,0.0,0.379906257342227,89.25
2018-03-31,-1.2841788902046225,97.83,30.46,39.94,2.0,0.47,0.0,-0.7458084104111653,65.12
2018-04-30,-1.365760487447201,97.82,31.82,39.25,2.18,0.45,0.0,-1.2841788902046225,69.88
2018-05-31,-1.1536854593478931,97.76,30.23,42.75,2.54,0.44,0.0,-1.365760487447201,72.38
2018-06-30,-0.3706011251028644,97.9,26.95,50.0,2.59,0.49,10.55,-1.1536854593478931,151.31
2018-07-31,0.6408931190556856,98.11,25.86,62.75,1.97,0.6,5.27,-0.3706011251028644,207.88
2018-08-31,1.521893932357506,98.18,25.25,80.5,1.56,0.7,68.55,0.6408931190556856,216.44
2018-09-30,2.092903238503227,98.17,25.77,83.75,1.6,0.78,253.12,1.521893932357506,216.19
2018-10-31,2.3050092038786985,98.04,26.37,86.06,1.23,0.79,326.95,2.092903238503227,208.25
2018-11-30,2.0929341757793902,98.03,24.83,85.56,1.18,0.72,284.77,2.3050092038786985,228.44
2018-12-31,1.3098498415343616,98.02,21.49,80.06,1.42,0.64,195.12,2.0929341757793902,177.56
2019-01-31,0.2983555973758119,98.23,23.37,62.06,2.04,0.58,73.83,1.3098498415343616,185.69
2019-02-28,-0.5826452159260087,98.15,25.55,56.56,1.85,0.52,0.0,0.2983555973758119,84.06
2019-03-31,-1.186293348423994,98.05,30.16,42.69,2.14,0.48,0.0,-0.5826452159260087,63.5
2019-04-30,-1.3331216610949368,97.9,31.75,36.94,1.91,0.46,0.0,-1.186293348423994,60.69
2019-05-31,-0.9415794939724224,97.78,28.59,39.81,2.3,0.47,0.0,-1.3331216610949368,69.88
2019-06-30,-0.5337024450356945,97.91,27.69,49.5,2.16,0.49,0.0,-0.9415794939724224,104.31
2019-07-31,0.0210029165719765,98.13,26.3,71.94,2.02,0.53,26.37,-0.5337024450356945,216.19
2019-08-31,0.9346116189498976,98.13,25.26,76.56,1.63,0.59,126.56,0.0210029165719765,218.0
2019-09-30,1.587202522338197,98.21,26.01,81.81,1.71,0.69,131.84,0.9346116189498976,212.12
2019-10-31,1.9134979740323468,98.13,25.8,85.44,1.26,0.73,179.3,1.587202522338197,221.31
2019-11-30,1.521955806909833,97.99,26.05,85.19,1.27,0.68,295.31,1.9134979740323468,225.81
2019-12-31,1.1140787579731044,97.97,21.47,85.38,1.31,0.61,210.94,1.521955806909833,181.56
2020-01-31,0.5593733963654335,98.14,21.94,63.56,1.98,0.55,131.84,1.1140787579731044,154.81
2020-02-29,-0.3542353060124876,98.23,24.27,53.81,2.5,0.51,0.0,0.5593733963654335,82.69
2020-03-31,-0.9415794939724224,98.12,30.46,46.44,2.7,0.48,0.0,-0.3542353060124876,66.0
2020-04-30,-1.2026282302382074,97.85,30.48,34.19,2.11,0.46,0.0,-0.9415794939724224,64.75
2020-05-31,-0.957914375786636,97.9,30.06,46.06,2.66,0.45,0.0,-1.2026282302382074,63.94
2020-06-30,-0.6479228686305366,98.01,27.69,58.75,2.59,0.47,21.09,-0.957914375786636,171.44
2020-07-31,-0.0279707915945011,98.09,26.02,63.5,2.21,0.51,47.46,-0.6479228686305366,200.25
2020-08-31,1.032466223454363,98.05,25.48,75.44,1.8,0.62,79.1,-0.0279707915945011,201.0
2020-09-30,2.043991404889076,98.06,25.53,81.38,2.13,0.73,100.2,1.032466223454363,211.75
2020-10-31,2.272401314802597,98.08,25.56,84.94,1.55,0.76,200.39,2.043991404889076,216.25
2020-11-30,2.027687460351026,98.09,23.8,85.25,1.41,0.69,342.77,2.272401314802597,230.06
2020-12-31,1.7176959531949263,98.13,23.79,78.69,1.88,0.62,348.05,2.027687460351026,196.56
2021-01-31,1.097743876158891,98.07,23.09,70.31,1.78,0.55,121.29,1.7176959531949263,109.88
2021-02-28,0.0373068611100268,98.06,24.62,58.38,2.3,0.51,0.0,1.097743876158891,69.75
2021-03-31,-1.0394650357530508,98.04,29.49,47.19,2.5,0.48,0.0,0.0373068611100268,78.0
2021-04-30,-1.3885612599795407,97.8,31.43,36.19,2.52,0.45,0.0,-1.0394650357530508,67.62
2021-05-31,-1.3054327989287982,97.75,32.01,42.06,2.53,0.43,0.0,-1.3885612599795407,70.88
2021-06-30,-0.7402397007017743,97.87,27.73,44.75,2.75,0.45,0.0,-1.3054327989287982,116.0
2021-07-31,-0.2131613267079154,98.07,26.45,53.31,2.14,0.48,8.45,-0.7402397007017743,185.38
2021-08-31,0.9231029522171562,98.18,25.28,74.0,2.08,0.59,26.87,-0.2131613267079154,194.0
2021-09-30,1.489935726080834,98.14,25.8,79.44,1.54,0.7,182.69,0.9231029522171562,202.94
2021-10-31,1.6100032948705367,98.11,26.95,86.62,1.3,0.67,170.37,1.489935726080834,224.31
2021-11-30,1.5332788499855938,98.01,26.04,84.38,1.27,0.6,367.28,1.6100032948705367,228.44
2021-12-31,0.96808575175857,97.98,22.52,75.81,1.41,0.54,183.22,1.5332788499855938,196.62
