DATE,SPI6(t),PS(t),T2M(t),RH2M(t-2),WS2M(t-1),GWETPROF(t-1),PRECTOTCORR_SUM(t-3),SPI6(t-1)
2013-09-30,0.899877000982394,98.72,27.01,73.94,1.51,0.51,110.74,0.4657670224286981
2013-10-31,0.9618927122043508,98.65,28.08,80.31,1.27,0.54,121.29,0.899877000982394
2013-11-30,0.8378612897604372,98.5,28.16,78.81,1.57,0.5,195.12,0.9618927122043508
2013-12-31,0.4037513112067414,98.7,26.24,55.44,1.88,0.45,110.74,0.8378612897604372
2014-01-31,-0.0717155417712046,98.66,26.51,31.56,2.58,0.41,26.37,0.4037513112067414
2014-02-28,-0.8366021140612275,98.55,28.3,22.56,2.6,0.41,0.0,-0.0717155417712046
2014-03-31,-1.2707120926149231,98.39,31.69,18.62,3.13,0.41,0.0,-0.8366021140612275
2014-04-30,-1.2086963813929668,98.37,33.39,14.56,2.31,0.4,0.0,-1.2707120926149231
2014-05-31,-1.022649247727097,98.45,32.08,20.44,2.56,0.41,0.0,-1.2086963813929668
2014-06-30,-0.7332295284150205,98.6,31.05,42.81,2.47,0.41,0.0,-1.022649247727097
2014-07-31,-0.3817940978809874,98.78,29.51,52.69,2.44,0.42,42.19,-0.7332295284150205
2014-08-31,0.3417355999847849,98.74,26.81,58.25,2.1,0.44,47.46,-0.3817940978809874
2014-09-30,1.023908423426307,98.74,26.36,63.38,1.64,0.49,73.83,0.3417355999847849
2014-10-31,0.8998770009823935,98.65,28.19,78.19,1.42,0.55,89.65,1.023908423426307
2014-11-30,0.7138298673165242,98.61,28.09,81.06,1.55,0.52,184.57,0.8998770009823935
2014-12-31,0.4244101480044475,98.78,25.45,65.25,1.73,0.45,174.02,0.7138298673165242
2015-01-31,0.0729747174704144,98.93,23.51,39.69,2.38,0.42,10.55,0.4244101480044475
2015-02-28,-0.6505549803953578,98.54,29.23,23.12,2.9,0.41,0.0,0.0729747174704144
2015-03-31,-1.3120689670391736,98.45,31.13,17.0,2.53,0.41,0.0,-0.6505549803953578
2015-04-30,-1.3534258414634242,98.51,32.31,19.06,2.62,0.4,0.0,-1.3120689670391736
2015-05-31,-1.3120689670391736,98.45,34.0,20.62,2.5,0.4,0.0,-1.3534258414634242
2015-06-30,-1.250053255817217,98.62,32.87,17.88,2.82,0.4,5.27,-1.3120689670391736
2015-07-31,-0.8986178252831839,98.71,29.83,40.94,2.84,0.4,0.0,-1.250053255817217
2015-08-31,-0.0510567049734985,98.73,26.53,48.31,2.16,0.41,10.55,-0.8986178252831839
2015-09-30,0.8585201265581437,98.72,26.96,62.0,1.39,0.5,15.82,-0.0510567049734985
2015-10-31,1.044567260224013,98.66,28.42,83.0,1.27,0.64,89.65,0.8585201265581437
2015-11-30,1.0032103857997623,98.73,25.66,82.44,1.32,0.6,216.21,1.044567260224013
2015-12-31,0.941194674577806,99.1,20.89,71.69,1.98,0.5,237.3,1.0032103857997623
2016-01-31,0.5897592440437731,98.95,23.08,45.62,2.99,0.45,47.46,0.941194674577806
2016-02-29,-0.2578018762659123,98.7,26.67,33.12,3.12,0.42,0.0,0.5897592440437731
2016-03-31,-1.1673787077975544,98.46,32.97,20.69,2.68,0.41,0.0,-0.2578018762659123
2016-04-30,-1.2914101302414671,98.33,34.71,15.88,2.14,0.41,0.0,-1.1673787077975544
2016-05-31,-1.1673787077975544,98.52,33.92,23.31,2.61,0.41,0.0,-1.2914101302414671
2016-06-30,-1.022688448555935,98.72,31.18,40.94,2.94,0.41,5.27,-1.1673787077975544
2016-07-31,-0.5265627587802827,98.71,28.23,46.88,2.47,0.41,15.82,-1.022688448555935
2016-08-31,0.1763081022877835,98.73,27.14,55.88,1.9,0.45,31.64,-0.5265627587802827
2016-09-30,0.548441570448361,98.76,27.13,71.31,1.52,0.5,36.91,0.1763081022877835
2016-10-31,0.4864258592264044,98.57,29.33,77.69,1.24,0.54,126.56,0.548441570448361
2016-11-30,0.3623944367824911,98.59,28.65,78.44,1.64,0.48,179.3,0.4864258592264044
2016-12-31,0.2177041775408721,98.67,27.3,56.38,1.84,0.44,100.2,0.3623944367824911
2017-01-31,-0.2784215122347802,98.67,26.89,36.44,2.45,0.41,0.0,0.2177041775408721
2017-02-28,-0.9812923733028464,98.66,27.71,25.62,2.62,0.41,0.0,-0.2784215122347802
2017-03-31,-1.3740846782611302,98.39,31.32,18.19,3.21,0.4,0.0,-0.9812923733028464
2017-04-30,-1.3327278038368795,98.32,34.35,11.44,2.45,0.4,0.0,-1.3740846782611302
2017-05-31,-1.2293552181906724,98.47,33.08,13.12,2.54,0.4,0.0,-1.3327278038368795
2017-06-30,-0.91927666208089,98.62,30.04,29.12,2.96,0.41,0.0,-1.2293552181906724
2017-07-31,-0.3817940978809871,98.79,27.78,50.38,2.23,0.42,10.55,-0.91927666208089
2017-08-31,0.6104572816703174,98.7,26.69,63.81,1.86,0.47,26.37,-0.3817940978809871
2017-09-30,0.8791789633558498,98.72,26.98,74.12,1.61,0.53,79.1,0.6104572816703174
2017-10-31,0.9204966369512624,98.66,27.35,80.75,1.38,0.58,137.11,0.8791789633558498
2017-11-30,0.8171240513050554,98.64,26.79,80.31,1.52,0.52,253.12,0.9204966369512624
2017-12-31,0.5070454951952724,98.71,25.65,58.81,1.8,0.45,68.55,0.8171240513050554
2018-01-31,-0.0304370690046303,98.81,23.25,37.62,2.3,0.42,21.09,0.5070454951952724
2018-02-28,-1.022688448555935,98.44,29.12,29.06,2.77,0.41,0.0,-0.0304370690046303
2018-03-31,-1.2500532558172168,98.4,32.16,18.19,2.48,0.41,0.0,-1.022688448555935
2018-04-30,-1.3327278038368795,98.3,34.59,23.19,2.36,0.41,0.0,-1.2500532558172168
2018-05-31,-1.1880375445952605,98.43,33.08,25.38,2.35,0.4,0.0,-1.3327278038368795
2018-06-30,-0.8572609508589334,98.66,29.74,32.25,3.12,0.41,10.55,-1.1880375445952605
2018-07-31,-0.5058255203249002,98.76,27.79,49.5,2.5,0.42,0.0,-0.8572609508589334
2018-08-31,0.3417355999847851,98.75,26.4,64.94,1.91,0.46,36.91,-0.5058255203249002
2018-09-30,0.6724729928922739,98.63,26.77,72.44,1.68,0.52,84.38,0.3417355999847851
2018-10-31,0.8585201265581437,98.62,27.76,81.31,1.3,0.56,89.65,0.6724729928922739
2018-11-30,0.7138298673165246,98.61,26.81,81.31,1.46,0.54,216.21,0.8585201265581437
2018-12-31,0.3830532735801975,98.85,24.21,71.38,1.77,0.47,94.92,0.7138298673165246
2019-01-31,0.0316178430461642,98.77,25.69,43.5,2.62,0.43,47.46,0.3830532735801975
2019-02-28,-0.8159432772635211,98.67,27.46,29.69,2.43,0.41,0.0,0.0316178430461642
2019-03-31,-1.1880375445952605,98.49,32.0,19.06,2.57,0.41,0.0,-0.8159432772635211
2019-04-30,-1.3327278038368795,98.34,33.97,16.0,2.31,0.41,0.0,-1.1880375445952605
2019-05-31,-1.167339506968716,98.46,30.98,20.44,2.37,0.4,0.0,-1.3327278038368795
2019-06-30,-0.7952452396369768,98.68,30.31,34.19,2.94,0.41,0.0,-1.167339506968716
2019-07-31,-0.2991195498613246,98.71,27.95,59.31,2.54,0.44,10.55,-0.7952452396369768
2019-08-31,0.4037513112067418,98.78,26.66,63.38,1.87,0.46,42.19,-0.2991195498613246
2019-09-30,0.8172024529627312,98.71,27.15,73.12,1.77,0.51,94.92,0.4037513112067418
2019-10-31,0.9205358377801004,98.58,27.08,80.0,1.27,0.55,126.56,0.8172024529627312
2019-11-30,0.7551475409119368,98.56,27.85,80.88,1.41,0.54,179.3,0.9205358377801004
2019-12-31,0.3830532735801977,98.76,23.64,77.5,1.66,0.48,105.47,0.7551475409119368
2020-01-31,-0.1130724161954548,98.87,24.1,46.25,2.59,0.43,36.91,0.3830532735801977
2020-02-29,-0.8159432772635211,98.76,26.3,30.69,3.02,0.41,0.0,-0.1130724161954548
2020-03-31,-1.0433472853536412,98.43,31.55,24.69,3.23,0.41,0.0,-0.8159432772635211
2020-04-30,-1.14668067017101,98.44,33.11,16.38,2.34,0.41,0.0,-1.0433472853536412
2020-05-31,-1.043308084524803,98.54,33.52,30.75,2.99,0.41,0.0,-1.14668067017101
2020-06-30,-0.8572609508589333,98.64,30.62,45.19,3.0,0.41,47.46,-1.043308084524803
2020-07-31,-0.1750881274174113,98.61,28.03,47.56,2.58,0.41,10.55,-0.8572609508589333
2020-08-31,0.8378612897604372,98.64,26.26,60.94,2.02,0.46,26.37,-0.1750881274174113
2020-09-30,1.271971268314133,98.67,26.43,72.06,2.06,0.55,47.46,0.8378612897604372
2020-10-31,1.3960026907580465,98.69,26.38,82.56,1.51,0.62,174.02,1.271971268314133
2020-11-30,1.2926301051118392,98.75,25.28,83.31,1.49,0.59,258.4,1.3960026907580465
2020-12-31,1.1065829714459694,98.68,25.73,72.75,2.24,0.5,158.2,1.2926301051118392
2021-01-31,0.4244101480044477,98.68,25.39,54.38,2.16,0.45,42.19,1.1065829714459694
2021-02-28,-0.588539269173401,98.65,26.82,40.69,2.73,0.42,0.0,0.4244101480044477
2021-03-31,-1.2086963813929663,98.38,31.68,26.06,2.91,0.41,0.0,-0.588539269173401
2021-04-30,-1.3680869514488927,98.3,34.01,17.38,2.76,0.41,0.0,-1.2086963813929663
2021-05-31,-1.3237508140329428,98.4,34.98,26.56,2.67,0.4,0.0,-1.3680869514488927
2021-06-30,-1.0587532110870348,98.62,30.92,31.44,2.89,0.4,0.0,-1.3237508140329428
2021-07-31,-0.3671721887243566,98.74,28.62,40.88,2.64,0.41,1.53,-1.0587532110870348
2021-08-31,0.5607506307035406,98.73,26.38,57.81,2.33,0.44,11.31,-0.3671721887243566
2021-09-30,1.3360646234645115,98.71,26.63,68.81,1.5,0.55,67.6,0.5607506307035406
2021-10-31,1.3926314194779654,98.61,27.73,82.75,1.34,0.62,176.42,1.3360646234645115
2021-11-30,1.3483344828908532,98.59,26.76,81.94,1.36,0.59,236.71,1.3926314194779654
2021-12-31,1.083336879944946,98.75,23.87,70.5,1.78,0.49,197.78,1.3483344828908532
