DATE,SPI6(t),PS(t-1),T2M(t),RH2M(t-2),WS2M(t-1),GWETPROF(t),PRECTOTCORR_SUM(t-3),SPI6(t-1),WD2M(t-3)
2010-03-31,-1.1474516935521977,97.64,30.54,29.12,2.12,0.45,0.0,-0.6388984223839963,75.19
2010-04-30,-1.4017283291362983,97.66,31.97,30.75,2.66,0.45,0.0,-1.1474516935521977,53.5
2010-05-31,-1.0118267724991865,97.53,29.13,30.5,2.5,0.46,0.0,-1.4017283291362983,72.75
2010-06-30,-0.4015628470973446,97.66,27.3,48.75,2.37,0.48,0.0,-1.0118267724991865,119.31
2010-07-31,0.1069904240708567,97.89,25.73,71.38,2.0,0.52,10.55,-0.4015628470973446,215.12
2010-08-31,1.056300578992991,97.87,25.32,78.0,2.03,0.59,121.29,0.1069904240708567,215.06
2010-09-30,1.7004787712142029,97.86,25.16,82.62,1.56,0.68,189.84,1.056300578992991,211.81
2010-10-31,2.039525000734495,97.82,25.97,86.31,1.34,0.7,158.2,1.7004787712142029,228.0
2010-11-30,1.649623444097383,97.76,26.14,86.06,1.46,0.65,295.31,2.039525000734495,231.56
2010-12-31,1.0393595186955418,97.67,23.4,83.38,1.34,0.58,200.39,1.649623444097383,201.94
2011-01-31,0.5308062475273402,97.72,22.73,66.31,1.83,0.54,116.02,1.0393595186955418,200.0
2011-02-28,-0.4185039073947936,97.73,28.26,45.81,2.41,0.5,0.0,0.5308062475273402,124.56
2011-03-31,-1.0626820996160065,97.6,30.52,40.94,2.3,0.48,0.0,-0.4185039073947936,76.19
2011-04-30,-1.4356425959556696,97.49,31.24,44.0,2.15,0.45,0.0,-1.0626820996160065,75.5
2011-05-31,-1.21528022719094,97.46,29.44,44.88,2.45,0.45,0.0,-1.4356425959556696,96.56
2011-06-30,-1.0457731855430306,97.64,28.01,43.56,2.4,0.46,0.0,-1.21528022719094,145.5
2011-07-31,-0.4355092601411891,97.81,26.61,66.38,2.16,0.47,0.0,-1.0457731855430306,208.38
2011-08-31,0.4290634470692263,97.85,25.3,70.94,1.77,0.54,68.55,-0.4355092601411891,214.94
2011-09-30,0.90373459764253,97.88,25.85,77.56,1.56,0.59,52.73,0.4290634470692263,213.5
2011-10-31,1.039359518695541,97.91,26.72,84.25,1.42,0.57,189.84,0.90373459764253,213.81
2011-11-30,0.818997149930812,97.69,26.23,81.56,1.47,0.52,268.95,1.039359518695541,214.25
2011-12-31,0.6494901082829027,97.75,23.23,73.81,1.75,0.48,147.66,0.818997149930812,187.88
2012-01-31,0.0392261828810608,97.89,24.76,42.44,2.34,0.46,42.19,0.6494901082829027,155.69
2012-02-29,-0.8084054640319056,97.85,28.6,30.69,2.56,0.45,0.0,0.0392261828810608,102.69
2012-03-31,-1.2830766146052093,97.57,30.01,26.88,2.3,0.44,0.0,-0.8084054640319056,62.12
2012-04-30,-1.3847872688388494,97.63,31.19,28.5,2.58,0.43,0.0,-1.2830766146052093,50.94
2012-05-31,-1.0287999790211084,97.52,28.5,24.62,2.95,0.45,5.27,-1.3847872688388494,65.0
2012-06-30,-0.5371877681503561,97.74,27.08,51.5,2.41,0.46,0.0,-1.0287999790211084,88.38
2012-07-31,0.140904690890228,97.89,25.6,69.44,1.89,0.52,10.55,-0.5371877681503561,222.0
2012-08-31,1.005477398100644,97.88,25.06,75.38,1.57,0.59,110.74,0.140904690890228,211.62
2012-09-30,1.4631753421520248,97.93,25.28,82.88,1.59,0.66,152.93,1.005477398100644,220.88
2012-10-31,1.5479127898637428,97.94,26.62,85.25,1.53,0.65,210.94,1.4631753421520248,229.69
2012-11-30,1.1919255000460025,97.77,26.63,85.12,1.34,0.58,274.22,1.5479127898637428,227.44
2012-12-31,0.7003132891752496,97.75,24.04,78.94,1.59,0.52,142.38,1.1919255000460025,229.69
2013-01-31,0.0222208301346654,97.82,25.42,59.81,2.16,0.49,36.91,0.7003132891752496,171.94
2013-02-28,-0.8592929373731991,97.87,28.14,45.75,2.31,0.47,0.0,0.0222208301346654,124.81
2013-03-31,-1.3169908814245803,97.65,32.58,37.75,2.28,0.45,0.0,-0.8592929373731991,82.56
2013-04-30,-1.3678462085414005,97.53,31.06,33.56,2.48,0.45,0.0,-1.3169908814245803,59.38
2013-05-31,-1.181365960371569,97.62,29.98,45.06,2.48,0.45,0.0,-1.3678462085414005,80.81
2013-06-30,-0.7406090766176365,97.73,27.86,55.94,2.34,0.45,0.0,-1.181365960371569,210.38
2013-07-31,-0.3507075199805244,97.84,26.06,62.56,2.18,0.49,21.09,-0.7406090766176365,213.06
2013-08-31,0.3273849390600598,97.94,25.19,72.31,1.59,0.52,58.01,-0.3507075199805244,211.19
2013-09-30,0.5986347811660823,97.86,26.05,79.44,1.53,0.55,137.11,0.3273849390600598,213.12
2013-10-31,0.6156079876880045,97.9,27.69,83.88,1.21,0.52,121.29,0.5986347811660823,223.62
2013-11-30,0.4291277395181729,97.82,28.58,80.94,1.55,0.48,210.94,0.6156079876880045,227.62
2013-12-31,-0.0116291442357592,97.65,26.12,62.06,1.75,0.46,84.38,0.4291277395181729,200.19
2014-01-31,-0.4015307008728712,97.83,26.45,38.19,2.43,0.45,26.37,-0.0116291442357592,125.12
2014-02-28,-1.0796231599134554,97.79,28.48,27.0,2.5,0.44,0.0,-0.4015307008728712,79.56
2014-03-31,-1.350873002019478,97.67,31.38,24.44,3.05,0.43,0.0,-1.0796231599134554,53.81
2014-04-30,-1.249162347785838,97.57,31.63,17.81,2.23,0.43,0.0,-1.350873002019478,61.56
2014-05-31,-1.0118267724991865,97.59,29.8,30.31,2.52,0.44,0.0,-1.249162347785838,52.69
2014-06-30,-0.7914644037344568,97.67,29.2,51.75,2.25,0.44,0.0,-1.0118267724991865,271.44
2014-07-31,-0.5032735013309849,97.82,27.77,63.25,2.14,0.45,58.01,-0.7914644037344568,207.44
2014-08-31,0.3104117325381372,97.99,25.56,65.44,1.92,0.49,73.83,-0.5032735013309849,193.12
2014-09-30,1.0054452518761705,97.92,25.37,70.31,1.66,0.58,68.55,0.3104117325381372,206.25
2014-10-31,0.8867613911206079,97.92,27.01,83.31,1.4,0.57,89.65,1.0054452518761705,215.75
2014-11-30,0.649425815833956,97.83,27.42,84.19,1.59,0.52,253.12,0.8867613911206079,221.88
2014-12-31,0.4290634470692266,97.78,25.19,71.75,1.84,0.48,216.21,0.649425815833956,187.12
2015-01-31,0.1408725446657545,97.91,23.36,48.88,2.2,0.46,21.09,0.4290634470692266,154.56
2015-02-28,-0.6558716289059187,98.03,29.3,30.5,2.83,0.45,0.0,0.1408725446657545,123.0
2015-03-31,-1.3169908814245803,97.69,30.38,23.31,2.37,0.44,0.0,-0.6558716289059187,65.31
2015-04-30,-1.3847872688388494,97.62,31.26,26.5,2.41,0.43,0.0,-1.3169908814245803,57.31
2015-05-31,-1.2152802271909402,97.68,30.94,31.94,2.36,0.43,5.27,-1.3847872688388494,55.25
2015-06-30,-1.1305106332547488,97.69,29.76,33.44,2.7,0.43,10.55,-1.2152802271909402,69.69
2015-07-31,-0.5541288284478051,97.87,27.41,56.38,2.64,0.45,0.0,-1.1305106332547488,120.62
2015-08-31,0.3782402661768796,97.91,25.43,60.75,1.83,0.53,52.73,-0.5541288284478051,211.19
2015-09-30,1.2258397668653729,97.9,26.12,73.94,1.48,0.66,26.37,0.3782402661768796,211.88
2015-10-31,1.4462021356301022,97.89,27.37,86.38,1.27,0.66,179.3,1.2258397668653729,217.5
2015-11-30,1.2766950939821933,97.84,25.44,83.94,1.28,0.59,295.31,1.4462021356301022,215.44
2015-12-31,1.1919255000460018,97.87,20.9,77.0,1.8,0.53,274.22,1.2766950939821933,175.12
2016-01-31,0.6155436952390578,98.19,22.5,52.94,3.04,0.49,68.55,1.1919255000460018,200.06
2016-02-29,-0.3337664596830754,98.05,26.28,39.75,3.08,0.47,0.0,0.6155436952390578,74.81
2016-03-31,-1.181365960371569,97.83,32.19,29.12,2.63,0.45,0.0,-0.3337664596830754,61.06
2016-04-30,-1.3000176749026582,97.65,32.49,22.62,2.02,0.45,0.0,-1.181365960371569,59.06
2016-05-31,-1.1305106332547488,97.56,31.05,34.94,2.62,0.45,0.0,-1.3000176749026582,58.06
2016-06-30,-0.7745233434370078,97.77,28.4,52.56,2.83,0.45,10.55,-1.1305106332547488,284.31
2016-07-31,-0.2320558054494353,97.94,26.24,59.25,2.23,0.48,31.64,-0.7745233434370078,216.0
2016-08-31,0.3951813264743286,97.91,25.89,68.38,1.68,0.53,52.73,-0.2320558054494353,214.25
2016-09-30,1.0902148458123615,97.92,25.76,80.62,1.43,0.59,110.74,0.3951813264743286,213.06
2016-10-31,1.039359518695541,97.94,27.32,82.56,1.23,0.58,168.75,1.0902148458123615,212.06
2016-11-30,0.8698524770476324,97.76,27.62,83.62,1.49,0.52,195.12,1.039359518695541,214.12
2016-12-31,0.5138651872298914,97.75,26.41,68.69,1.78,0.48,226.76,0.8698524770476324,190.12
2017-01-31,-0.0286023507576812,97.81,26.55,48.5,2.24,0.46,15.82,0.5138651872298914,156.0
2017-02-28,-0.6558394826814453,97.79,27.34,37.62,2.45,0.45,0.0,-0.0286023507576812,95.88
2017-03-31,-1.3847872688388494,97.78,31.21,26.06,3.05,0.44,0.0,-0.6558394826814453,79.88
2017-04-30,-1.21528022719094,97.55,31.94,17.0,2.27,0.44,0.0,-1.3847872688388494,52.56
2017-05-31,-0.9779446519042884,97.54,29.53,22.19,2.47,0.45,0.0,-1.21528022719094,68.44
2017-06-30,-0.2998521928637043,97.72,27.56,47.69,2.5,0.48,0.0,-0.9779446519042884,80.81
2017-07-31,0.4629777138885977,97.84,26.04,65.88,1.88,0.54,68.55,-0.2998521928637043,205.44
2017-08-31,1.513998523044371,97.98,25.44,75.88,1.59,0.63,73.83,0.4629777138885977,208.12
2017-09-30,1.9716964670957529,97.89,25.89,82.38,1.61,0.72,210.94,1.513998523044371,212.0
2017-10-31,1.8361036922672145,97.9,25.77,85.44,1.27,0.7,237.3,1.9716964670957529,223.0
2017-11-30,1.5987681169805628,97.84,24.79,84.25,1.33,0.62,326.95,1.8361036922672145,216.25
2017-12-31,0.920675657939979,97.81,23.76,72.06,1.57,0.56,142.38,1.5987681169805628,207.94
2018-01-31,0.1578457511876768,97.86,21.81,56.44,2.05,0.52,26.37,0.920675657939979,138.62
2018-02-28,-0.893175057968097,97.93,28.02,49.5,2.52,0.48,0.0,0.1578457511876768,95.06
2018-03-31,-1.3000176749026582,97.6,30.8,35.69,2.19,0.46,0.0,-0.893175057968097,67.94
2018-04-30,-1.3847872688388494,97.59,32.21,36.06,2.38,0.45,0.0,-1.3000176749026582,72.12
2018-05-31,-1.0965963664353775,97.54,29.8,40.5,2.7,0.45,0.0,-1.3847872688388494,69.38
2018-06-30,-0.4693592345116135,97.68,26.79,48.19,2.69,0.5,15.82,-1.0965963664353775,159.12
2018-07-31,0.5647205143467112,97.88,25.71,64.62,1.97,0.59,0.0,-0.4693592345116135,212.56
2018-08-31,1.5818592029075875,97.95,25.15,80.69,1.58,0.68,89.65,0.5647205143467112,218.94
2018-09-30,2.1412678011926087,97.94,25.67,83.94,1.63,0.77,195.12,1.5818592029075875,216.69
2018-10-31,2.3616301699573383,97.81,26.26,86.12,1.27,0.78,321.68,2.1412678011926087,213.56
2018-11-30,2.073439267553866,97.8,24.77,85.44,1.21,0.7,316.41,2.3616301699573383,225.81
2018-12-31,1.4462021356301027,97.78,21.67,80.25,1.56,0.62,189.84,2.073439267553866,175.81
2019-01-31,0.4121223867717778,97.99,23.73,62.88,2.25,0.57,68.55,1.4462021356301027,185.88
2019-02-28,-0.6050163017890985,97.92,25.98,54.88,2.02,0.52,0.0,0.4121223867717778,91.69
2019-03-31,-1.198339166893491,97.81,30.52,40.62,2.26,0.48,0.0,-0.6050163017890985,68.0
2019-04-30,-1.3000498211271314,97.67,31.58,33.5,1.99,0.47,0.0,-1.198339166893491,63.56
2019-05-31,-0.9270893247874682,97.56,28.37,37.75,2.44,0.48,0.0,-1.3000498211271314,71.0
2019-06-30,-0.469391380736087,97.69,27.47,51.12,2.22,0.5,5.27,-0.9270893247874682,100.31
2019-07-31,0.0391618904321142,97.91,26.12,72.69,2.05,0.52,36.91,-0.469391380736087,220.31
2019-08-31,0.7850507368869672,97.9,25.22,77.31,1.66,0.57,116.02,0.0391618904321142,216.69
2019-09-30,1.3444914813964624,97.97,25.98,82.06,1.72,0.65,142.38,0.7850507368869672,213.25
2019-10-31,1.547944936088216,97.89,25.71,85.44,1.27,0.67,158.2,1.3444914813964624,223.06
2019-11-30,1.1749844397485527,97.76,26.22,84.69,1.3,0.62,232.03,1.547944936088216,225.62
2019-12-31,0.7172864956971717,97.73,22.41,85.0,1.45,0.55,179.3,1.1749844397485527,178.56
2020-01-31,0.2087332245289704,97.89,22.79,62.06,2.25,0.52,100.2,0.7172864956971717,152.75
2020-02-29,-0.5371556219258827,97.99,25.03,47.0,2.78,0.48,0.0,0.2087332245289704,99.25
2020-03-31,-0.9948857122017372,97.89,30.73,40.06,3.02,0.47,0.0,-0.5371556219258827,71.69
2020-04-30,-1.181365960371569,97.61,30.64,28.06,2.23,0.46,0.0,-0.9948857122017372,67.5
2020-05-31,-0.9610035916068396,97.67,30.08,45.38,2.8,0.45,0.0,-1.181365960371569,66.5
2020-06-30,-0.7067269560227387,97.78,27.74,57.5,2.69,0.46,36.91,-0.9610035916068396,175.88
2020-07-31,-0.0964630306208971,97.87,26.03,63.19,2.27,0.49,42.19,-0.7067269560227387,203.31
2020-08-31,0.6324847555365067,97.82,25.4,74.69,1.84,0.55,68.55,-0.0964630306208971,206.0
2020-09-30,1.3784057482158334,97.83,25.44,80.88,2.13,0.64,79.1,0.6324847555365067,213.19
2020-10-31,1.5479127898637424,97.85,25.62,84.69,1.55,0.66,189.84,1.3784057482158334,218.31
2020-11-30,1.3275504210990132,97.86,24.83,85.12,1.5,0.59,226.76,1.5479127898637424,228.19
2020-12-31,1.0732737855149124,97.88,25.05,77.19,2.09,0.53,268.95,1.3275504210990132,195.75
2021-01-31,0.4630098601130706,97.83,24.55,62.81,2.04,0.5,94.92,1.0732737855149124,110.38
2021-02-28,-0.2659379260443331,97.81,25.86,49.88,2.62,0.47,0.0,0.4630098601130706,76.31
2021-03-31,-1.1305106332547488,97.79,30.19,37.12,2.86,0.45,0.0,-0.2659379260443331,82.44
2021-04-30,-1.3795795804741686,97.57,31.48,27.62,2.75,0.45,0.0,-1.1305106332547488,71.81
2021-05-31,-1.262985224309373,97.53,31.68,38.0,2.78,0.44,0.0,-1.3795795804741686,73.19
2021-06-30,-0.7035444797998782,97.65,27.65,44.69,2.79,0.46,0.0,-1.262985224309373,120.88
2021-07-31,-0.1844151007799488,97.85,26.34,54.56,2.2,0.48,17.44,-0.7035444797998782,191.69
2021-08-31,1.028911995741707,97.95,25.2,73.81,2.12,0.59,36.27,-0.1844151007799488,205.81
2021-09-30,1.5797054058678737,97.91,25.68,79.56,1.55,0.69,174.03,1.028911995741707,202.75
2021-10-31,1.6242600729879195,97.89,26.99,86.69,1.32,0.66,161.49,1.5797054058678737,224.81
2021-11-30,1.513484183452798,97.78,26.58,84.25,1.3,0.58,377.44,1.6242600729879195,226.12
2021-12-31,0.9540434389433032,97.74,23.5,75.06,1.53,0.52,171.34,1.513484183452798,196.75
