epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,0.377686083316803,0.6145616769790649,0.2932744026184082,0.5415481328964233
1,0.30372005701065063,0.5511080026626587,0.23353329300880432,0.4832528233528137
2,0.23548687994480133,0.4852699041366577,0.1662646383047104,0.40775561332702637
3,0.15310995280742645,0.39129266142845154,0.09135277569293976,0.30224621295928955
4,0.07096211612224579,0.2663871645927429,0.03269881010055542,0.18082812428474426
5,0.026584306731820107,0.1630469411611557,0.018877940252423286,0.13739702105522156
6,0.019531141966581345,0.13975386321544647,0.011066267266869545,0.10519632697105408
7,0.011586528271436691,0.10764073580503464,0.011796293780207634,0.10861074179410934
8,0.010846133343875408,0.10414477437734604,0.010074198246002197,0.10037030279636383
9,0.01009872555732727,0.10049241781234741,0.008282666094601154,0.09100915491580963
10,0.009234772063791752,0.09609772264957428,0.00849106628447771,0.09214698523283005
11,0.007981152273714542,0.0893372967839241,0.008290484547615051,0.0910521000623703
12,0.007642244454473257,0.08741993457078934,0.006734810769557953,0.0820658951997757
13,0.0073919156566262245,0.0859762504696846,0.006155208684504032,0.0784551352262497
14,0.0069119916297495365,0.08313839137554169,0.0064554535783827305,0.08034583926200867
15,0.006617235019803047,0.08134639263153076,0.006143632810562849,0.07838132977485657
16,0.006505620200186968,0.08065742254257202,0.005768264178186655,0.07594908773899078
17,0.006188997067511082,0.07867018133401871,0.005754186771810055,0.07585635781288147
18,0.005857200361788273,0.07653234899044037,0.005594115238636732,0.07479381561279297
19,0.005653978791087866,0.07519294321537018,0.005376039072871208,0.07332147657871246
20,0.005469674244523048,0.07395724952220917,0.005250935908406973,0.07246334105730057
21,0.005246590822935104,0.07243335247039795,0.005089765880256891,0.0713425949215889
22,0.005055342800915241,0.07110093533992767,0.004941409919410944,0.07029516249895096
23,0.004894294310361147,0.06995923072099686,0.004860087297856808,0.06971432268619537
24,0.004747654311358929,0.06890322268009186,0.004729128442704678,0.06876865774393082
25,0.004601172637194395,0.06783194094896317,0.004578660242259502,0.06766580045223236
26,0.004450453445315361,0.06671171635389328,0.004489713814109564,0.06700532883405685
27,0.004303451627492905,0.06560070067644119,0.0044456347823143005,0.0666755959391594
28,0.004184618592262268,0.06468863040208817,0.004412427078932524,0.0664261057972908
29,0.004093112889677286,0.0639774426817894,0.004374178592115641,0.06613757461309433
