epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,0.3286898136138916,0.5733147859573364,0.3124566972255707,0.558978259563446
1,0.26396602392196655,0.5137762427330017,0.2650831639766693,0.5148622989654541
2,0.19788400828838348,0.44484156370162964,0.21150662004947662,0.4598985016345978
3,0.1301545351743698,0.3607693612575531,0.1299104541540146,0.36043092608451843
4,0.07649500668048859,0.27657729387283325,0.09872259199619293,0.3142015039920807
5,0.06338708847761154,0.25176793336868286,0.0834907740354538,0.2889477014541626
6,0.054664768278598785,0.23380498588085175,0.06605059653520584,0.2570030987262726
7,0.043895307928323746,0.20951206982135773,0.050090424716472626,0.2238088995218277
8,0.03234783187508583,0.17985503375530243,0.03855409845709801,0.19635197520256042
9,0.023439591750502586,0.1530999392271042,0.03331654518842697,0.18252819776535034
10,0.018494445830583572,0.13599428534507751,0.03136533126235008,0.17710259556770325
11,0.016368944197893143,0.12794117629528046,0.030004268512129784,0.17321740090847015
12,0.015505220741033554,0.1245199590921402,0.028907503932714462,0.17002207040786743
13,0.01518167182803154,0.12321392446756363,0.02802971377968788,0.16742077469825745
14,0.014636264182627201,0.12098042666912079,0.02711409516632557,0.16466358304023743
15,0.013806698843836784,0.11750190705060959,0.02605469338595867,0.16141466796398163
16,0.012978553771972656,0.11392345279455185,0.02489553578197956,0.15778319537639618
17,0.012321890331804752,0.11100400984287262,0.023890972137451172,0.15456704795360565
18,0.011781037785112858,0.10854049026966095,0.02305428497493267,0.15183638036251068
19,0.011268055066466331,0.10615109652280807,0.022212013602256775,0.1490369588136673
20,0.010740915313363075,0.10363838821649551,0.02134370617568493,0.14609485864639282
21,0.010255817323923111,0.10127101093530655,0.02048104628920555,0.14311200380325317
22,0.00980320479720831,0.0990111380815506,0.019697491079568863,0.14034774899482727
23,0.009374115616083145,0.09682001918554306,0.018976766616106033,0.13775618374347687
24,0.008964947424829006,0.09468340873718262,0.018290363252162933,0.13524186611175537
25,0.008583423681557178,0.0926467701792717,0.017637450248003006,0.13280606269836426
26,0.008262484334409237,0.09089820832014084,0.017041290178894997,0.13054229319095612
