epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,0.35862547159194946,0.5988534688949585,0.3015776574611664,0.5491608381271362
1,0.28853029012680054,0.5371501445770264,0.241276815533638,0.4911993741989136
2,0.2284918874502182,0.4780082404613495,0.17997632920742035,0.4242361783981323
3,0.15938468277454376,0.39923012256622314,0.11480063945055008,0.3388224244117737
4,0.0865422934293747,0.2941807210445404,0.05697702616453171,0.23869861662387848
5,0.03495451435446739,0.18696126341819763,0.029005294665694237,0.1703094094991684
6,0.022436439990997314,0.14978797733783722,0.01808045245707035,0.1344635784626007
7,0.012277389876544476,0.11080338060855865,0.018386589363217354,0.13559715449810028
8,0.010876933112740517,0.10429253429174423,0.015461788512766361,0.12434543669223785
9,0.009434005245566368,0.09712880849838257,0.012866799719631672,0.113431915640831
10,0.008957117795944214,0.09464205056428909,0.013119833543896675,0.11454184353351593
11,0.007932383567094803,0.08906392753124237,0.012850012630224228,0.11335789412260056
12,0.007304676342755556,0.0854673981666565,0.010340927168726921,0.10169035196304321
13,0.006994304712861776,0.0836319625377655,0.009835591539740562,0.09917455166578293
14,0.00643047783523798,0.0801902636885643,0.010161694139242172,0.10080523043870926
15,0.0061873323284089565,0.07865960150957108,0.009265000931918621,0.0962548777461052
16,0.006083846092224121,0.07799901068210602,0.008931305259466171,0.09450558573007584
17,0.005736588500440121,0.0757402703166008,0.009094337932765484,0.09536423534154892
18,0.005451472010463476,0.07383408397436142,0.008734817616641521,0.09346024692058563
19,0.00533556891605258,0.07304497808218002,0.008516273461282253,0.09228365868330002
20,0.005152462515980005,0.07178065925836563,0.008409676142036915,0.09170428663492203
21,0.0049119917675852776,0.07008560001850128,0.008107764646410942,0.09004312753677368
22,0.00474409107118845,0.06887736171483994,0.007965694181621075,0.08925073593854904
23,0.0045992848463356495,0.06781803071498871,0.007806573063135147,0.08835481852293015
24,0.0044417534954845905,0.06664647907018661,0.0075917174108326435,0.08713046461343765
25,0.004284552298486233,0.06545649468898773,0.00748647702857852,0.08652442693710327
26,0.004128594882786274,0.06425414234399796,0.0073494198732078075,0.08572875708341599
27,0.003997358959168196,0.0632246732711792,0.007213454227894545,0.08493205904960632
28,0.003885285696014762,0.06233206018805504,0.007104205898940563,0.08428645133972168
29,0.003771265270188451,0.061410628259181976,0.006968266796320677,0.08347614854574203
30,0.003660281654447317,0.060500260442495346,0.006858628708869219,0.08281683921813965
31,0.0035543388221412897,0.0596182756125927,0.006760584190487862,0.08222277462482452
32,0.003458100138232112,0.058805614709854126,0.006664718501269817,0.08163772523403168
33,0.00337601569481194,0.05810349062085152,0.006584616843611002,0.08114565163850784
34,0.0033029804471880198,0.057471562176942825,0.006502137053757906,0.08063583076000214
35,0.0032358693424612284,0.056884702295064926,0.006431784480810165,0.08019840717315674
36,0.0031696383375674486,0.056299541145563126,0.006367168854922056,0.07979454100131989
37,0.0031070690602064133,0.0557410903275013,0.006301141809672117,0.07937972992658615
38,0.0030505985487252474,0.055232223123311996,0.0062516191974282265,0.0790671780705452
39,0.0029996265657246113,0.054768845438957214,0.00618930347263813,0.0786721259355545
40,0.002956987591460347,0.05437818914651871,0.006146639585494995,0.07840050756931305
41,0.0029157937970012426,0.05399809032678604,0.006113854702562094,0.07819113880395889
42,0.0028784910682588816,0.05365157127380371,0.006078106351196766,0.07796221226453781
43,0.002851752797141671,0.05340180546045303,0.006070883013308048,0.07791586965322495
44,0.0028284445870667696,0.05318312346935272,0.006052688229829073,0.07779902219772339
45,0.0027915730606764555,0.052835337817668915,0.006013509351760149,0.07754682004451752
46,0.0027494600508362055,0.052435293793678284,0.0059916190803050995,0.07740554958581924
47,0.002701823366805911,0.05197906494140625,0.005965188145637512,0.07723463326692581
48,0.0026567899622023106,0.051544059067964554,0.005950977094471455,0.07714257389307022
49,0.0026133370120078325,0.051120806485414505,0.005938934162259102,0.07706447690725327
50,0.002581538399681449,0.05080884322524071,0.005920891650021076,0.07694733142852783
51,0.0025546373799443245,0.050543420016765594,0.005915534216910601,0.07691250741481781
52,0.0025293445214629173,0.05029258877038956,0.005894266534596682,0.07677412778139114
53,0.002509581856429577,0.05009572580456734,0.005897195544093847,0.07679320126771927
54,0.0024858934339135885,0.049858734011650085,0.005885670427232981,0.07671812176704407
55,0.002464515622705221,0.04964388906955719,0.005880897864699364,0.07668701559305191
56,0.0024389801546931267,0.04938603192567825,0.0058768680319190025,0.07666072994470596
57,0.0024079836439341307,0.049071211367845535,0.005870414897799492,0.07661863416433334
58,0.002375024138018489,0.04873421788215637,0.0058629573322832584,0.07656995207071304
59,0.002339240163564682,0.04836569353938103,0.005856513045728207,0.07652785629034042
60,0.002310791052877903,0.04807068780064583,0.005855881609022617,0.07652372866868973
61,0.002277315827086568,0.04772122949361801,0.005846009589731693,0.07645919919013977
62,0.0022509596310555935,0.04744428023695946,0.005853239446878433,0.07650646567344666
63,0.00222324812784791,0.04715133085846901,0.005848417058587074,0.07647494226694107
64,0.0022050640545785427,0.046958111226558685,0.005840438883751631,0.07642276585102081
65,0.002186971018090844,0.04676506295800209,0.0058374227955937386,0.07640302926301956
66,0.0021712365560233593,0.04659653082489967,0.005845721811056137,0.07645732164382935
67,0.002155284397304058,0.04642504081130028,0.0058522834442555904,0.07650022208690643
68,0.00214538280852139,0.04631827771663666,0.005853764712810516,0.07650990039110184
69,0.002126504899933934,0.04611404240131378,0.005856214091181755,0.07652590423822403
70,0.0021052078809589148,0.04588254541158676,0.005850535351783037,0.07648879289627075
71,0.0020845294930040836,0.04565664753317833,0.005858956836163998,0.07654382288455963
72,0.002057358156889677,0.04535811021924019,0.005841559264808893,0.07643009722232819
73,0.002029089955613017,0.04504542052745819,0.0058733029291033745,0.07663747668266296
74,0.0019920358899980783,0.04463222995400429,0.005841427948325872,0.07642923295497894
75,0.001955878920853138,0.04422532021999359,0.00585619593039155,0.07652578502893448
76,0.0019156965427100658,0.04376867040991783,0.0058409953489899635,0.07642640173435211
77,0.0018846234306693077,0.04341224953532219,0.005852135363966227,0.07649925351142883
78,0.0018558608135208488,0.04307970404624939,0.005836899392306805,0.07639960199594498
79,0.001835254137404263,0.04283986613154411,0.005859698168933392,0.07654866576194763
80,0.001812973408959806,0.04257902503013611,0.005846783518791199,0.07646426558494568
81,0.0017981339478865266,0.0424044094979763,0.005864178296178579,0.07657792419195175
82,0.001782331964932382,0.0422176718711853,0.005844960454851389,0.0764523446559906
83,0.001773843658156693,0.04211702197790146,0.0058684805408120155,0.07660600543022156
84,0.0017654250841587782,0.04201696068048477,0.005866119638085365,0.07659059762954712
85,0.0017644213512539864,0.0420050173997879,0.005886690225452185,0.07672476768493652
86,0.0017708311788737774,0.04208124428987503,0.005893148481845856,0.07676684856414795
87,0.001777747180312872,0.042163338512182236,0.005906772334128618,0.07685552537441254
88,0.0017810644349083304,0.0422026589512825,0.0058953166007995605,0.07678096741437912
89,0.0017858585342764854,0.042259421199560165,0.00592214846983552,0.07695549726486206
90,0.0017950544133782387,0.042368084192276,0.005905858241021633,0.07684957981109619
91,0.0018108924850821495,0.0425545834004879,0.00590608362108469,0.07685104757547379
92,0.00181600044015795,0.04261455684900284,0.005898119416087866,0.07679921388626099
93,0.0018066249322146177,0.042504411190748215,0.005887390114367008,0.07672932744026184
94,0.0017886398127302527,0.042292315512895584,0.005871266592293978,0.07662419229745865
95,0.001770900096744299,0.04208206385374069,0.005842701531946659,0.0764375627040863
96,0.0017374701565131545,0.04168297350406647,0.005808790680021048,0.07621542364358902
97,0.0017036775825545192,0.04127562791109085,0.005816278047859669,0.07626453042030334
98,0.001657388056628406,0.04071103036403656,0.00583112146705389,0.07636178284883499
99,0.00160655053332448,0.040081799030303955,0.00585463410243392,0.0765155777335167
0,0.2946676015853882,0.48611360788345337,0.2958526313304901,0.5439233779907227
1,0.23164378106594086,0.48129385709762573,0.2411089688539505,0.49102848768234253
2,0.1828368604183197,0.42759427428245544,0.18431156873703003,0.4293152391910553
3,0.13052503764629364,0.36128249764442444,0.12284205853939056,0.3504883050918579
4,0.0768141970038414,0.27715373039245605,0.06523691862821579,0.2554152011871338
5,0.03702181577682495,0.19241054356098175,0.028521103784441948,0.16888192296028137
6,0.020797519013285637,0.1442134529352188,0.014929109252989292,0.12218473106622696
7,0.011008448898792267,0.10492115467786789,0.017433682456612587,0.13203667104244232
8,0.009643767029047012,0.09820268303155899,0.016823196783661842,0.12970426678657532
9,0.008587360382080078,0.09266801178455353,0.012203304097056389,0.11046856641769409
10,0.008890291675925255,0.09428834170103073,0.011942937970161438,0.10928375273942947
11,0.007326941005885601,0.08559755235910416,0.012922730296850204,0.11367818713188171
12,0.006460181437432766,0.08037525415420532,0.010038530454039574,0.10019246488809586
13,0.006622059736400843,0.08137603849172592,0.009863088838756084,0.09931308776140213
14,0.0063051688484847546,0.07940509170293808,0.010358075611293316,0.10177463293075562
15,0.005446297116577625,0.0737990289926529,0.009287905879318714,0.0963737815618515
16,0.005165793467313051,0.07187345623970032,0.00875069573521614,0.09354515373706818
17,0.005118729546666145,0.07154529541730881,0.009248469956219196,0.09616896510124207
18,0.00478097889572382,0.06914462149143219,0.00864499993622303,0.09297849237918854
19,0.004430249333381653,0.06656011939048767,0.008181778714060783,0.09045318514108658
20,0.004218524321913719,0.06495016813278198,0.008298709988594055,0.09109725803136826
21,0.004035667050629854,0.06352689862251282,0.008058242499828339,0.08976771682500839
22,0.0038739992305636406,0.062241457402706146,0.007923298515379429,0.08901291340589523
23,0.0036954598035663366,0.0607902929186821,0.007867811247706413,0.08870068192481995
24,0.0035075305495411158,0.059224408119916916,0.007656529080122709,0.08750159293413162
25,0.003352010389789939,0.05789655074477196,0.007604873273521662,0.0872059240937233
26,0.003206420224159956,0.05662526190280914,0.007535949815064669,0.08680985122919083
27,0.0030651947017759085,0.05536419898271561,0.0074446238577365875,0.08628223091363907
28,0.0029362363275140524,0.054187048226594925,0.007380199618637562,0.08590808510780334
29,0.002813856117427349,0.05304579436779022,0.007301994599401951,0.08545170724391937
30,0.002705715596675873,0.0520164929330349,0.007233052514493465,0.08504735678434372
31,0.002608500188216567,0.051073476672172546,0.007186190225183964,0.08477140218019485
32,0.002520699054002762,0.050206564366817474,0.007132537662982941,0.08445435017347336
33,0.00244028028100729,0.04939919337630272,0.007089152000844479,0.08419710397720337
34,0.0023640068247914314,0.048621054738759995,0.0070117078721523285,0.08373594284057617
35,0.0022950286511331797,0.047906458377838135,0.006939679384231567,0.0833047404885292
36,0.002234455430880189,0.0472700260579586,0.0068947384133934975,0.08303456008434296
37,0.002175117377191782,0.04663815349340439,0.006831813137978315,0.08265478163957596
38,0.0021233370061963797,0.04607968032360077,0.0067635271698236465,0.08224066346883774
39,0.0020717044826596975,0.04551598057150841,0.006697924342006445,0.08184085041284561
40,0.0020278217270970345,0.0450313426554203,0.0066310930997133255,0.08143152296543121
41,0.0019855136051774025,0.04455910250544548,0.006577172316610813,0.08109977096319199
42,0.0019499119371175766,0.044157806783914566,0.006524112541228533,0.08077197521924973
43,0.0019154484616592526,0.0437658354640007,0.006485906895250082,0.08053512871265411
44,0.0018875424284487963,0.043445855379104614,0.006461323704570532,0.08038236200809479
45,0.0018621321069076657,0.04315242916345596,0.006448069587349892,0.08029986917972565
46,0.0018426411552354693,0.04292599484324455,0.006428937893360853,0.08018065989017487
47,0.00182064319960773,0.04266899451613426,0.006447795778512955,0.08029817044734955
48,0.001806613290682435,0.04250427335500717,0.006446029059588909,0.08028716593980789
49,0.0017864552792161703,0.04226648062467575,0.006451975088566542,0.080324187874794
50,0.0017704375786706805,0.04207656905055046,0.006450231187045574,0.08031333237886429
51,0.001747516100294888,0.041803304105997086,0.006471618544310331,0.08044636994600296
52,0.001723629655316472,0.04151662066578865,0.006469902116805315,0.08043570071458817
53,0.001706077135168016,0.041304685175418854,0.006499340292066336,0.0806184858083725
54,0.001681346446275711,0.04100422561168671,0.006500094197690487,0.08062316477298737
55,0.001667121541686356,0.040830399841070175,0.006521962583065033,0.08075866848230362
