DATE,PS,T2M,RH2M,WD2M,WS2M,GWETPROF,PRECTOTCORR_SUM,SPI6
28/2/2014,97.9,28.49,18.06,51.25,2.88,0.41,0.0,-1.0557689802911019
31/3/2014,97.79,31.44,30.06,259.94,2.23,0.41,0.0,-1.3331216610949377
30/4/2014,97.81,31.88,50.12,202.62,2.54,0.41,58.01,-1.235236119314309
31/5/2014,97.89,29.98,62.56,191.56,2.29,0.42,73.83,-1.0068262094007878
30/6/2014,98.04,29.57,63.56,199.81,2.2,0.42,79.1,-0.7621123549492161
31/7/2014,98.21,27.97,69.44,213.81,1.89,0.43,94.92,-0.46845572960733034
31/8/2014,98.16,25.62,83.38,224.75,1.65,0.48,263.67,0.347267430989963
30/9/2014,98.15,25.46,84.0,192.69,1.37,0.58,221.48,1.0324662234543636
31/10/2014,98.06,26.86,73.0,153.56,1.54,0.57,15.82,0.9019418553214708
30/11/2014,98.02,27.19,49.5,123.06,1.76,0.51,0.0,0.6735319454079494
31/12/2014,98.15,25.04,32.5,65.94,2.02,0.48,0.0,0.4288180909563777
31/1/2015,98.26,23.19,25.56,57.12,2.59,0.45,0.0,0.13516146561449208
28/2/2015,97.91,29.3,26.25,53.81,2.29,0.43,0.0,-0.6805616949828012
31/3/2015,97.84,30.57,31.31,71.31,2.39,0.41,10.55,-1.3331216610949377
30/4/2015,97.91,31.44,31.12,117.62,2.3,0.41,0.0,-1.382064431985252
31/5/2015,97.91,31.51,53.5,208.06,2.58,0.41,42.19,-1.2515400638523593
30/6/2015,98.09,30.15,58.94,204.0,2.63,0.41,26.37,-1.169958466609781
31/7/2015,98.14,27.65,73.06,213.44,1.84,0.42,163.48,-0.6641958758924243
31/8/2015,98.13,25.65,85.62,211.06,1.45,0.51,290.04,0.23310888194744736
30/9/2015,98.12,26.2,84.06,177.19,1.3,0.64,290.04,1.0977748134350551
31/10/2015,98.07,27.5,76.69,195.12,1.27,0.63,52.73,1.2609070706440482
30/11/2015,98.1,25.6,52.31,77.88,1.73,0.56,0.0,1.1303827025111555
31/12/2015,98.43,20.73,41.0,58.81,2.78,0.51,0.0,1.048801105268577
31/1/2016,98.29,22.4,30.5,57.31,2.84,0.48,0.0,0.5430385145512202
29/2/2016,98.06,26.25,23.44,57.0,2.46,0.45,0.0,-0.3542662432886509
31/3/2016,97.87,32.48,33.81,289.31,1.93,0.43,5.27,-1.2352670565904722
30/4/2016,97.78,32.92,50.38,209.0,2.63,0.42,31.64,-1.3005137720188369
31/5/2016,97.98,31.7,56.12,208.94,2.83,0.42,42.19,-1.1699894038859442
30/6/2016,98.17,28.79,66.38,209.25,2.22,0.42,94.92,-0.8763327785440583
31/7/2016,98.14,26.5,79.31,211.56,1.7,0.45,163.48,-0.3705701878267014
31/8/2016,98.15,25.97,82.44,216.25,1.38,0.52,205.66,0.2656858337473847
30/9/2016,98.17,25.84,83.69,196.12,1.22,0.59,210.94,0.9019727925976344
31/10/2016,97.99,27.21,70.06,148.75,1.48,0.59,26.37,0.885668848059584
30/11/2016,98.0,27.08,50.5,94.31,1.71,0.52,0.0,0.7551444799266913
31/12/2016,98.05,25.97,40.25,83.31,2.1,0.48,0.0,0.46148785458480546
31/1/2017,98.03,26.3,29.06,55.88,2.23,0.45,0.0,-0.04427473613255159
28/2/2017,98.01,27.05,18.62,68.44,2.82,0.43,0.0,-0.6805307577066376
31/3/2017,97.79,31.12,22.94,87.69,2.19,0.42,0.0,-1.3331216610949375
30/4/2017,97.76,32.51,44.25,198.31,2.53,0.41,42.19,-1.2841788902046232
31/5/2017,97.95,29.54,66.12,206.0,2.41,0.43,94.92,-0.9905222648627372
30/6/2017,98.07,27.56,76.19,208.69,1.87,0.46,189.84,-0.40320901417896543
31/7/2017,98.21,26.2,82.38,221.19,1.57,0.54,263.67,0.41251414641832773
31/8/2017,98.12,25.55,85.31,217.31,1.57,0.66,363.87,1.5382288141717204
30/9/2017,98.13,26.01,84.25,208.19,1.24,0.76,184.57,2.1092381203174417
31/10/2017,98.07,25.87,71.31,131.69,1.24,0.74,31.64,2.076599293965178
30/11/2017,98.04,24.51,57.94,89.25,1.48,0.66,0.0,1.7829426686232925
31/12/2017,98.09,23.33,53.5,65.12,1.86,0.59,0.0,1.1956294179395202
31/1/2018,98.17,21.26,39.94,69.88,2.25,0.54,0.0,0.37990625734222716
28/2/2018,97.83,27.65,39.25,72.38,2.0,0.5,0.0,-0.7458084104111656
31/3/2018,97.82,30.46,42.75,151.31,2.18,0.47,10.55,-1.2841788902046232
30/4/2018,97.76,31.82,50.0,207.88,2.54,0.45,5.27,-1.3657604874472016
31/5/2018,97.9,30.23,62.75,216.44,2.59,0.44,68.55,-1.1536854593478938
30/6/2018,98.11,26.95,80.5,216.19,1.97,0.49,253.12,-0.37060112510286464
31/7/2018,98.18,25.86,83.75,208.25,1.56,0.6,326.95,0.6408931190556859
31/8/2018,98.17,25.25,86.06,228.44,1.6,0.7,284.77,1.521893932357507
30/9/2018,98.04,25.77,85.56,177.56,1.23,0.78,195.12,2.092903238503228
31/10/2018,98.03,26.37,80.06,185.69,1.18,0.79,73.83,2.3050092038787
30/11/2018,98.02,24.83,62.06,84.06,1.42,0.72,0.0,2.0929341757793916
31/12/2018,98.23,21.49,56.56,63.5,2.04,0.64,0.0,1.3098498415343622
31/1/2019,98.15,23.37,42.69,60.69,1.85,0.58,0.0,0.29835559737581213
28/2/2019,98.05,25.55,36.94,69.88,2.14,0.52,0.0,-0.582645215926009
31/3/2019,97.9,30.16,39.81,104.31,1.91,0.48,0.0,-1.1862933484239946
30/4/2019,97.78,31.75,49.5,216.19,2.3,0.46,26.37,-1.3331216610949375
31/5/2019,97.91,28.59,71.94,218.0,2.16,0.47,126.56,-0.9415794939724229
30/6/2019,98.13,27.69,76.56,212.12,2.02,0.49,131.84,-0.5337024450356948
31/7/2019,98.13,26.3,81.81,221.31,1.63,0.53,179.3,0.02100291657197661
31/8/2019,98.21,25.26,85.44,225.81,1.71,0.59,295.31,0.9346116189498982
30/9/2019,98.13,26.01,85.19,181.56,1.26,0.69,210.94,1.5872025223381978
31/10/2019,97.99,25.8,85.38,154.81,1.27,0.73,131.84,1.913497974032348
30/11/2019,97.97,26.05,63.56,82.69,1.31,0.68,0.0,1.5219558069098333
31/12/2019,98.14,21.47,53.81,66.0,1.98,0.61,0.0,1.114078757973105
31/1/2020,98.23,21.94,46.44,64.75,2.5,0.55,0.0,0.5593733963654337
29/2/2020,98.12,24.27,34.19,63.94,2.7,0.51,0.0,-0.35423530601248787
31/3/2020,97.85,30.46,46.06,171.44,2.11,0.48,21.09,-0.9415794939724229
30/4/2020,97.9,30.48,58.75,200.25,2.66,0.46,47.46,-1.202628230238208
31/5/2020,98.01,30.06,63.5,201.0,2.59,0.45,79.1,-0.9579143757866366
30/6/2020,98.09,27.69,75.44,211.75,2.21,0.47,100.2,-0.647922868630537
31/7/2020,98.05,26.02,81.38,216.25,1.8,0.51,200.39,-0.027970791594501124
31/8/2020,98.06,25.48,84.94,230.06,2.13,0.62,342.77,1.0324662234543636
30/9/2020,98.08,25.53,85.25,196.56,1.55,0.73,348.05,2.0439914048890775
31/10/2020,98.09,25.56,78.69,109.88,1.41,0.76,121.29,2.2724013148025985
30/11/2020,98.13,23.8,70.31,69.75,1.88,0.69,0.0,2.027687460351027
31/12/2020,98.07,23.79,58.38,78.0,1.78,0.62,0.0,1.7176959531949274
31/1/2021,98.06,23.09,47.19,67.62,2.3,0.55,0.0,1.0977438761588916
28/2/2021,98.04,24.62,36.19,70.88,2.5,0.51,0.0,0.037306861110026894
31/3/2021,97.8,29.49,42.06,116.0,2.52,0.48,0.0,-1.0394650357530515
30/4/2021,97.75,31.43,44.75,185.38,2.53,0.45,8.45,-1.3885612599795414
31/5/2021,97.87,32.01,53.31,194.0,2.75,0.43,26.87,-1.3054327989287988
30/6/2021,98.07,27.73,74.0,202.94,2.14,0.45,182.69,-0.7402397007017747
31/7/2021,98.18,26.45,79.44,224.31,2.08,0.48,170.37,-0.21316132670791554
31/8/2021,98.14,25.28,86.62,228.44,1.54,0.59,367.28,0.9231029522171567
30/9/2021,98.11,25.8,84.38,196.62,1.3,0.7,183.22,1.489935726080835
31/10/2021,98.01,26.95,75.81,138.25,1.27,0.67,47.26,1.6100032948705376
30/11/2021,97.98,26.04,62.94,96.38,1.41,0.6,2.07,1.5332788499855947
31/12/2021,98.11,22.52,54.69,66.0,2.39,0.54,0.0,0.9680857517585706
