DATE,PS,T2M,RH2M,WD2M,WS2M,GWETPROF,CLOUD_AMT,TOA_SW_DWN,PRECTOTCORR_SUM,ALLSKY_SFC_SW_DWN,Moving_Sum_6,SPI6
30/9/2001,97.86,25.44,82.88,193.06,1.53,0.6,72.62,36.73,174.02,18.9,796.29,1.1241291126317328
31/10/2001,97.84,26.35,65.44,133.25,1.65,0.58,42.42,34.61,5.27,19.91,801.56,1.1410701729291814
30/11/2001,97.81,26.11,42.5,97.12,1.84,0.52,22.4,31.83,0.0,21.04,754.0999999999999,0.988504191578721
31/12/2001,97.79,25.26,32.5,74.25,2.27,0.48,28.63,30.27,0.0,20.79,664.4499999999999,0.7003132891752493
31/1/2002,97.94,23.62,23.38,58.75,3.19,0.46,41.88,31.31,0.0,18.8,453.51,0.0222208301346654
28/2/2002,97.77,26.44,16.38,50.25,2.72,0.45,32.35,34.06,0.0,21.88,179.28999999999996,-0.8592929373731992
31/3/2002,97.51,31.17,31.62,112.0,2.14,0.44,50.69,36.65,10.55,21.37,15.819999999999943,-1.3847872688388496
30/4/2002,97.33,33.49,42.56,223.94,2.84,0.43,77.79,37.87,0.0,21.56,10.549999999999944,-1.4017283291362985
31/5/2002,97.64,30.23,61.81,206.44,2.45,0.44,63.15,37.74,89.65,22.24,100.19999999999995,-1.1135374267328266
30/6/2002,97.85,28.94,63.94,212.88,2.51,0.44,65.8,37.31,63.28,19.52,163.47999999999996,-0.9101161182655461
31/7/2002,97.96,26.62,78.25,217.62,1.79,0.47,69.3,37.32,205.66,19.04,369.13999999999993,-0.2489968657468844
31/8/2002,97.93,25.56,83.38,200.19,1.55,0.54,73.02,37.46,258.4,19.63,627.54,0.5816615746441601
30/9/2002,97.91,25.76,83.0,197.19,1.41,0.6,62.9,36.74,163.48,20.78,780.4699999999999,1.0732737855149124
31/10/2002,97.8,26.09,71.81,156.88,1.58,0.58,67.45,34.62,36.91,18.98,817.3799999999999,1.1919255000460014
30/11/2002,97.85,26.4,45.69,106.81,1.8,0.52,42.56,31.85,0.0,20.06,727.7299999999998,0.9037345976425293
31/12/2002,97.98,24.19,33.0,66.75,2.48,0.49,39.41,30.27,0.0,20.29,664.4499999999998,0.7003132891752488
31/1/2003,97.93,24.68,26.69,57.5,2.17,0.47,37.69,31.28,0.0,19.9,458.7899999999999,0.0391940366565874
28/2/2003,97.66,29.43,23.44,64.62,2.39,0.45,46.79,34.02,0.0,21.11,200.38999999999993,-0.7914644037344569
31/3/2003,97.61,29.94,23.5,61.25,2.59,0.44,52.6,36.61,15.82,21.59,52.72999999999994,-1.2661355543077604
30/4/2003,97.54,31.53,51.38,208.0,2.71,0.44,62.87,37.85,26.37,22.15,42.18999999999994,-1.3000176749026582
31/5/2003,97.67,30.72,57.0,206.5,2.52,0.43,61.7,37.73,110.74,22.41,152.92999999999995,-0.9440303850849173
30/6/2003,97.83,26.77,78.19,213.69,1.82,0.48,65.39,37.29,168.75,19.48,321.67999999999995,-0.40156284709734474
31/7/2003,97.94,25.87,81.31,225.69,1.64,0.52,75.78,37.32,147.66,18.56,469.3399999999999,0.07310830347595863
31/8/2003,97.91,25.4,85.31,225.69,1.59,0.61,84.09,37.47,348.05,16.81,817.39,1.191957646270475
30/9/2003,97.93,25.59,83.31,177.81,1.38,0.66,67.43,36.75,131.84,19.87,933.41,1.5649181426101384
31/10/2003,97.73,26.84,76.88,166.06,1.45,0.64,54.42,34.62,47.46,21.04,954.4999999999999,1.632714530024407
30/11/2003,97.73,26.21,55.75,102.81,1.7,0.57,48.05,31.86,0.0,20.09,843.76,1.2767272402066665
31/12/2003,97.87,23.96,38.81,65.31,2.18,0.52,31.58,30.26,0.0,19.95,675.01,0.734259702219094
31/1/2004,97.75,25.37,32.44,57.12,2.4,0.48,33.97,31.25,0.0,20.11,527.3499999999999,0.2595885516457902
29/2/2004,97.78,26.73,24.12,67.69,2.7,0.46,40.03,34.03,0.0,19.37,179.3,-0.8592607911487258
31/3/2004,97.63,29.22,23.88,63.19,2.69,0.45,48.77,36.66,0.0,19.65,47.46,-1.2830766146052093
30/4/2004,97.52,31.87,51.5,234.81,2.81,0.44,66.43,37.86,15.82,20.63,15.82,-1.3847872688388494
31/5/2004,97.73,29.06,69.75,210.0,2.45,0.45,69.14,37.71,131.84,20.68,147.66,-0.960971445382366
30/6/2004,97.98,26.87,77.94,217.12,1.88,0.48,57.09,37.28,137.11,20.66,284.77,-0.5202145616284338
31/7/2004,97.91,25.61,81.62,224.0,1.55,0.52,66.98,37.31,179.3,19.42,464.07000000000005,0.05616724317851013
31/8/2004,97.95,25.5,84.0,223.5,1.63,0.55,70.26,37.45,174.02,18.07,638.09,0.6155758414635315
30/9/2004,97.87,25.62,83.81,211.62,1.3,0.59,61.05,36.71,168.75,19.62,806.84,1.158043379451104
31/10/2004,97.77,27.09,71.62,202.75,1.52,0.58,43.88,34.57,10.55,21.85,801.5699999999999,1.141102319153655
30/11/2004,97.73,26.78,52.38,106.12,1.76,0.52,33.55,31.8,0.0,19.85,669.73,0.7172864956971717
31/12/2004,97.72,25.82,29.5,69.94,1.95,0.49,16.81,30.25,0.0,20.63,532.62,0.27652961194323944
31/1/2005,97.85,23.62,25.56,49.75,2.88,0.47,32.97,31.29,0.0,18.16,353.32,-0.29985219286370435
28/2/2005,97.54,30.15,26.31,42.06,2.67,0.45,37.91,34.05,0.0,19.63,179.3,-0.8592607911487258
31/3/2005,97.54,32.28,38.12,163.69,2.27,0.44,50.49,36.63,10.55,20.01,21.1,-1.367814062316927
30/4/2005,97.48,33.05,44.56,227.38,2.62,0.43,61.18,37.85,0.0,21.39,10.55,-1.4017283291362983
31/5/2005,97.67,30.04,61.38,210.0,2.25,0.43,59.09,37.71,63.28,21.66,73.83,-1.1983070206690178
30/6/2005,97.81,27.45,75.38,220.62,2.0,0.45,58.1,37.28,163.48,20.83,237.31,-0.6727805429788942
31/7/2005,97.96,25.86,83.0,230.62,1.73,0.51,73.77,37.31,258.4,19.14,495.71,0.15787789741215016
31/8/2005,97.88,25.59,85.31,233.81,1.68,0.6,73.59,37.45,237.3,18.66,733.01,0.9207078041644522
30/9/2005,97.87,26.22,82.69,194.19,1.27,0.66,58.3,36.71,174.02,20.28,896.48,1.4462021356301027
31/10/2005,97.83,26.3,74.25,172.69,1.42,0.64,45.7,34.59,36.91,21.2,933.3900000000001,1.5648538501611922
30/11/2005,97.74,25.6,47.38,73.12,1.67,0.57,28.05,31.81,0.0,20.22,870.1099999999999,1.3614325416939108
31/12/2005,97.68,25.21,34.94,53.0,2.2,0.52,16.0,30.24,0.0,21.05,706.6299999999999,0.8359060640037872
31/1/2006,97.61,27.08,30.94,50.62,2.09,0.48,28.88,31.28,0.0,20.43,448.23,0.005247623612743218
28/2/2006,97.54,29.58,24.12,25.62,2.45,0.46,35.0,34.03,0.0,21.79,210.93,-0.7575822831395589
31/3/2006,97.57,31.05,26.88,79.56,2.02,0.45,46.57,36.61,0.0,21.49,36.91,-1.3169908814245803
30/4/2006,97.45,31.8,35.25,203.19,2.27,0.44,50.89,37.84,15.82,22.09,15.82,-1.3847872688388494
31/5/2006,97.71,29.58,63.62,213.94,2.46,0.45,70.38,37.72,68.55,19.99,84.37,-1.16442490007412
30/6/2006,97.81,28.51,68.12,219.25,2.2,0.45,59.12,37.29,68.55,20.12,152.92,-0.9440625313093904
31/7/2006,97.9,27.06,76.56,222.62,1.86,0.47,65.2,37.31,205.66,19.35,358.58,-0.2829432787907288
31/8/2006,97.86,25.32,86.31,225.75,1.41,0.55,71.62,37.45,290.04,18.07,648.62,0.649425815833956
30/9/2006,97.89,25.47,84.75,206.81,1.36,0.64,63.96,36.72,184.57,18.18,833.19,1.2427486809383488
31/10/2006,97.76,26.73,78.19,194.31,1.29,0.64,46.85,34.6,73.83,21.71,891.1999999999999,1.4292289291081801
30/11/2006,97.81,24.69,48.31,72.81,1.85,0.58,21.52,31.83,0.0,21.27,822.65,1.2088665603434507
31/12/2006,97.96,22.26,37.88,62.5,2.24,0.52,13.54,30.24,0.0,19.62,754.1,0.9885041915787214
31/1/2007,97.99,21.55,31.69,59.31,2.82,0.49,18.07,31.26,0.0,18.72,548.44,0.3273849390600598
28/2/2007,97.73,26.83,23.0,56.94,2.49,0.47,24.68,34.0,0.0,22.12,258.4,-0.6049841555646251
31/3/2007,97.54,29.96,25.38,75.19,2.55,0.45,51.32,36.6,0.0,21.39,73.83,-1.1983070206690178
30/4/2007,97.48,31.15,56.5,230.56,2.72,0.45,70.64,37.84,31.64,19.89,31.64,-1.3339319417220292
31/5/2007,97.65,29.38,68.62,213.19,2.24,0.45,64.43,37.72,94.92,20.39,126.56,-1.0287999790211084
30/6/2007,97.83,26.87,78.19,213.75,2.22,0.49,48.84,37.28,147.66,21.35,274.22,-0.5541288284478049
31/7/2007,97.87,26.17,79.5,229.81,1.95,0.49,67.47,37.3,184.57,18.56,458.78999999999996,0.039194036656587584
31/8/2007,97.81,25.0,86.44,238.12,1.66,0.61,76.11,37.45,416.6,18.49,875.39,1.3784057482158334
30/9/2007,97.89,25.76,83.88,194.06,1.36,0.73,60.9,36.73,131.84,20.02,1007.23,1.8022215716723167
31/10/2007,97.77,26.24,79.31,189.62,1.34,0.68,43.79,34.62,5.27,20.97,980.86,1.7174519777361257
30/11/2007,97.71,25.65,59.94,100.25,1.48,0.61,26.14,31.85,0.0,20.02,885.94,1.4123200150352049
31/12/2007,97.81,23.82,45.62,69.0,1.91,0.55,27.42,30.25,0.0,19.05,738.28,0.9376488644619011
31/1/2008,97.89,21.61,33.12,46.25,2.99,0.51,17.98,31.24,0.0,21.01,553.71,0.3443259993575086
29/2/2008,97.84,24.72,26.31,65.19,3.01,0.48,17.86,34.02,0.0,20.79,137.11,-0.9948857122017373
31/3/2008,97.47,30.33,31.06,70.19,2.2,0.46,48.55,36.64,0.0,22.56,5.27,-1.4187015356582207
30/4/2008,97.42,31.52,39.06,161.69,2.28,0.45,56.46,37.85,21.09,21.72,21.09,-1.3678462085414005
31/5/2008,97.58,31.0,54.12,209.81,2.41,0.45,69.23,37.7,15.82,21.25,36.91,-1.3169908814245803
30/6/2008,97.76,28.97,65.06,204.62,2.29,0.45,57.34,37.27,121.29,21.68,158.2,-0.9270893247874682
31/7/2008,97.9,25.98,79.81,224.12,1.88,0.48,72.33,37.3,158.2,18.51,316.4,-0.41853605361926693
31/8/2008,97.79,25.23,84.0,218.0,1.62,0.52,78.08,37.44,263.67,18.59,580.0699999999999,0.4290634470692263
30/9/2008,97.87,25.53,84.88,191.88,1.27,0.62,72.34,36.69,200.39,18.69,780.46,1.0732416392904394
31/10/2008,97.81,26.29,73.69,138.44,1.41,0.62,36.61,34.55,36.91,20.69,796.28,1.1240969664072593
30/11/2008,97.75,25.94,46.19,83.38,1.8,0.55,25.71,31.79,0.0,21.41,780.46,1.0732416392904394
31/12/2008,97.74,25.35,40.19,71.0,2.19,0.51,21.24,30.24,0.0,20.27,659.17,0.683340082653327
31/1/2009,97.76,26.08,31.75,43.31,2.1,0.48,44.14,31.3,0.0,20.06,500.97,0.17478681148512593
28/2/2009,97.56,29.19,30.62,96.62,2.09,0.45,49.65,34.05,0.0,19.8,237.29999999999998,-0.6728126892033676
31/3/2009,97.47,31.15,30.12,111.0,2.34,0.45,57.27,36.63,0.0,20.37,36.91,-1.3169908814245803
30/4/2009,97.54,31.74,50.31,229.12,2.8,0.44,61.54,37.84,0.0,22.94,0.0,-1.4356425959556696
31/5/2009,97.62,30.45,58.94,202.75,2.47,0.43,62.5,37.71,15.82,21.71,15.82,-1.3847872688388494
30/6/2009,97.83,28.51,68.75,209.94,2.24,0.45,65.07,37.28,142.38,20.53,158.2,-0.9270893247874682
31/7/2009,97.91,26.28,80.44,225.94,1.83,0.48,68.53,37.31,163.48,19.53,321.67999999999995,-0.40156284709734474
31/8/2009,97.87,25.41,85.62,209.62,1.34,0.56,76.65,37.45,295.31,18.73,616.99,0.5477473078247891
30/9/2009,97.93,25.71,85.12,189.31,1.28,0.65,66.45,36.71,158.2,19.04,775.19,1.0563005789929907
31/10/2009,97.76,26.28,81.12,197.69,1.54,0.63,55.39,34.57,89.65,20.65,864.84,1.3444914813964624
30/11/2009,97.8,25.03,60.5,86.44,1.75,0.59,30.52,31.8,0.0,20.16,849.02,1.2936361542796422
31/12/2009,97.85,24.55,40.94,75.19,2.02,0.53,16.59,30.24,0.0,20.97,706.6400000000001,0.8359382102282612
31/1/2010,97.83,24.95,29.12,53.5,2.18,0.49,18.59,31.28,0.0,22.28,543.1600000000001,0.3104117325381376
28/2/2010,97.64,29.4,30.75,72.75,2.12,0.47,20.17,34.03,0.0,22.64,247.85,-0.6388984223839963
31/3/2010,97.66,30.54,30.5,119.31,2.66,0.45,47.57,36.62,0.0,20.05,89.65,-1.1474516935521977
30/4/2010,97.53,31.97,48.75,215.12,2.5,0.45,68.12,37.85,10.55,20.11,10.55,-1.4017283291362983
31/5/2010,97.66,29.13,71.38,215.06,2.37,0.46,69.95,37.72,121.29,20.9,131.84,-1.0118267724991863
30/6/2010,97.89,27.3,78.0,211.81,2.0,0.48,62.06,37.29,189.84,20.36,321.68,-0.4015628470973446
31/7/2010,97.87,25.73,82.62,228.0,2.03,0.52,74.7,37.31,158.2,17.81,479.88,0.10699042407085675
31/8/2010,97.86,25.32,86.31,231.56,1.56,0.59,81.14,37.45,295.31,17.48,775.19,1.0563005789929907
30/9/2010,97.82,25.16,86.06,201.94,1.34,0.68,75.9,36.72,200.39,18.66,975.5799999999999,1.7004787712142029
31/10/2010,97.76,25.97,83.38,200.0,1.46,0.7,55.8,34.6,116.02,20.08,1081.05,2.039525000734495
30/11/2010,97.67,26.14,66.31,124.56,1.34,0.65,35.18,31.83,0.0,19.71,959.76,1.649623444097383
31/12/2010,97.72,23.4,45.81,76.19,1.83,0.58,10.45,30.25,0.0,20.96,769.9200000000001,1.0393595186955418
31/1/2011,97.73,22.73,40.94,75.5,2.41,0.54,16.94,31.26,0.0,20.28,611.72,0.5308062475273402
28/2/2011,97.6,28.26,44.0,96.56,2.3,0.5,44.13,34.01,0.0,20.34,316.40999999999997,-0.4185039073947936
31/3/2011,97.49,30.52,44.88,145.5,2.15,0.48,56.75,36.61,0.0,22.47,116.02,-1.0626820996160065
30/4/2011,97.46,31.24,43.56,208.38,2.45,0.45,65.23,37.86,0.0,22.41,0.0,-1.4356425959556696
31/5/2011,97.64,29.44,66.38,214.94,2.4,0.45,74.98,37.74,68.55,21.17,68.55,-1.21528022719094
30/6/2011,97.81,28.01,70.94,213.5,2.16,0.46,62.73,37.3,52.73,20.09,121.28,-1.0457731855430306
31/7/2011,97.85,26.61,77.56,213.81,1.77,0.47,63.03,37.31,189.84,19.6,311.12,-0.4355092601411891
31/8/2011,97.88,25.3,84.25,214.25,1.56,0.54,77.88,37.46,268.95,18.3,580.0699999999999,0.4290634470692263
30/9/2011,97.91,25.85,81.56,187.88,1.42,0.59,66.41,36.74,147.66,19.48,727.73,0.9037345976425301
31/10/2011,97.69,26.72,73.81,155.69,1.47,0.57,46.7,34.63,42.19,20.82,769.92,1.0393595186955413
30/11/2011,97.75,26.23,42.44,102.69,1.75,0.52,16.25,31.86,0.0,22.13,701.37,0.818997149930812
31/12/2011,97.89,23.23,30.69,62.12,2.34,0.48,15.06,30.26,0.0,20.18,648.64,0.6494901082829027
31/1/2012,97.85,24.76,26.88,50.94,2.56,0.46,15.34,31.26,0.0,20.8,458.79999999999995,0.03922618288106089
29/2/2012,97.57,28.6,28.5,65.0,2.3,0.45,32.77,34.05,5.27,20.07,195.12,-0.8084054640319056
31/3/2012,97.63,30.01,24.62,88.38,2.58,0.44,43.88,36.67,0.0,21.18,47.459999999999994,-1.2830766146052093
30/4/2012,97.52,31.19,51.5,222.0,2.95,0.43,68.39,37.87,10.55,21.79,15.82,-1.3847872688388494
31/5/2012,97.74,28.5,69.44,211.62,2.41,0.45,66.9,37.72,110.74,20.52,126.56,-1.0287999790211084
30/6/2012,97.89,27.08,75.38,220.88,1.89,0.46,53.66,37.29,152.93,20.28,279.49,-0.5371877681503561
31/7/2012,97.88,25.6,82.88,229.69,1.57,0.52,70.83,37.32,210.94,18.29,490.43,0.140904690890228
31/8/2012,97.93,25.06,85.25,227.44,1.59,0.59,71.75,37.47,274.22,17.94,759.3800000000001,1.005477398100644
30/9/2012,97.94,25.28,85.12,229.69,1.53,0.66,68.48,36.72,142.38,19.86,901.76,1.4631753421520248
31/10/2012,97.77,26.62,78.94,171.94,1.34,0.65,56.16,34.57,36.91,20.65,928.12,1.5479127898637428
30/11/2012,97.75,26.63,59.81,124.81,1.59,0.58,24.25,31.8,0.0,20.85,817.3800000000001,1.1919255000460023
31/12/2012,97.82,24.04,45.75,82.56,2.16,0.52,22.27,30.26,0.0,20.03,664.45,0.7003132891752496
31/1/2013,97.87,25.42,37.75,59.38,2.31,0.49,24.91,31.31,0.0,20.6,453.51,0.0222208301346654
28/2/2013,97.65,28.14,33.56,80.81,2.28,0.47,28.75,34.07,0.0,21.43,179.29,-0.8592929373731991
31/3/2013,97.53,32.58,45.06,210.38,2.48,0.45,57.15,36.65,0.0,21.24,36.91,-1.3169908814245803
30/4/2013,97.62,31.06,55.94,213.06,2.48,0.45,62.97,37.86,21.09,21.2,21.09,-1.3678462085414005
31/5/2013,97.73,29.98,62.56,211.19,2.34,0.45,60.38,37.73,58.01,22.16,79.1,-1.181365960371569
30/6/2013,97.84,27.86,72.31,213.12,2.18,0.45,52.09,37.3,137.11,20.27,216.21,-0.7406090766176365
31/7/2013,97.94,26.06,79.44,223.62,1.59,0.49,64.68,37.33,121.29,19.58,337.5,-0.35070751998052446
31/8/2013,97.86,25.19,83.88,227.62,1.53,0.52,75.54,37.47,210.94,17.57,548.44,0.3273849390600598
30/9/2013,97.9,26.05,80.94,200.19,1.21,0.55,56.54,36.72,84.38,20.03,632.8199999999999,0.5986347811660823
31/10/2013,97.82,27.69,62.06,125.12,1.55,0.52,37.47,34.58,26.37,21.25,638.0999999999999,0.6156079876880045
30/11/2013,97.65,28.58,38.19,79.56,1.75,0.48,28.82,31.81,0.0,20.94,580.0899999999999,0.4291277395181729
31/12/2013,97.83,26.12,27.0,53.81,2.43,0.46,24.87,30.25,0.0,19.64,442.97999999999996,-0.011629144235759222
31/1/2014,97.79,26.45,24.44,61.56,2.5,0.45,29.79,31.29,0.0,20.16,321.69,-0.40153070087287124
28/2/2014,97.67,28.48,17.81,52.69,3.05,0.44,20.14,34.03,0.0,21.96,110.75,-1.0796231599134554
31/3/2014,97.57,31.38,30.31,271.44,2.23,0.43,55.64,36.64,0.0,22.67,26.37,-1.3508730020194781
30/4/2014,97.59,31.63,51.75,207.44,2.52,0.43,67.66,37.86,58.01,21.31,58.01,-1.249162347785838
31/5/2014,97.67,29.8,63.25,193.12,2.25,0.44,64.68,37.73,73.83,21.29,131.84,-1.0118267724991863
30/6/2014,97.82,29.2,65.44,206.25,2.14,0.44,54.77,37.3,68.55,20.47,200.39,-0.7914644037344568
31/7/2014,97.99,27.77,70.31,215.75,1.92,0.45,62.55,37.32,89.65,19.92,290.03999999999996,-0.5032735013309849
31/8/2014,97.92,25.56,83.31,221.88,1.66,0.49,68.56,37.47,253.12,18.07,543.16,0.3104117325381372
30/9/2014,97.92,25.37,84.19,187.12,1.4,0.58,57.95,36.73,216.21,18.8,759.37,1.0054452518761703
31/10/2014,97.83,27.01,71.75,154.56,1.59,0.57,44.82,34.6,21.09,21.23,722.45,0.8867613911206079
30/11/2014,97.78,27.42,48.88,123.0,1.84,0.52,28.55,31.84,0.0,20.68,648.62,0.649425815833956
31/12/2014,97.91,25.19,30.5,65.31,2.2,0.48,16.02,30.26,0.0,20.18,580.07,0.42906344706922667
31/1/2015,98.03,23.36,23.31,57.31,2.83,0.46,16.22,31.28,0.0,19.82,490.41999999999996,0.1408725446657545
28/2/2015,97.69,29.3,26.5,55.25,2.37,0.45,28.21,34.04,5.27,22.27,242.57,-0.6558716289059187
31/3/2015,97.62,30.38,31.94,69.69,2.41,0.44,50.55,36.63,10.55,20.79,36.90999999999997,-1.3169908814245805
30/4/2015,97.68,31.26,33.44,120.62,2.36,0.43,39.35,37.87,0.0,21.97,15.819999999999972,-1.3847872688388494
31/5/2015,97.69,30.94,56.38,211.19,2.7,0.43,59.76,37.75,52.73,21.25,68.54999999999997,-1.2152802271909402
30/6/2015,97.87,29.76,60.75,211.88,2.64,0.43,48.2,37.3,26.37,21.51,94.91999999999997,-1.1305106332547488
31/7/2015,97.91,27.41,73.94,217.5,1.83,0.45,61.52,37.33,179.3,18.92,274.21999999999997,-0.5541288284478051
31/8/2015,97.9,25.43,86.38,215.44,1.48,0.53,76.74,37.46,295.31,17.71,564.26,0.37824026617687967
30/9/2015,97.89,26.12,83.94,175.12,1.27,0.66,59.57,36.74,274.22,19.52,827.93,1.2258397668653729
31/10/2015,97.84,27.37,77.0,200.06,1.28,0.66,47.7,34.63,68.55,20.75,896.4799999999999,1.4462021356301022
30/11/2015,97.87,25.44,52.94,74.81,1.8,0.59,17.52,31.86,0.0,20.97,843.75,1.2766950939821933
31/12/2015,98.19,20.9,39.75,61.06,3.04,0.53,21.24,30.26,0.0,18.07,817.38,1.1919255000460018
31/1/2016,98.05,22.5,29.12,59.06,3.08,0.49,31.64,31.26,0.0,19.0,638.0799999999999,0.6155436952390578
29/2/2016,97.83,26.28,22.62,58.06,2.63,0.47,15.3,34.05,0.0,20.3,342.77000000000004,-0.3337664596830754
31/3/2016,97.65,32.19,34.94,284.31,2.02,0.45,60.3,36.67,10.55,21.16,79.1,-1.181365960371569
30/4/2016,97.56,32.49,52.56,216.0,2.62,0.45,52.77,37.86,31.64,22.56,42.19,-1.3000176749026582
31/5/2016,97.77,31.05,59.25,214.25,2.83,0.45,60.82,37.72,52.73,21.62,94.92,-1.1305106332547488
30/6/2016,97.94,28.4,68.38,213.06,2.23,0.45,63.08,37.29,110.74,18.79,205.66,-0.7745233434370078
31/7/2016,97.91,26.24,80.62,212.06,1.68,0.48,69.38,37.32,168.75,18.75,374.40999999999997,-0.23205580544943535
31/8/2016,97.92,25.89,82.56,214.12,1.43,0.53,74.79,37.45,195.12,17.64,569.53,0.3951813264743286
30/9/2016,97.94,25.76,83.62,190.12,1.23,0.59,65.04,36.7,226.76,19.15,785.74,1.0902148458123617
31/10/2016,97.76,27.32,68.69,156.0,1.49,0.58,28.99,34.56,15.82,21.21,769.92,1.0393595186955413
30/11/2016,97.75,27.62,48.5,95.88,1.78,0.52,39.28,31.79,0.0,19.86,717.19,0.8698524770476324
31/12/2016,97.81,26.41,37.62,79.88,2.24,0.48,26.41,30.24,0.0,19.38,606.45,0.5138651872298914
31/1/2017,97.79,26.55,26.06,52.56,2.45,0.46,22.74,31.29,0.0,20.87,437.70000000000005,-0.028602350757681222
28/2/2017,97.78,27.34,17.0,68.44,3.05,0.45,18.94,34.06,0.0,21.75,242.57999999999998,-0.6558394826814453
31/3/2017,97.55,31.21,22.19,80.81,2.27,0.44,30.9,36.64,0.0,24.52,15.82,-1.3847872688388494
30/4/2017,97.54,31.94,47.69,205.44,2.47,0.44,58.36,37.85,68.55,21.51,68.55,-1.21528022719094
31/5/2017,97.72,29.53,65.88,208.12,2.5,0.45,60.93,37.72,73.83,20.72,142.38,-0.9779446519042884
30/6/2017,97.84,27.56,75.88,212.0,1.88,0.48,58.82,37.29,210.94,19.66,353.32,-0.29985219286370435
31/7/2017,97.98,26.04,82.38,223.0,1.59,0.54,62.95,37.31,237.3,19.73,590.62,0.4629777138885977
31/8/2017,97.89,25.44,85.44,216.25,1.61,0.63,73.33,37.45,326.95,17.14,917.5699999999999,1.5139985230443713
30/9/2017,97.9,25.89,84.25,207.94,1.27,0.72,55.77,36.7,142.38,19.61,1059.95,1.9716964670957529
31/10/2017,97.84,25.77,72.06,138.62,1.33,0.7,38.42,34.58,26.37,22.15,1017.77,1.8361036922672145
30/11/2017,97.81,24.79,56.44,95.06,1.57,0.62,40.36,31.8,0.0,20.65,943.9399999999999,1.5987681169805628
31/12/2017,97.86,23.76,49.5,67.94,2.05,0.56,29.21,30.24,0.0,18.22,733.0,0.920675657939979
31/1/2018,97.93,21.81,35.69,72.12,2.52,0.52,25.8,31.28,0.0,19.67,495.7,0.15784575118767685
28/2/2018,97.6,28.02,36.06,69.38,2.19,0.48,31.3,34.03,0.0,20.89,168.75,-0.893175057968097
31/3/2018,97.59,30.8,40.5,159.12,2.38,0.46,52.2,36.62,15.82,22.54,42.19,-1.3000176749026582
30/4/2018,97.54,32.21,48.19,212.56,2.7,0.45,58.98,37.85,0.0,22.48,15.82,-1.3847872688388494
31/5/2018,97.68,29.8,64.62,218.94,2.69,0.45,77.58,37.72,89.65,21.68,105.47,-1.0965963664353777
30/6/2018,97.88,26.79,80.69,216.69,1.97,0.5,65.16,37.29,195.12,19.36,300.59000000000003,-0.46935923451161354
31/7/2018,97.95,25.71,83.94,213.56,1.58,0.59,69.55,37.31,321.68,18.66,622.27,0.5647205143467112
31/8/2018,97.94,25.15,86.12,225.81,1.63,0.68,77.87,37.45,316.41,17.17,938.6800000000001,1.5818592029075875
30/9/2018,97.81,25.67,85.44,175.81,1.27,0.77,64.14,36.71,189.84,19.2,1112.7,2.1412678011926087
31/10/2018,97.8,26.26,80.25,185.88,1.21,0.78,56.41,34.59,68.55,20.82,1181.25,2.3616301699573383
30/11/2018,97.78,24.77,62.88,91.69,1.56,0.7,43.83,31.82,0.0,21.48,1091.6000000000001,2.0734392675538666
31/12/2018,97.99,21.67,54.88,68.0,2.25,0.62,15.98,30.25,0.0,20.16,896.48,1.4462021356301027
31/1/2019,97.92,23.73,40.62,63.56,2.02,0.57,20.64,31.27,0.0,21.38,574.8000000000001,0.4121223867717778
28/2/2019,97.81,25.98,33.5,71.0,2.26,0.52,27.77,34.01,0.0,22.09,258.39,-0.6050163017890985
31/3/2019,97.67,30.52,37.75,100.31,1.99,0.48,53.23,36.61,5.27,22.01,73.82,-1.198339166893491
30/4/2019,97.56,31.58,51.12,220.31,2.44,0.47,79.37,37.84,36.91,21.74,42.17999999999999,-1.3000498211271314
31/5/2019,97.69,28.37,72.69,216.69,2.22,0.48,80.18,37.72,116.02,21.09,158.2,-0.9270893247874682
30/6/2019,97.91,27.47,77.31,213.25,2.05,0.5,59.0,37.29,142.38,21.2,300.58,-0.46939138073608705
31/7/2019,97.9,26.12,82.06,223.06,1.66,0.52,73.27,37.3,158.2,18.76,458.78,0.03916189043211427
31/8/2019,97.97,25.22,85.44,225.62,1.72,0.57,75.26,37.45,232.03,18.08,690.81,0.7850507368869672
30/9/2019,97.89,25.98,84.69,178.56,1.27,0.65,69.55,36.72,179.3,19.25,864.84,1.3444914813964624
31/10/2019,97.76,25.71,85.0,152.75,1.3,0.67,66.81,34.61,100.2,19.04,928.13,1.547944936088216
30/11/2019,97.73,26.22,62.06,99.25,1.45,0.62,26.7,31.84,0.0,22.05,812.1099999999999,1.1749844397485527
31/12/2019,97.89,22.41,47.0,71.69,2.25,0.55,18.49,30.25,0.0,21.16,669.73,0.7172864956971717
31/1/2020,97.99,22.79,40.06,67.5,2.78,0.52,21.45,31.25,0.0,19.52,511.53000000000003,0.20873322452897047
29/2/2020,97.89,25.03,28.06,66.5,3.02,0.48,15.28,34.04,0.0,21.66,279.5,-0.5371556219258827
31/3/2020,97.61,30.73,45.38,175.88,2.23,0.47,55.72,36.66,36.91,22.35,137.11,-0.9948857122017373
30/4/2020,97.67,30.64,57.5,203.31,2.8,0.46,63.55,37.86,42.19,22.09,79.1,-1.181365960371569
31/5/2020,97.78,30.08,63.19,206.0,2.69,0.45,66.54,37.72,68.55,21.77,147.64999999999998,-0.9610035916068395
