DATE,PS,T2M,RH2M,WD2M,WS2M,GWETPROF,CLOUD_AMT,TOA_SW_DWN,PRECTOTCORR_SUM,ALLSKY_SFC_SW_DWN,Moving_Sum_6,SPI6
30/6/2019,98.13,27.69,76.56,212.12,2.02,0.49,62.41,37.29,131.84,21.38,284.77,-0.5337024450356945
31/7/2019,98.13,26.3,81.81,221.31,1.63,0.53,73.74,37.3,179.3,18.66,464.07000000000005,0.021002916571976595
31/8/2019,98.21,25.26,85.44,225.81,1.71,0.59,74.99,37.45,295.31,17.91,759.38,0.9346116189498977
30/9/2019,98.13,26.01,85.19,181.56,1.26,0.69,68.2,36.72,210.94,19.59,970.3199999999999,1.587202522338197
31/10/2019,97.99,25.8,85.38,154.81,1.27,0.73,69.9,34.61,131.84,18.79,1075.79,1.9134979740323468
30/11/2019,97.97,26.05,63.56,82.69,1.31,0.68,26.91,31.84,0.0,21.95,949.23,1.5219558069098327
31/12/2019,98.14,21.47,53.81,66.0,1.98,0.61,16.07,30.25,0.0,21.34,817.39,1.1140787579731044
31/1/2020,98.23,21.94,46.44,64.75,2.5,0.55,21.05,31.25,0.0,19.72,638.0899999999999,0.5593733963654335
29/2/2020,98.12,24.27,34.19,63.94,2.7,0.51,13.88,34.04,0.0,21.34,342.78,-0.35423530601248765
31/3/2020,97.85,30.46,46.06,171.44,2.11,0.48,60.8,36.66,21.09,22.38,152.93,-0.9415794939724224
30/4/2020,97.9,30.48,58.75,200.25,2.66,0.46,64.66,37.86,47.46,22.24,68.55,-1.2026282302382074
31/5/2020,98.01,30.06,63.5,201.0,2.59,0.45,67.6,37.72,79.1,22.16,147.64999999999998,-0.9579143757866361
30/6/2020,98.09,27.69,75.44,211.75,2.21,0.47,72.26,37.29,100.2,19.95,247.85,-0.6479228686305366
31/7/2020,98.05,26.02,81.38,216.25,1.8,0.51,69.73,37.32,200.39,18.31,448.24,-0.02797079159450111
31/8/2020,98.06,25.48,84.94,230.06,2.13,0.62,76.24,37.45,342.77,17.1,791.01,1.032466223454363
30/9/2020,98.08,25.53,85.25,196.56,1.55,0.73,71.52,36.69,348.05,18.22,1117.97,2.043991404889076
31/10/2020,98.09,25.56,78.69,109.88,1.41,0.76,35.73,34.55,121.29,21.56,1191.8,2.272401314802597
30/11/2020,98.13,23.8,70.31,69.75,1.88,0.69,16.78,31.78,0.0,21.56,1112.7,2.027687460351026
31/12/2020,98.07,23.79,58.38,78.0,1.78,0.62,17.98,30.25,0.0,20.83,1012.5,1.7176959531949265
31/1/2021,98.06,23.09,47.19,67.62,2.3,0.55,12.78,31.31,0.0,22.25,812.11,1.097743876158891
28/2/2021,98.04,24.62,36.19,70.88,2.5,0.51,14.26,34.07,0.0,22.23,469.34000000000003,0.03730686111002688
31/3/2021,97.8,29.49,42.06,116.0,2.52,0.48,54.14,36.65,0.0,21.36,121.29,-1.0394650357530508
30/4/2021,97.75,31.43,44.75,185.38,2.53,0.45,54.44,37.86,8.45,24.48,8.45,-1.3885612599795407
31/5/2021,97.87,32.01,53.31,194.0,2.75,0.43,78.76,37.72,26.87,22.93,35.32,-1.3054327989287982
30/6/2021,98.07,27.73,74.0,202.94,2.14,0.45,71.3,37.29,182.69,20.89,218.01,-0.7402397007017743
31/7/2021,98.18,26.45,79.44,224.31,2.08,0.48,80.2,37.32,170.37,17.95,388.38,-0.2131613267079154
31/8/2021,98.14,25.28,86.62,228.44,1.54,0.59,79.4,37.45,367.28,17.32,755.66,0.9231029522171562
30/9/2021,98.11,25.8,84.38,196.62,1.3,0.7,63.72,36.71,183.22,18.96,938.88,1.4899357260808341
31/10/2021,98.01,26.95,75.81,138.25,1.27,0.67,39.91,34.57,47.26,22.29,977.6899999999999,1.6100032948705367
30/11/2021,97.98,26.04,62.94,96.38,1.41,0.6,30.1,31.81,2.07,22.01,952.8899999999999,1.5332788499855938
31/12/2021,98.11,22.52,54.69,66.0,2.39,0.54,22.56,30.25,0.0,20.07,770.1999999999999,0.9680857517585701
