DATE,PS,T2M,RH2M,WD2M,WS2M,GWETPROF,CLOUD_AMT,TOA_SW_DWN,PRECTOTCORR_SUM,ALLSKY_SFC_SW_DWN,Moving_Sum_6,SPI6
31/12/2004,98.25,26.16,24.31,69.62,2.13,0.47,17.48,30.25,0.0,20.59,437.6899999999999,0.1829866612741326
31/1/2005,98.4,24.13,20.88,50.31,2.98,0.46,31.87,31.29,0.0,18.14,295.3099999999999,-0.3387962944728984
28/2/2005,98.06,30.57,21.62,42.62,2.85,0.45,35.63,34.05,0.0,19.78,163.46999999999989,-0.8219530923777204
31/3/2005,98.05,32.94,28.69,107.69,2.23,0.45,49.65,36.63,0.0,20.11,5.269999999999886,-1.4017119320966438
30/4/2005,97.98,33.96,37.75,228.81,2.7,0.44,56.79,37.85,0.0,21.67,0.0,-1.4210250110177478
31/5/2005,98.16,31.23,55.81,210.12,2.43,0.44,59.76,37.71,47.46,21.56,47.45999999999989,-1.2470973591020713
30/6/2005,98.31,28.56,70.56,219.69,2.22,0.45,56.48,37.28,142.38,20.52,189.8399999999999,-0.7253144033550403
31/7/2005,98.46,26.7,79.38,228.12,1.8,0.49,75.63,37.31,221.48,19.29,411.3199999999999,0.0863479722514524
31/8/2005,98.39,26.18,83.31,235.88,1.64,0.55,73.23,37.45,174.02,18.34,585.3399999999999,0.7240826959422682
30/9/2005,98.38,26.99,79.81,195.75,1.34,0.59,57.5,36.71,142.38,20.83,727.7199999999999,1.2458656516892992
31/10/2005,98.34,27.55,66.5,155.81,1.61,0.56,42.41,34.59,31.64,21.3,759.3599999999999,1.361817419633084
30/11/2005,98.26,26.84,37.62,74.56,1.84,0.51,24.99,31.81,0.0,20.42,711.8999999999999,1.1878897677174067
31/12/2005,98.21,26.07,27.38,52.69,2.33,0.48,16.49,30.24,0.0,21.1,569.5199999999999,0.6661068119703757
31/1/2006,98.14,27.85,24.44,49.94,2.28,0.46,27.67,31.28,0.0,20.16,348.0399999999999,-0.14555556363611685
28/2/2006,98.07,30.12,19.0,23.12,2.54,0.45,33.04,34.03,0.0,21.61,174.01999999999987,-0.7832902873269326
31/3/2006,98.09,31.62,18.0,68.69,2.07,0.45,46.27,36.61,0.0,21.32,31.639999999999887,-1.3050732430739636
30/4/2006,97.96,32.39,27.81,130.25,2.32,0.44,48.91,37.84,10.55,22.2,10.549999999999887,-1.3823622059669602
31/5/2006,98.2,30.87,58.0,216.25,2.68,0.45,68.33,37.72,52.73,20.65,63.27999999999989,-1.189121475130179
30/6/2006,98.3,29.65,63.25,220.06,2.5,0.45,54.99,37.29,58.01,20.0,121.28999999999988,-0.9765310181637141
31/7/2006,98.4,27.98,72.94,224.06,1.99,0.47,63.91,37.31,205.66,19.82,326.9499999999999,-0.22284452652911377
31/8/2006,98.37,25.81,85.06,225.75,1.44,0.54,73.63,37.45,253.12,17.56,580.0699999999999,0.7047696170211638
30/9/2006,98.41,25.96,83.88,212.75,1.43,0.61,68.29,36.72,189.84,17.97,769.9099999999999,1.4004802246838715
31/10/2006,98.27,27.44,74.75,197.56,1.36,0.61,46.77,34.6,68.55,21.91,827.91,1.6130340344417577
30/11/2006,98.34,25.23,43.44,73.06,2.02,0.55,20.4,31.83,0.0,20.96,775.18,1.4197933036049764
31/12/2006,98.5,22.42,34.38,65.0,2.32,0.51,16.47,30.24,0.0,19.24,717.17,1.2072028466385114
31/1/2007,98.54,21.81,27.44,62.19,2.92,0.48,16.88,31.26,0.0,18.1,511.5099999999999,0.45351635500391085
28/2/2007,98.26,27.11,18.75,56.56,2.53,0.46,23.66,34.0,0.0,21.47,258.3899999999999,-0.4740977885463665
31/3/2007,98.06,30.51,20.12,72.19,2.62,0.45,48.16,36.6,0.0,21.04,68.54999999999988,-1.1698083962090744
30/4/2007,97.97,32.29,50.12,235.75,2.84,0.45,67.84,37.84,21.09,20.38,21.089999999999886,-1.3437360481247516
31/5/2007,98.14,30.5,64.06,217.81,2.38,0.45,64.62,37.72,89.65,20.46,110.7399999999999,-1.015193823214502
30/6/2007,98.32,27.87,73.94,215.19,2.46,0.48,48.16,37.28,131.84,21.25,242.5799999999999,-0.5320370253096798
31/7/2007,98.38,26.99,76.56,232.75,2.06,0.48,67.03,37.3,179.3,18.55,421.8799999999999,0.1250474245108192
31/8/2007,98.33,25.5,85.38,237.06,1.66,0.59,77.32,37.45,321.68,19.36,743.56,1.3039148300783496
30/9/2007,98.41,26.34,82.31,206.0,1.34,0.66,60.84,36.73,100.2,20.07,843.76,1.671119860039387
31/10/2007,98.27,27.12,73.69,193.25,1.39,0.61,38.77,34.62,5.27,21.51,827.9399999999999,1.6131439760674946
30/11/2007,98.22,26.63,51.62,93.44,1.59,0.55,23.2,31.85,0.0,20.13,738.29,1.2846017511572452
31/12/2007,98.34,24.49,37.5,67.31,2.07,0.51,25.52,30.25,0.0,18.94,606.4499999999999,0.8014449532524229
31/1/2008,98.44,22.13,26.75,46.69,3.1,0.48,20.16,31.24,0.0,20.18,427.15,0.14436050343192403
29/2/2008,98.39,25.36,19.38,64.88,3.13,0.46,15.53,34.02,0.0,19.98,105.46999999999989,-1.0345069021356064
31/3/2008,97.99,30.89,23.19,59.19,2.34,0.45,43.3,36.64,0.0,22.46,5.269999999999886,-1.4017119320966438
30/4/2008,97.93,32.17,32.5,142.5,2.31,0.45,54.6,37.85,10.55,21.61,10.549999999999887,-1.3823622059669602
31/5/2008,98.07,32.14,49.19,215.31,2.59,0.45,70.61,37.7,21.09,21.16,31.639999999999887,-1.3050732430739636
30/6/2008,98.25,30.05,60.88,205.5,2.4,0.45,61.66,37.27,110.74,21.76,142.37999999999988,-0.8992420552707173
31/7/2008,98.41,26.83,76.12,225.12,2.02,0.48,71.84,37.3,116.02,18.32,258.39999999999986,-0.4740611413377876
31/8/2008,98.3,25.99,81.38,216.75,1.63,0.5,80.95,37.44,237.3,18.14,495.6999999999999,0.39557711824059744
30/9/2008,98.38,26.05,83.5,196.19,1.32,0.59,72.07,36.69,179.3,18.85,674.9999999999999,1.0526615680610967
31/10/2008,98.33,26.94,69.81,137.06,1.48,0.58,38.38,34.55,36.91,20.75,701.3599999999999,1.1492636098751978
30/11/2008,98.28,26.44,41.38,79.88,1.86,0.52,23.4,31.79,0.0,21.21,680.2699999999999,1.071974646982201
31/12/2008,98.27,25.67,34.44,69.56,2.27,0.49,19.37,30.24,0.0,20.21,569.5299999999999,0.6661434591789546
31/1/2009,98.29,26.43,25.88,41.44,2.26,0.47,39.11,31.3,0.0,19.82,453.5099999999999,0.24096254524602492
28/2/2009,98.09,29.3,25.5,91.44,2.29,0.45,45.51,34.05,0.0,19.6,216.2099999999999,-0.62867571433236
31/3/2009,97.98,31.54,23.88,102.31,2.48,0.45,56.9,36.63,0.0,20.43,36.90999999999988,-1.2857601641528593
30/4/2009,98.03,32.85,44.06,234.0,2.85,0.45,61.0,37.84,0.0,22.81,0.0,-1.4210250110177478
31/5/2009,98.11,31.78,53.06,205.06,2.63,0.44,63.74,37.71,15.82,21.42,15.819999999999887,-1.363049127045856
30/6/2009,98.33,29.42,65.0,212.5,2.41,0.45,65.16,37.28,131.84,20.27,147.65999999999988,-0.8798923291410339
31/7/2009,98.41,27.05,77.62,226.12,2.01,0.48,69.59,37.31,168.75,19.74,316.40999999999985,-0.26147068437132276
31/8/2009,98.38,25.98,84.19,213.0,1.38,0.55,76.38,37.45,247.85,17.96,564.2599999999999,0.6468303802578502
30/9/2009,98.45,26.19,84.19,202.81,1.28,0.62,66.25,36.71,142.38,19.14,706.6399999999999,1.1686133360048812
31/10/2009,98.27,27.06,77.94,206.38,1.62,0.59,51.1,34.57,68.55,20.69,775.1899999999998,1.4198299508135548
30/11/2009,98.32,25.63,55.06,81.44,1.88,0.55,26.73,31.8,0.0,20.32,759.3699999999998,1.3618540668416623
31/12/2009,98.39,24.66,37.12,75.81,2.16,0.51,13.45,30.24,0.0,21.15,627.5299999999999,0.8786972689368405
31/1/2010,98.37,25.03,24.75,54.81,2.34,0.48,17.47,31.28,0.0,22.11,458.7799999999999,0.2602756241671295
28/2/2010,98.17,29.75,24.19,73.69,2.21,0.46,18.63,34.03,0.0,22.54,210.9299999999999,-0.6480254404620435
31/3/2010,98.18,30.92,25.06,93.19,2.8,0.45,45.33,36.62,0.0,19.96,68.54999999999988,-1.1698083962090744
30/4/2010,98.02,32.9,43.0,214.44,2.6,0.45,68.71,37.85,5.27,20.1,5.269999999999886,-1.4017119320966438
31/5/2010,98.15,30.24,66.94,217.56,2.6,0.46,69.27,37.72,94.92,20.62,100.18999999999988,-1.0538566282652897
30/6/2010,98.39,28.3,73.75,212.56,2.21,0.48,63.04,37.29,147.66,20.22,247.84999999999988,-0.5127239463885754
31/7/2010,98.38,26.58,79.25,228.75,2.15,0.49,74.59,37.31,147.66,18.15,395.5099999999999,0.028408735488138995
31/8/2010,98.37,25.85,85.25,232.56,1.59,0.55,80.8,37.45,268.95,17.16,664.4599999999998,1.0140354102188873
30/9/2010,98.34,25.73,84.62,207.06,1.36,0.64,72.04,36.72,189.84,19.36,854.2999999999998,1.7097460178815955
31/10/2010,98.27,26.56,81.38,207.5,1.54,0.65,56.3,34.6,110.74,20.05,959.7699999999999,2.0962641267637374
30/11/2010,98.19,26.79,59.62,102.69,1.42,0.6,30.8,31.83,0.0,20.17,864.8499999999999,1.7484088229323835
31/12/2010,98.26,23.58,41.0,74.94,2.01,0.54,10.55,30.25,0.0,20.98,717.1899999999998,1.207276141055669
31/1/2011,98.27,23.05,34.69,74.94,2.59,0.51,14.34,31.26,0.0,20.33,569.5299999999999,0.6661434591789546
28/2/2011,98.11,29.05,36.31,70.69,2.34,0.48,44.73,34.01,0.0,19.51,300.57999999999987,-0.319483215551794
31/3/2011,98.01,31.3,36.56,120.94,2.22,0.46,53.75,36.61,0.0,22.5,110.73999999999988,-1.015193823214502
30/4/2011,97.97,32.15,38.25,210.75,2.53,0.45,64.44,37.86,0.0,22.12,0.0,-1.4210250110177478
31/5/2011,98.14,30.34,62.81,218.62,2.58,0.45,72.98,37.74,52.73,21.07,52.72999999999988,-1.2277842801809666
30/6/2011,98.31,29.09,66.5,218.38,2.37,0.45,62.23,37.3,47.46,19.98,100.18999999999988,-1.0538566282652897
31/7/2011,98.35,27.44,74.5,217.56,1.91,0.47,61.09,37.31,168.75,19.86,268.9399999999999,-0.4354349834955786
31/8/2011,98.39,25.98,82.0,215.88,1.64,0.52,78.59,37.46,226.76,18.09,495.6999999999999,0.39557711824059744
30/9/2011,98.42,26.65,78.75,194.94,1.48,0.55,68.53,36.74,137.11,19.17,632.81,0.8980469950665243
31/10/2011,98.19,27.94,67.38,158.81,1.59,0.53,42.81,34.63,42.19,20.91,674.9999999999999,1.0526615680610967
30/11/2011,98.27,26.96,34.94,92.94,1.87,0.49,16.77,31.86,0.0,22.26,622.2699999999999,0.8594208372243151
31/12/2011,98.44,23.62,25.06,60.94,2.48,0.47,15.86,30.26,0.0,20.07,574.81,0.6854931853086383
31/1/2012,98.39,24.98,22.5,50.94,2.66,0.45,13.44,31.26,0.0,20.4,406.0599999999999,0.0670715405389269
29/2/2012,98.09,29.03,23.19,61.5,2.44,0.45,28.67,34.05,5.27,19.86,184.5699999999999,-0.7446274822761446
31/3/2012,98.16,30.26,18.94,81.94,2.82,0.44,43.26,36.67,0.0,21.2,47.45999999999988,-1.2470973591020713
30/4/2012,98.01,32.33,46.19,224.5,3.05,0.44,66.59,37.87,10.55,21.6,15.819999999999887,-1.363049127045856
31/5/2012,98.24,29.34,66.19,215.81,2.64,0.45,68.95,37.72,94.92,20.02,110.7399999999999,-1.015193823214502
30/6/2012,98.39,28.05,71.25,222.56,2.06,0.47,58.91,37.29,137.11,19.65,247.8499999999999,-0.5127239463885753
31/7/2012,98.39,26.23,80.94,229.69,1.62,0.52,73.5,37.32,195.12,17.49,442.9699999999999,0.20233638740381613
31/8/2012,98.45,25.6,84.12,228.31,1.56,0.58,73.99,37.47,274.22,17.23,711.92,1.187963062134565
30/9/2012,98.46,25.83,84.12,234.0,1.48,0.65,68.4,36.72,137.11,20.29,849.03,1.6904329389604915
31/10/2012,98.29,27.3,75.81,193.56,1.38,0.62,49.8,34.57,26.37,21.22,864.8499999999999,1.7484088229323835
30/11/2012,98.26,27.43,55.12,119.25,1.66,0.55,23.71,31.8,0.0,21.04,769.93,1.4005535191010297
31/12/2012,98.36,24.22,41.56,80.06,2.27,0.51,20.77,30.26,0.0,20.34,632.8199999999999,0.8980836422751032
31/1/2013,98.41,25.6,31.5,55.81,2.38,0.48,20.68,31.31,0.0,20.18,437.69999999999993,0.18302330848271173
28/2/2013,98.18,28.44,27.75,74.56,2.36,0.46,31.9,34.07,0.0,20.92,163.4799999999999,-0.8219164451691414
31/3/2013,98.03,33.16,40.69,214.5,2.41,0.45,53.86,36.65,0.0,21.26,26.369999999999887,-1.324386321995068
30/4/2013,98.11,32.01,52.25,216.0,2.63,0.45,62.96,37.86,15.82,21.68,15.819999999999887,-1.363049127045856
31/5/2013,98.22,31.19,57.75,216.75,2.57,0.45,60.78,37.73,42.19,21.98,58.009999999999884,-1.2084345540512833
30/6/2013,98.33,28.76,69.19,216.81,2.34,0.45,56.57,37.3,121.29,20.32,179.2999999999999,-0.7639405611972492
31/7/2013,98.45,26.64,77.81,226.0,1.72,0.49,64.27,37.33,110.74,19.96,290.03999999999985,-0.35810937339400295
31/8/2013,98.38,25.82,82.19,228.5,1.52,0.52,76.01,37.47,189.84,17.69,479.8799999999999,0.33760123426870514
30/9/2013,98.41,26.65,79.38,206.12,1.27,0.54,57.86,36.72,94.92,19.68,574.7999999999998,0.685456538100059
31/10/2013,98.34,28.18,57.44,107.19,1.59,0.52,35.85,34.58,26.37,21.58,585.3499999999998,0.7241193431508467
30/11/2013,98.17,28.57,33.38,73.56,1.88,0.48,24.11,31.81,0.0,21.16,543.1599999999999,0.5695047701562743
31/12/2013,98.37,26.27,24.69,52.0,2.55,0.46,20.76,30.25,0.0,19.82,421.8699999999999,0.1250107773022403
31/1/2014,98.33,26.55,21.75,61.56,2.57,0.45,28.41,31.29,0.0,19.92,311.1299999999999,-0.2808204105010061
28/2/2014,98.22,28.46,15.88,53.44,3.14,0.45,21.54,34.03,0.0,21.61,121.28999999999989,-0.976531018163714
31/3/2014,98.08,31.65,25.12,12.81,2.31,0.44,52.4,36.64,0.0,22.56,26.369999999999887,-1.324386321995068
30/4/2014,98.08,32.69,47.19,212.25,2.56,0.44,67.38,37.86,52.73,21.25,52.72999999999988,-1.2277842801809666
31/5/2014,98.16,31.03,58.0,194.06,2.37,0.45,64.66,37.73,58.01,20.97,110.73999999999988,-1.015193823214502
30/6/2014,98.31,30.23,61.75,211.31,2.3,0.45,58.38,37.3,79.1,20.23,189.83999999999986,-0.7253144033550404
31/7/2014,98.48,28.76,66.69,217.38,2.03,0.45,60.8,37.32,89.65,20.01,279.4899999999999,-0.3967721784447907
31/8/2014,98.43,26.22,81.12,222.56,1.66,0.49,69.34,37.47,216.21,18.12,495.6999999999999,0.39557711824059744
30/9/2014,98.44,25.9,82.69,195.19,1.43,0.55,61.01,36.73,195.12,19.02,690.8199999999999,1.1106374520329891
31/10/2014,98.34,28.08,66.31,150.5,1.66,0.55,41.28,34.6,21.09,21.59,659.1799999999998,0.9946856840892041
30/11/2014,98.3,28.06,43.5,115.88,1.85,0.5,23.79,31.84,0.0,21.02,601.1699999999998,0.7820952271227393
31/12/2014,98.45,25.41,26.75,64.25,2.31,0.48,11.23,30.26,0.0,19.99,522.0699999999998,0.49221580726327746
31/1/2015,98.58,23.5,20.19,57.94,2.9,0.46,14.25,31.28,0.0,19.35,432.41999999999985,0.163673582353028
28/2/2015,98.22,29.26,22.44,53.75,2.45,0.45,29.82,34.04,0.0,21.91,216.2099999999999,-0.62867571433236
31/3/2015,98.14,30.93,25.44,55.88,2.52,0.45,50.05,36.63,5.27,20.27,26.359999999999886,-1.3244229692036469
30/4/2015,98.19,32.13,24.44,97.62,2.43,0.44,39.23,37.87,0.0,22.02,5.269999999999886,-1.4017119320966438
31/5/2015,98.18,32.49,48.94,207.94,2.86,0.44,58.53,37.75,31.64,21.31,36.90999999999988,-1.2857601641528593
30/6/2015,98.35,31.38,54.19,211.75,2.89,0.43,50.58,37.3,21.09,21.18,57.999999999999886,-1.2084712012598624
31/7/2015,98.41,28.62,68.0,218.38,2.05,0.45,61.96,37.33,110.74,19.19,168.7399999999999,-0.802640013456616
31/8/2015,98.42,26.01,84.88,214.88,1.45,0.51,79.16,37.46,232.03,17.59,400.76999999999987,0.04768516720066448
30/9/2015,98.41,26.6,83.12,188.94,1.28,0.62,58.43,36.74,253.12,19.58,648.6199999999999,0.9559862318298374
31/10/2015,98.35,28.24,72.56,209.94,1.32,0.61,45.77,34.63,42.19,20.79,690.81,1.1106008048244103
30/11/2015,98.4,26.1,47.25,68.0,1.95,0.55,15.98,31.86,0.0,21.02,659.1699999999998,0.9946490368806251
31/12/2015,98.75,21.06,36.25,62.0,3.08,0.51,19.83,30.26,0.0,17.49,638.0799999999999,0.9173600739876286
31/1/2016,98.61,22.9,24.81,60.69,3.15,0.48,27.7,31.26,0.0,18.77,527.3399999999999,0.5115288861843823
29/2/2016,98.37,26.59,19.12,60.06,2.7,0.46,15.73,34.05,0.0,19.79,295.3099999999999,-0.3387962944728984
31/3/2016,98.15,32.8,28.38,319.69,2.09,0.45,59.93,36.67,5.27,20.5,47.45999999999988,-1.2470973591020713
30/4/2016,98.05,33.7,46.94,221.31,2.71,0.45,53.52,37.86,21.09,22.18,26.359999999999886,-1.3244229692036469
31/5/2016,98.25,32.56,52.88,212.62,3.05,0.45,57.54,37.72,26.37,21.64,52.72999999999989,-1.2277842801809666
30/6/2016,98.43,30.04,61.12,211.94,2.45,0.45,63.2,37.29,52.73,18.3,105.45999999999988,-1.0345435493441855
31/7/2016,98.42,27.29,76.0,214.19,1.84,0.47,68.58,37.32,147.66,18.91,253.1199999999999,-0.4934108674674709
31/8/2016,98.43,26.58,80.06,216.62,1.49,0.52,73.43,37.45,179.3,17.32,432.41999999999985,0.163673582353028
30/9/2016,98.45,26.5,81.12,194.31,1.26,0.56,63.52,36.7,152.93,19.25,580.0799999999999,0.7048062642297427
31/10/2016,98.26,28.89,59.88,145.88,1.68,0.53,28.27,34.56,5.27,21.32,564.2599999999999,0.6468303802578502
30/11/2016,98.27,28.48,41.5,88.44,1.9,0.49,30.34,31.79,0.0,20.16,537.8899999999999,0.55019169123517
31/12/2016,98.34,27.1,30.88,76.5,2.38,0.47,22.16,30.24,0.0,19.63,485.1599999999999,0.35695096039838864
31/1/2017,98.34,26.9,21.62,48.62,2.54,0.45,19.74,31.29,0.0,20.41,337.4999999999999,-0.18418172147832584
28/2/2017,98.32,27.66,13.81,67.44,3.2,0.45,20.24,34.06,0.0,21.43,158.19999999999987,-0.841266171298825
31/3/2017,98.08,31.4,16.81,73.5,2.39,0.44,28.86,36.64,0.0,24.38,5.2699999999998575,-1.4017119320966438
30/4/2017,98.03,33.37,38.19,194.81,2.66,0.44,54.88,37.85,26.37,21.46,26.36999999999986,-1.3243863219950682
31/5/2017,98.2,31.33,57.94,207.38,2.92,0.44,65.62,37.72,47.46,20.37,73.82999999999986,-1.150458670079391
30/6/2017,98.34,28.63,71.25,210.94,2.1,0.46,60.1,37.29,131.84,19.73,205.66999999999985,-0.6673018721745692
31/7/2017,98.49,26.89,78.5,223.0,1.73,0.5,64.25,37.31,158.2,19.85,363.8699999999999,-0.08754303245564563
31/8/2017,98.4,26.06,83.38,215.25,1.62,0.55,74.45,37.45,263.67,17.27,627.5399999999998,0.8787339161454194
30/9/2017,98.41,26.47,82.5,213.06,1.36,0.61,58.61,36.7,105.47,19.85,733.0099999999999,1.2652520250275614
31/10/2017,98.35,26.73,64.81,135.38,1.47,0.59,34.7,34.58,47.46,22.22,754.0999999999998,1.3425409879205579
30/11/2017,98.32,26.36,45.0,93.69,1.77,0.53,30.59,31.8,0.0,20.8,706.6399999999998,1.1686133360048807
31/12/2017,98.39,25.08,37.56,66.38,2.23,0.49,29.44,30.24,0.0,17.9,574.7999999999997,0.6854565381000586
31/1/2018,98.47,22.8,24.94,71.38,2.7,0.48,23.0,31.28,0.0,19.26,416.59999999999985,0.1056976983811357
28/2/2018,98.12,28.87,28.0,56.25,2.38,0.46,32.66,34.03,0.0,20.85,152.92999999999984,-0.8605792502199295
31/3/2018,98.09,31.94,32.44,112.12,2.45,0.45,53.57,36.62,10.55,22.49,58.009999999999835,-1.2084345540512835
30/4/2018,98.01,33.82,39.94,217.0,2.66,0.45,61.12,37.85,0.0,22.36,10.54999999999983,-1.3823622059669605
31/5/2018,98.16,31.57,56.44,219.81,3.06,0.44,77.95,37.72,47.46,21.65,58.009999999999835,-1.2084345540512835
30/6/2018,98.38,28.23,72.88,214.0,2.38,0.46,66.3,37.29,126.56,19.46,184.56999999999982,-0.744627482276145
31/7/2018,98.47,26.51,80.44,208.94,1.71,0.51,70.67,37.31,179.3,19.21,363.86999999999983,-0.08754303245564583
31/8/2018,98.45,25.73,84.5,228.69,1.68,0.57,80.3,37.45,247.85,17.16,611.7199999999998,0.8207580321735269
30/9/2018,98.33,26.16,84.06,176.56,1.3,0.63,63.93,36.71,142.38,18.64,743.5499999999998,1.30387818286977
31/10/2018,98.32,26.88,77.0,195.62,1.36,0.63,54.7,34.59,58.01,21.4,801.5599999999998,1.516468639836235
30/11/2018,98.3,26.06,52.69,99.69,1.71,0.57,34.63,31.82,0.0,21.47,754.0999999999998,1.3425409879205579
31/12/2018,98.52,23.44,39.81,68.81,2.46,0.52,15.38,30.25,0.0,20.0,627.5399999999997,0.8787339161454191
31/1/2019,98.44,25.1,27.38,59.56,2.23,0.49,18.3,31.27,0.0,21.4,448.23999999999984,0.22164946632492033
28/2/2019,98.34,27.25,22.19,65.0,2.48,0.47,26.17,34.01,0.0,21.93,200.38999999999982,-0.6866515983042526
31/3/2019,98.18,31.66,27.44,84.62,2.22,0.45,58.05,36.61,0.0,21.96,58.00999999999983,-1.2084345540512835
30/4/2019,98.05,33.21,41.56,222.88,2.48,0.45,79.27,37.84,21.09,22.1,21.08999999999983,-1.3437360481247518
31/5/2019,98.18,29.87,64.94,217.44,2.68,0.45,80.64,37.72,73.83,20.85,94.91999999999983,-1.0731697071863944
30/6/2019,98.4,28.96,69.69,210.25,2.42,0.47,62.41,37.29,105.47,21.38,200.38999999999982,-0.6866515983042526
31/7/2019,98.41,27.08,77.56,222.62,1.79,0.48,73.74,37.3,142.38,18.66,342.7699999999998,-0.16486864255722167
31/8/2019,98.48,26.02,82.44,225.88,1.76,0.52,74.99,37.45,210.94,17.91,553.7099999999998,0.6081675752070621
30/9/2019,98.41,26.57,83.0,189.62,1.28,0.59,68.2,36.72,142.38,19.59,696.0899999999998,1.1299505309540931
31/10/2019,98.27,26.51,81.19,147.69,1.39,0.58,69.9,34.61,47.46,18.79,722.4599999999998,1.2265892199767734
30/11/2019,98.24,27.72,51.0,93.0,1.65,0.54,26.91,31.84,0.0,21.95,648.6299999999999,0.9560228790384163
31/12/2019,98.43,23.48,36.5,73.38,2.46,0.5,16.07,30.25,0.0,21.34,543.1599999999999,0.5695047701562743
31/1/2020,98.53,23.69,31.25,67.81,2.94,0.48,21.05,31.25,0.0,19.72,400.7799999999998,0.04772181440924318
29/2/2020,98.43,25.97,20.56,66.0,3.16,0.46,13.88,34.04,0.0,21.34,189.83999999999983,-0.7253144033550405
31/3/2020,98.12,31.18,38.12,143.0,2.25,0.46,60.8,36.66,79.1,22.38,126.55999999999983,-0.9572179392426098
30/4/2020,98.16,32.05,50.62,201.31,3.03,0.45,64.66,37.86,15.82,22.24,94.91999999999982,-1.0731697071863944
31/5/2020,98.26,32.06,54.19,203.94,3.03,0.45,67.6,37.72,42.19,22.16,137.10999999999981,-0.918555134191822
30/6/2020,98.36,29.26,67.25,211.0,2.53,0.45,72.26,37.29,47.46,19.95,184.56999999999982,-0.744627482276145
31/7/2020,98.32,27.12,76.0,215.0,1.95,0.48,69.73,37.32,147.66,18.31,332.2299999999998,-0.20349480039943066
31/8/2020,98.34,25.91,83.38,230.69,2.13,0.53,76.24,37.45,226.76,17.1,558.9899999999998,0.6275173013367454
30/9/2020,98.36,26.03,83.69,199.12,1.56,0.59,71.52,36.69,179.3,18.22,659.1899999999998,0.994722331297783
31/10/2020,98.38,26.4,72.88,107.31,1.55,0.59,35.73,34.55,68.55,21.56,711.9199999999998,1.1879630621345645
30/11/2020,98.41,25.9,54.56,75.12,2.28,0.53,16.78,31.78,0.0,21.56,669.7299999999998,1.0333484891399918
31/12/2020,98.36,25.93,43.25,81.56,2.17,0.5,17.98,30.25,0.0,20.83,622.2699999999998,0.8594208372243146
31/1/2021,98.35,25.21,31.31,73.12,2.75,0.48,12.78,31.31,0.0,22.25,474.6099999999998,0.31828815534760035
28/2/2021,98.33,26.51,22.12,73.31,2.95,0.46,14.26,34.07,0.0,22.23,247.84999999999985,-0.5127239463885755
31/3/2021,98.08,30.95,33.06,109.81,2.82,0.45,54.14,36.65,5.27,21.36,73.81999999999982,-1.1504953172879702
30/4/2021,98.02,33.04,37.25,185.62,2.91,0.45,54.44,37.86,5.2,24.48,10.469999999999828,-1.3826553836355924
31/5/2021,98.13,33.58,46.94,203.38,2.98,0.44,78.76,37.72,19.91,22.93,30.37999999999983,-1.309690791354911
30/6/2021,98.34,29.37,65.31,200.25,2.59,0.45,71.3,37.29,93.91,20.89,124.28999999999982,-0.9655368555900304
31/7/2021,98.45,27.6,73.56,222.88,2.3,0.46,80.2,37.32,159.41,17.95,283.6999999999998,-0.38134370363305475
31/8/2021,98.43,25.87,84.56,225.75,1.56,0.54,79.4,37.45,265.57,17.32,549.2699999999998,0.5918962145980099
30/9/2021,98.41,26.28,82.69,201.69,1.36,0.61,63.72,36.71,170.59,18.96,714.5899999999998,1.197747866825143
31/10/2021,98.29,27.87,69.75,126.12,1.38,0.59,39.91,34.57,28.64,22.29,738.0299999999997,1.2836489237341917
30/11/2021,98.26,27.64,51.56,88.94,1.76,0.53,30.1,31.81,0.18,22.01,718.2999999999998,1.2113439812079319
31/12/2021,98.41,24.12,40.5,67.44,2.84,0.49,22.56,30.25,0.0,20.07,624.3899999999999,0.8671900454430516
