epoch,loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0,0.3448047935962677,0.5872008204460144,0.3816281259059906,0.6177605986595154
1,0.3524395525455475,0.5936661958694458,0.3804445266723633,0.6168018579483032
2,0.351177841424942,0.5926026105880737,0.37932053208351135,0.6158900260925293
3,0.3499754071235657,0.5915871858596802,0.37825337052345276,0.6150230765342712
4,0.3488307297229767,0.590618908405304,0.3772425949573517,0.61420077085495
5,0.3477436900138855,0.5896979570388794,0.37628787755966187,0.6134231090545654
6,0.3467140197753906,0.5888242721557617,0.37538862228393555,0.6126896739006042
7,0.34574106335639954,0.5879974961280823,0.37454360723495483,0.6119996905326843
8,0.3448236882686615,0.5872169137001038,0.3737514615058899,0.6113521456718445
9,0.3439604640007019,0.5864814519882202,0.373010516166687,0.6107458472251892
10,0.34314975142478943,0.5857898592948914,0.3723188042640686,0.6101793050765991
11,0.3423895537853241,0.5851406455039978,0.3716742694377899,0.6096509695053101
12,0.34167787432670593,0.5845322012901306,0.3710748851299286,0.6091591715812683
13,0.3410126566886902,0.5839629173278809,0.37051844596862793,0.6087022423744202
14,0.34039175510406494,0.5834310054779053,0.3700028359889984,0.6082785725593567
15,0.3398130238056183,0.5829348564147949,0.3695259690284729,0.6078864932060242
16,0.3392743766307831,0.5824726223945618,0.3690856397151947,0.6075242161750793
17,0.3387737572193146,0.5820427536964417,0.36867979168891907,0.6071900725364685
18,0.33830899000167847,0.5816433429718018,0.36830654740333557,0.606882631778717
19,0.3378782570362091,0.5812729597091675,0.36796385049819946,0.6066002249717712
20,0.33747944235801697,0.5809298157691956,0.36764979362487793,0.6063413023948669
21,0.3371107578277588,0.5806124210357666,0.3673626482486725,0.6061044931411743
22,0.3367704153060913,0.5803192257881165,0.3671005368232727,0.6058882474899292
23,0.33645662665367126,0.5800487995147705,0.36686182022094727,0.6056911945343018
24,0.33616766333580017,0.5797996520996094,0.36664488911628723,0.6055120825767517
