DATE,SPI6(t),PS(t-1),T2M(t),RH2M(t-2),WS2M(t-1),GWETPROF(t),PRECTOTCORR_SUM(t-3),SPI6(t-1),WD2M(t-3)
1985-07-31,-0.1584951597273937,0.29545454545456096,-0.31689088191330317,0.15243902439024382,0.14932126696832615,-0.5897435897435899,-0.9499857779463354,-0.8926367230821086,0.25103402019599796
1985-08-31,0.7061707717602136,0.36363636363637397,-0.3497757847533629,0.46980255516840885,-0.42081447963800866,-0.12820512820512864,-0.7750071110268323,-0.1584951597273937,0.46998546782427253
1985-09-30,1.2608761333678848,0.29545454545456096,-0.3348281016442449,0.8403019744483156,-0.6018099547511309,0.1794871794871793,-0.47501659239594196,0.7061707717602136,0.39262957856690384
1985-10-31,1.2771800779059357,0.13636363636362603,-0.2272047832585944,0.9419279907084781,-0.7828054298642533,0.07692307692307665,0.12496444486583869,1.2608761333678848,0.42154488206580454
1985-11-30,1.1303517652349926,0.02272727272728048,-0.19581464872944698,0.923635307781649,-0.8190045248868776,-0.2307692307692304,0.32497392623494825,1.2771800779059357,0.46111711443156844
1985-12-31,0.7877523690027922,-0.022727272727252057,-0.6098654708520179,0.5752032520325203,-0.6018099547511309,-0.4871794871794872,-0.1499952593154451,1.1303517652349926,0.4341394343630063
1986-01-31,0.0536108056480771,0.09090909090909349,-0.5336322869955152,0.10685249709639932,-0.11312217194570096,-0.6923076923076921,-0.9250023703422774,0.7877523690027922,-0.18910459440324923
1986-02-28,-0.8110551258395303,0.1590909090909065,0.20627802690582975,-0.3376887340301975,-0.23076923076923062,-0.7948717948717947,-1.0,0.0536108056480771,-0.3395685061668592
1986-03-31,-1.3331216610949377,-0.3409090909090935,0.4663677130044839,-0.6024970963995355,-0.18552036199095,-0.8974358974358974,-1.0,-0.8110551258395303,-0.7610761262436189
1986-04-30,-1.3004828347426731,-0.4090909090909065,0.6263079222720478,-0.5029036004645762,0.14932126696832615,-0.8974358974358974,-1.0,-1.3331216610949377,-0.7186719827104371
1986-05-31,-1.023130153938838,-0.704545454545439,0.35426008968609857,-0.27961672473867605,0.4389140271493215,-0.8974358974358974,-1.0,-1.3004828347426731,-0.44017587658829227
1986-06-30,-0.6805307577066376,-0.22727272727271952,0.2002989536621831,0.04181184668989535,0.17647058823529438,-0.7948717948717947,-0.9499857779463354,-1.023130153938838,0.3381525505831502
1986-07-31,0.0536108056480771,0.04545454545456096,-0.23766816143497715,0.25029036004645766,0.24886877828054343,-0.5897435897435899,-0.8749881482886128,-0.6805307577066376,0.49651600402429485
1986-08-31,0.6246201117937988,0.5227272727272521,-0.2675635276532131,0.38472706155632963,-0.2669683257918549,-0.33333333333333304,-0.5749976296577226,0.0536108056480771,0.4667064127883147
1986-09-30,1.391400501500777,0.318181818181813,-0.2959641255605381,0.7729384436701512,-0.683257918552036,0.02564102564102555,-0.47501659239594196,0.6246201117937988,0.45224876103886436
1986-10-31,1.5708676405239843,0.36363636363637397,-0.17787742899850523,0.8365272938443669,-0.6923076923076921,0.02564102564102555,0.12496444486583869,1.391400501500777,0.5207362969035287
1986-11-30,1.2935149597201483,0.22727272727271952,-0.3019431988041852,0.900116144018583,-0.7737556561085972,-0.1794871794871793,-0.12501185171138718,1.5708676405239843,0.4685695122405633
1986-12-31,0.950915563487948,0.04545454545456096,-0.739910313901345,0.5569105691056913,-0.5656108597285066,-0.4358974358974357,0.2249928889731676,1.2935149597201483,0.40984461750568246
1987-01-31,0.2167740001332334,0.4999999999999716,-0.36023916292974567,0.15795586527293848,0.004524886877828482,-0.5897435897435899,-0.5999810372617806,0.950915563487948,0.16212691433468707
1987-02-28,-0.3542353060124878,0.318181818181813,0.11509715994020908,-0.27584204413472735,-0.07692307692307643,-0.7435897435897436,-1.0,0.2167740001332334,-0.5799083355069493
1987-03-31,-1.1536545220717305,-0.06818181818184144,0.3901345291479821,-0.4663182346109176,-0.2398190045248867,-0.8461538461538463,-1.0,-0.3542353060124878,-0.6679211536311809
1987-04-30,-1.3983993137994657,-0.431818181818187,0.6412556053811658,-0.6716027874564462,0.10407239819004532,-0.8974358974358974,-1.0,-1.1536545220717305,-0.5430934903305138
1987-05-31,-1.3494565429091512,-0.36363636363637397,0.8729446935724958,-0.500871080139373,0.06787330316742102,-0.9487179487179489,-1.0,-1.3983993137994657,-0.557998285948504
1987-06-30,-1.023161091215001,-0.5909090909090651,0.23318385650224194,-0.6007549361207899,0.28506787330316774,-0.8974358974358974,-1.0,-1.3494565429091512,0.08246078175653015
1987-07-31,-0.5500373268499084,0.22727272727271952,0.03139013452914874,-0.2195121951219512,-0.013574660633484115,-0.7435897435897436,-0.975016592395942,-1.023161091215001,-0.23426612512575928
1987-08-31,0.1514963474287058,0.04545454545456096,-0.14200298953662127,0.3882113821138211,-0.2398190045248867,-0.5897435897435899,-0.9250023703422774,-0.5500373268499084,0.3321161083578641
1987-09-30,0.7062017090363768,0.09090909090909349,-0.1509715994020926,0.6024970963995351,-0.4479638009049771,-0.33333333333333304,-0.5,0.1514963474287058,0.407534374184894
1987-10-31,0.8204221326312193,0.20454545454543904,-0.07025411061285514,0.8019744483159119,-0.6289592760180993,-0.3846153846153846,-0.2750071110268323,0.7062017090363768,0.374520251891046
1987-11-30,0.7714793617409048,0.04545454545456096,-0.086696562032885,0.8292682926829267,-0.5746606334841626,-0.5897435897435899,0.07499762965772261,0.8204221326312193,0.41409248425680967
1987-12-31,0.4451839100467551,0.06818181818181301,-0.254110612855007,0.4773519163763065,-0.4117647058823526,-0.7435897435897436,-0.1499952593154451,0.7714793617409048,0.3447106606550656
1988-01-31,-0.0279398543183378,0.24999999999997158,-0.17937219730941667,-0.2195121951219512,-0.22171945701357432,-0.8461538461538463,-0.7999905186308903,0.4451839100467551,0.13090136751499792
1988-02-29,-0.7294735285969519,0.11363636363637397,0.1136023916292972,-0.4645760743321721,0.05882352941176494,-0.8974358974358974,-1.0,-0.0279398543183378,-0.3907664791146551
1988-03-31,-1.2678749456665728,-0.36363636363637397,0.5949177877428999,-0.6806039488966319,0.24886877828054343,-0.9487179487179489,-1.0,-0.7294735285969519,-0.557998285948504
1988-04-30,-1.2678749456665728,-0.36363636363637397,0.7085201793721971,-0.8675958188153312,-0.07692307692307643,-0.9487179487179489,-1.0,-1.2678749456665728,-0.6297648768491262
1988-05-31,-1.2189321747762585,-0.6363636363636545,0.6173393124065774,-0.7168989547038329,0.3936651583710411,-0.9487179487179489,-1.0,-1.2678749456665728,-0.6292432090024965
1988-06-30,-0.7621123549492159,-0.31818181818184144,0.0373692077727954,-0.07433217189314756,0.6199095022624439,-0.8461538461538463,-0.975016592395942,-1.2189321747762585,-0.2543130752319559
1988-07-31,-0.1747991042654442,0.09090909090909349,-0.1704035874439458,0.09436701509872214,0.05882352941176494,-0.6410256410256414,-0.7999905186308903,-0.7621123549492159,0.4755747661810188
1988-08-31,0.8366951398931063,0.2727272727272805,-0.30792227204783273,0.6242740998838556,-0.013574660633484115,-0.33333333333333304,-0.9250023703422774,-0.1747991042654442,0.34515780452360545
1988-09-30,1.2935149597201492,0.06818181818181301,-0.21225710014947685,0.7874564459930316,-0.37556561085972806,0.07692307692307665,-0.2999905186308903,0.8366951398931063,0.4257182248388418
1988-10-31,1.1792945361253069,0.09090909090909349,-0.08968609865470833,0.9581881533101044,-0.7375565610859727,-0.0769230769230771,-0.10002844410732914,1.2935149597201492,0.541230390878265
1988-11-30,1.1303517652349926,-0.06818181818184144,-0.20627802690582975,0.8565621370499419,-0.7013574660633481,-0.3846153846153846,0.5499668152081161,1.1792945361253069,0.5743190371502029
1988-12-31,0.6735319454079497,0.1590909090909065,-0.41853512705530616,0.48083623693379796,-0.34841628959276005,-0.5897435897435899,-0.2750071110268323,1.1303517652349926,0.4997950590602527
1989-01-31,0.0862186947241779,0.06818181818181301,-0.8594917787742897,-0.020034843205575026,-0.16742081447963764,-0.7435897435897436,-0.975016592395942,0.6735319454079497,-0.2482766330066699
1989-02-28,-0.9252755494343724,0.568181818181813,-0.2869955156950672,-0.28861788617886197,0.6742081447963804,-0.8461538461538463,-1.0,0.0862186947241779,-0.4066400864478146
1989-03-31,-1.316817716556887,0.2727272727272805,0.2989536621823623,-0.5934959349593497,0.6923076923076925,-0.8974358974358974,-1.0,-0.9252755494343724,-0.6869992920222081
1989-04-30,-1.2352361193143089,-0.568181818181813,0.6591928251121084,-0.807781649245064,-0.0588235294117645,-0.9487179487179489,-1.0,-1.316817716556887,-0.6735104519879271
1989-05-31,-1.023161091215001,-0.7727272727272521,0.5007473841554555,-0.4448315911730547,0.23076923076923084,-0.8974358974358974,-1.0,-1.2352361193143089,-0.6385587062637403
1989-06-30,-0.5989800977402227,-0.20454545454543904,0.1629297458893877,-0.18147502903600476,0.33936651583710464,-0.8974358974358974,-0.8749881482886128,-1.023161091215001,-0.40291388754331703
1989-07-31,0.0862186947241777,0.13636363636362603,-0.2511210762331837,0.13588850174216005,0.15837104072398223,-0.5897435897435899,-0.8500047406845548,-0.5989800977402227,0.4006036442225285
1989-08-31,1.1140478206969415,0.4090909090909065,-0.32137518684603883,0.4227642276422763,-0.34841628959276005,-0.12820512820512864,-0.6750260737650517,0.0862186947241777,0.267801915266237
1989-09-30,1.5382288141717204,0.24999999999997158,-0.25710014947683124,0.8382694541231128,-0.3665158371040722,0.23076923076923084,-0.3500047406845548,1.1140478206969415,0.30834295934717004
1989-10-31,1.6850571268426635,0.02272727272728048,-0.26905829596412545,0.9326364692218352,-0.7013574660633481,0.28205128205128194,0.04996681520811608,1.5382288141717204,0.48906360621529976
1989-11-30,1.472982098743356,0.1590909090909065,-0.3961136023916292,0.8890824622531941,-0.7828054298642533,-0.0769230769230771,0.5749976296577226,1.6850571268426635,0.5323620374855609
1989-12-31,1.048801105268577,0.04545454545456096,-0.5814648729446934,0.6660859465737512,-0.5022624434389138,-0.3846153846153846,-0.22499288897316783,1.472982098743356,0.3427730372247271
1990-01-31,0.3636023128041765,0.2727272727272805,-0.2869955156950672,0.2195121951219512,-0.34841628959276005,-0.5384615384615388,-0.6250118517113872,1.048801105268577,0.03677758318739044
1990-02-28,-0.6642268131685873,-0.022727272727252057,-0.1763826606875929,0.009001161440185701,-0.1312217194570131,-0.6923076923076921,-1.0,0.3636023128041765,-0.44762827439728736
1990-03-31,-1.1699894038859442,0.09090909090909349,0.2107623318385654,-0.27061556329849035,0.22171945701357476,-0.7948717948717947,-1.0,-0.6642268131685873,-0.5188731974512799
1990-04-30,-1.3657604874472016,-0.04545454545456096,0.753363228699552,-0.6045296167247388,0.3031674208144799,-0.8974358974358974,-1.0,-1.1699894038859442,-0.49189551738271786
1990-05-31,-1.0884078066433658,-0.681818181818187,0.39162929745889397,-0.7912311265969804,0.6108597285067874,-0.8461538461538463,-1.0,-1.3657604874472016,-0.5957074188620188
1990-06-30,-0.79475118130148,-0.18181818181818699,0.24364723467862515,-0.0818815331010454,0.3031674208144799,-0.7948717948717947,-1.0,-1.0884078066433658,-0.530946081901852
1990-07-31,-0.3053234723983368,0.1590909090909065,-0.10463378176382632,0.29558652729384427,0.049773755656108865,-0.7435897435897436,-0.9250023703422774,-0.79475118130148,0.47229571114506097
1990-08-31,0.5103996881989563,0.24999999999997158,-0.26307922272047835,0.39372822299651555,-0.34841628959276005,-0.33333333333333304,-0.5749976296577226,-0.3053234723983368,0.38376122517419975
1990-09-30,1.0161622789163132,0.431818181818187,-0.17937219730941667,0.660569105691057,-0.6108597285067869,-0.0769230769230771,-0.5500142220536646,0.5103996881989563,0.44621231881357826
1990-10-31,0.9672195080259988,0.22727272727271952,-0.040358744394618284,0.900116144018583,-0.7647058823529409,-0.2307692307692304,-0.25002370342277436,1.0161622789163132,0.4839214517270931
1990-11-30,0.6898668272221633,0.04545454545456096,0.086696562032885,0.820267131242741,-0.6289592760180993,-0.4871794871794872,0.24997629657722586,0.9672195080259988,0.5095577001900362
1990-12-31,0.3962102018802774,-0.09090909090909349,0.013452914798206983,0.5008710801393725,-0.5022624434389138,-0.6410256410256414,-0.22499288897316783,0.6898668272221633,0.38517718075790897
1991-01-31,-0.0932175070228659,-0.11363636363637397,-0.22122571001494729,0.023519163763066064,-0.48416289592760164,-0.7435897435897436,-1.0,0.3962102018802774,0.1458061631329881
1991-02-28,-0.9089406676201588,0.18181818181815856,0.5590433482810164,-0.3048780487804881,-0.14932126696832548,-0.8974358974358974,-1.0,-0.0932175070228659,-0.15415284867906243
1991-03-31,-1.3494565429091512,-0.3409090909090935,0.5724962630792225,-0.6498257839721256,-0.37556561085972806,-0.8974358974358974,-1.0,-0.9089406676201588,-0.5547192309125462
1991-04-30,-1.2678749456665728,-0.613636363636374,0.7174887892376685,-0.5264227642276423,-0.12217194570135725,-0.9487179487179489,-1.0,-1.3494565429091512,-0.5942914632783098
1991-05-31,-0.7131695840589016,-0.6363636363636545,0.15246636771300448,-0.34320557491289216,0.4751131221719458,-0.8461538461538463,-1.0,-1.2678749456665728,-0.1271751686105005
1991-06-30,-0.4195129587170157,-0.22727272727271952,0.07174887892376702,-0.1306620209059235,-0.1945701357466063,-0.6410256410256414,-0.9000189627382194,-0.7131695840589016,0.23381898125721956
1991-07-31,0.2004391183190199,0.13636363636362603,-0.22122571001494729,0.584204413472706,-0.17647058823529393,-0.4871794871794872,-0.8749881482886128,-0.4195129587170157,0.5333308492007303
1991-08-31,0.9835234525640494,0.38636363636362603,-0.36023916292974567,0.6260162601626016,-0.5022624434389138,-0.0769230769230771,-0.1499952593154451,0.2004391183190199,0.42012892648209554
1991-09-30,1.0161622789163132,0.38636363636362603,-0.1554559043348278,0.8365272938443669,-0.4932126696832577,-0.025641025641025994,-0.5500142220536646,0.9835234525640494,0.4788538212169766
1991-10-31,1.130351765234992,0.36363636363637397,-0.1255605381165914,0.9944831591173053,-0.8190045248868776,-0.1794871794871793,-0.05001422205366468,1.0161622789163132,0.5146998546782426
1991-11-30,0.5756464036273211,0.06818181818181301,-0.28849028400597865,0.7822299651567941,-0.6651583710407236,-0.3846153846153846,0.1999620745235613,1.130351765234992,0.5561351864962552
1991-12-31,0.281989778285435,0.13636363636362603,-0.5814648729446934,0.6187572590011614,-0.5022624434389138,-0.5897435897435899,-0.8500047406845548,0.5756464036273211,0.4648433133360659
1992-01-31,-0.3379622987506006,0.3409090909090935,-0.6711509715994022,-0.021777003484320767,-0.08597285067873273,-0.7435897435897436,-0.7000094813691097,0.281989778285435,0.3795878824011625
1992-02-29,-1.12104663299563,0.4090909090909065,-0.1763826606875929,-0.31213704994192826,0.3031674208144799,-0.8461538461538463,-1.0,-0.3379622987506006,-0.42944442374333947
1992-03-31,-1.2189321747762585,0.24999999999997158,0.5739910313901344,-0.6045296167247388,0.5384615384615388,-0.9487179487179489,-1.0,-1.12104663299563,-0.585050489995156
1992-04-30,-1.2841788902046232,-0.5,0.5530642750373698,-0.8983739837398376,-0.1040723981900451,-0.8974358974358974,-1.0,-1.2189321747762585,-0.7768752095986884
1992-05-31,-1.1047117511814162,-0.4772727272727195,0.4020926756352763,-0.807781649245064,0.33936651583710464,-0.9487179487179489,-1.0,-1.2841788902046232,-0.6339382196221635
1992-06-30,-0.8926367230821086,-0.27272727272725206,0.22122571001494773,-0.0017421602787457413,0.4298642533936654,-0.8974358974358974,-1.0,-1.1047117511814162,-0.8961135745426091
1992-07-31,-0.2889885905841231,0.11363636363637397,-0.18385650224215233,0.2520325203252032,0.19457013574660653,-0.6923076923076921,-0.7999905186308903,-0.8926367230821086,0.3432947050713566
1992-08-31,0.4940957436609061,0.45454545454543904,-0.3228699551569503,0.39024390243902407,-0.42081447963800866,-0.4358974358974357,-0.7249928889731677,-0.2889885905841231,0.46394902559898643
1992-09-30,0.9672195080259992,0.4999999999999716,-0.2645739910313898,0.745644599303136,-0.3665158371040722,-0.12820512820512864,-0.6750260737650517,0.4940957436609061,0.38517718075790897
1992-10-31,0.8529990844311566,0.1590909090909065,0.001494768310911887,0.8945993031358883,-0.7375565610859727,-0.33333333333333304,-0.07499762965772261,0.9672195080259992,0.4322018109326675
1992-11-30,0.6735319454079497,0.09090909090909349,-0.26307922272047835,0.8347851335656213,-0.5384615384615383,-0.5897435897435899,0.1999620745235613,0.8529990844311566,0.5393672914260164
1992-12-31,0.4614569173086422,0.13636363636362603,-0.536621823617339,0.371951219512195,-0.2669683257918549,-0.6923076923076921,-0.2750071110268323,0.6735319454079497,0.0847710250773186
1993-01-31,-0.1421912151893434,0.22727272727271952,-0.6965620328849025,-0.13617886178861793,-0.4027149321266965,-0.7948717948717947,-0.975016592395942,0.4614569173086422,0.17978909714200553
1993-02-28,-0.9252755494343724,0.545454545454561,0.06427503736920848,-0.33943089430894324,0.44796380090497756,-0.8974358974358974,-1.0,-0.1421912151893434,-0.521705108618698
1993-03-31,-1.382095369261415,-0.09090909090909349,0.41853512705530704,-0.6951219512195124,0.12217194570135748,-0.9487179487179489,-1.0,-0.9252755494343724,-0.5752133248872825
1993-04-30,-1.382095369261415,-0.22727272727271952,0.7757847533632285,-0.8112659698025553,0.3031674208144799,-0.9487179487179489,-1.0,-1.382095369261415,-0.7633863695644074
1993-05-31,-1.1536854593478938,-0.681818181818187,0.5097159940209268,-0.5444250871080141,0.37556561085972895,-0.9487179487179489,-1.0,-1.382095369261415,-0.6525692141446511
1993-06-30,-0.9089716048963224,-0.4772727272727195,0.2526158445440956,-0.39198606271777026,0.3484162895927603,-0.9487179487179489,-0.975016592395942,-1.1536854593478938,-0.14811640645377655
1993-07-31,-0.2890195278602865,0.20454545454543904,-0.13901345291479794,0.259581881533101,0.09502262443438969,-0.7435897435897436,-0.975016592395942,-0.9089716048963224,0.4056712747326452
1993-08-31,0.2982937228234852,0.29545454545456096,-0.23916292974588949,0.32113821138211374,-0.46606334841628927,-0.4358974358974357,-0.6499952593154452,-0.2890195278602865,0.5086634124529568
1993-09-30,0.7061707717602136,0.38636363636362603,-0.21524663677130018,0.740418118466899,-0.6923076923076921,-0.28205128205128194,-0.6250118517113872,0.2982937228234852,0.3064798598949212
1993-10-31,0.755113542650528,0.20454545454543904,0.08520179372197312,0.8600464576074334,-0.7013574660633481,-0.4358974358974357,-0.05001422205366468,0.7061707717602136,0.42340798151805337
1993-11-30,0.5267036327370066,0.0,0.1360239162929746,0.8365272938443669,-0.46606334841628927,-0.6410256410256414,-0.10002844410732914,0.755113542650528,0.4145396281253493
1993-12-31,0.281989778285435,-0.29545454545453254,-0.30792227204783273,0.4227642276422763,-0.37556561085972806,-0.7435897435897436,-0.3500047406845548,0.5267036327370066,0.36937809740283933
1994-01-31,-0.3379622987506008,0.09090909090909349,-0.254110612855007,-0.0818815331010454,-0.15837104072398178,-0.8461538461538463,-0.9000189627382194,0.281989778285435,0.1364906658717442
1994-02-28,-0.9252755494343726,-0.022727272727252057,-0.08819133034379645,-0.35569105691056935,0.11312217194570184,-0.9487179487179489,-1.0,-0.3379622987506008,-0.1304542236464583
1994-03-31,-1.3005137720188369,0.02272727272728048,0.6248131539611359,-0.6297909407665506,0.1674208144796383,-0.9487179487179489,-1.0,-0.9252755494343726,-0.6185862801356337
1994-04-30,-1.2515710011285226,-0.5,0.7414050822122578,-0.8493031358885018,-0.12217194570135725,-0.9487179487179489,-1.0,-1.3005137720188369,-0.6553266013339792
1994-05-31,-0.9252755494343728,-0.704545454545439,0.4260089686098656,-0.39924506387921044,0.5384615384615388,-0.9487179487179489,-1.0,-1.2515710011285226,-0.6045757722547229
1994-06-30,-0.615284042278273,-0.20454545454543904,0.17339312406577,-0.17421602787456458,0.14027149321267007,-0.8974358974358974,-0.9250023703422774,-0.9252755494343728,0.17882028542683615
